wad warm to the tartan 181
was done to the dinner 44
was done to the english 294
was done to the entire 131
was done to the extent 345
was done to the fabric 123
was done to the french 318
was done to the german 212
was done to the houses 226
was done to the indians 219
was done to the injury 78
was done to the inside 84
was done to the intent 88
was done to the jewish 117
was done to the letter 78
was done to the memory 278
was done to the mental 59
was done to the object 47
was done to the palace 51
was done to the person 126
was done to the public 296
was done to the repast 43
was done to the rights 71
was done to the school 140
was done to the second 48
was done to the shipping 342
was done to the slaves 49
was done to the spirit 41
was done to the standing 155
was done to the system 59
was done to the temple 59
was done to the vessel 106
was done to the victim 131
was done up in braids 54
was down at the bottom 1675
was down at the bridge 40
was down at the church 68
was down at the corner 88
was down at the corral 55
was down at the harbor 71
was down at the marina 46
was down at the moment 58
was down at the native 54
was down at the office 171
was down at the police 107
was down at the school 77
was down at the stable 45
was down at the station 362
was down by the corner 46
was down in the bottom 568
was down in the bowels 76
was down in the canyon 150
was down in the cellar 753
was down in the coffee 154
was down in the corner 82
was down in the desert 42
was down in the galley 74
was down in the garage 48
was down in the garden 232
was down in the ground 89
was down in the gutter 46
was down in the hollow 207
was down in the locker 103
was down in the lowest 54
was down in the middle 268
was down in the office 123
was down in the ravine 156
was down in the saloon 47
was down in the second 41
was down in the street 290
was down in the trench 44
was down in the trough 97
was down in the tunnel 55
was down in the valley 626
was down on the border 40
was down on the bottom 180
was down on the carpet 50
was down on the corner 63
was down on the ground 4439
was down on the plains 54
was down on the second 134
was down on the street 267
was down to the bottom 353
was down to the filter 50
was down to the ground 162
was down to the lowest 75
was down to the middle 125
was down to the second 65
was down to the station 57
was dozing by the window 49
was dozing in the corner 92
was dumb at the creation 49
was eager to be thought 41
was eager to be useful 56
was eager to do battle 122
was eager to do something 617
was eager to go abroad 62
was eager to go ashore 62
was eager to go beyond 45
was eager to go through 211
was early at the office 316
was early at the station 47
was early in my career 280
was early in the autumn 258
was early in the saddle 184
was early in the school 241
was early in the second 229
was early in the series 43
was early in the session 131
was early in the seventh 62
was early in the summer 911
was early in the twelfth 77
was early in the winter 295
was early on the ground 373
was early on the sunday 53
was eased by the thought 47
was eased of an annual 91
was eaten by an animal 47
was eaten by my brother 58
was eaten by the family 168
was eaten by the indians 266
was eaten by the priest 149
was eaten by the romans 51
was eaten by the wolves 61
was eaten in the garden 43
was eaten in the middle 71
was eaten in the nuptial 79
was eaten up by vanity 56
was ending in the united 42
was even as the sphere 46
was even at the bottom 42
was even at the moment 230
was even in the building 147
was even in the ground 113
was even in the height 63
was even in the meadows 50
was even in the middle 157
was even in the papers 89
was even in the recent 48
was even of the opinion 402
was even on the agenda 51
was even on the ground 68
was even to be shoved 142
was ever as it seemed 115
was ever in my earlier 96
was ever in the market 43
was ever in the saddle 46
was ever in the temple 51
was ever in the united 104
was ever in thy prayer 111
was ever of the opinion 119
was ever on the island 46
was ever to be broken 71
was ever to be engaged 51
was ever to be raised 41
was ever to be reached 110
was ever to be rolled 41
was ever to be solved 88
was ever to be thought 41
was ever to be turned 44
was ever to be united 48
was facing at the moment 86
was fain to be buried 107
was fain to be helped 51
was fain to be silent 44
was fair to the public 121
was faith in the future 145
was fast in the inside 98
was fast on the uptake 48
was fast to the ladder 119
was felt as an attack 51
was felt as an injury 71
was felt as an insult 110
was felt as to whether 251
was felt at the height 49
was felt at the moment 101
was felt at the outset 152
was felt at the result 56
was felt at the return 40
was felt by me almost 42
was felt by the allies 56
was felt by the authors 224
