wad ware the best blood 177
was left in your hands 51
was left of last night 165
was left of their clothing 78
was left of their faces 53
was left of their father 110
was left of their fleet 48
was left of their herds 41
was left of their homes 479
was left of their house 65
was left of their lands 52
was left of their lives 311
was left of their lunch 43
was left of their money 194
was left of their savings 70
was left on their hands 172
was left so much alone 118
was left to cope alone 76
was left to face alone 149
was left to keep guard 108
was left to keep house 73
was left to keep watch 551
was left to live alone 55
was left to look after 1633
was left to lord moira 45
was left to make sense 47
was left to mark where 83
was left to other hands 190
was left to other people 42
was left to play alone 92
was left to rule alone 178
was left to show where 155
was left to talk about 93
was left to tell where 52
was left to their mercy 43
was left to their mother 53
was left to their option 81
was left to their wives 49
was left to think about 147
was left to those whose 43
was left to walk about 73
was left to walk alone 64
was left to walk under 80
was left to weep alone 42
was left to work alone 164
was like an aching nerve 78
was like an eager child 47
was like an eagle soaring 41
was like an ocean liner 45
was like an only child 144
was like an open house 53
was like an open wound 362
was like in those times 114
was like no other clock 48
was like no other feeling 76
was like no other human 55
was like no other place 304
was like no other sound 230
was like no other voice 84
was like no other woman 1309
was like so many others 622
was like so many people 85
was like so many women 49
was like the calm after 85
was like the calm which 45
was like the dawn after 41
was like the deep sleep 56
was like the holy grail 112
was like the joke about 44
was like the last parting 63
was like the last scene 79
was like the last straw 167
was like the last verse 42
was like the lava flood 72
was like the loss which 45
was like the other girls 107
was like the other women 41
was like the pied piper 323
was like the seed which 51
was like the soft touch 123
was like the tiny boxes 91
was like the very first 95
was like the wild beasts 49
was like the wild chief 46
was like the wild clanging 41
was like the wind blowing 101
was like to care about 40
was like to come under 45
was like to fall under 106
was like to feel alone 48
was like to have burst 62
was like to have drawn 100
was like to have ended 67
was like to have given 93
was like to have grown 159
was like to have lived 248
was like to have money 51
was like to have people 81
was like to have taken 55
was like to live alone 107
was like to live under 451
was like to live within 57
was like to sink under 113
was like to take place 75
was like to work under 83
was like we were playing 96
was like we were sitting 48
was like we were still 63
was like we were talking 64
was living at home after 41
was living at home again 265
was living at home while 115
was living at their house 45
was living at your house 45
was living in great state 44
was living in great style 84
was living in high style 58
was living in palm springs 59
was living in some style 55
