wag his tongue with the 57
was not shown and the 48
was not shown for the 188
was not shown him as 53
was not shown how the 93
was not shown how to 71
was not shown that he 503
was not shown that it 188
was not shown that the 3229
was not singled out as 770
was not singled out by 196
was not singled out in 116
was not sitting and the 48
was not sitting with the 124
was not slain with the 63
was not smiling and he 126
was not smooth and the 66
was not sorry for an 352
was not sorry for it 1149
was not sorry for me 52
was not sorry for my 70
was not sorry for the 2212
was not sorry not to 133
was not sorry now to 61
was not sorry that an 60
was not sorry that by 114
was not sorry that he 1775
was not sorry that it 426
was not sorry that my 150
was not sorry that no 45
was not sorry that the 1852
was not sorry that we 122
was not sorry thus to 89
was not sound and the 49
was not space for it 49
was not space for the 75
was not sparing with the 42
was not speaking for me 59
was not speaking for the 861
was not speaking out of 269
was not speaking with the 105
was not spent for the 112
was not spent with the 56
was not staying for the 88
was not staying with me 48
was not staying with the 104
was not staying with us 72
was not steady and the 42
was not still for an 41
was not still going on 98
was not still mad at 68
was not strong and he 252
was not strong and it 108
was not strong and the 252
was not strong but it 65
was not strong for the 62
was not strong with it 69
was not strung out on 43
was not stuck with the 56
was not sweet and it 59
was not swept off my 46
was not taken and the 408
was not taken due to 68
was not taken for an 91
was not taken for the 531
was not taken off by 62
was not taken off the 328
was not taken out by 146
was not taken out in 64
was not taken out of 3800
was not taken out on 46
was not taken out to 128
was not taken that the 46
was not taken with the 781
was not taken with us 70
was not talking and he 73
was not talking for the 83
was not talking out of 85
was not talking with me 41
was not talking with the 82
was not teaching them to 49
was not telling all he 188
was not telling all the 61
was not telling her he 48
was not telling her the 724
was not telling her to 88
was not telling him the 735
was not telling him to 126
was not telling them the 213
was not telling them to 172
was not telling you the 275
was not telling you to 67
was not theirs but the 167
was not theirs for the 52
was not thinking all the 66
was not thinking any of 64
was not thinking how it 77
was not thinking now of 228
was not thinking that at 330
was not thinking that he 115
was not thinking that it 69
was not thinking that the 148
was not thinking then of 151
was not thinking with my 58
was not thrown off by 73
was not thrown off my 54
was not thrown off the 129
was not thrown out by 60
was not thrown out in 182
was not thrown out of 572
was not thrown out on 57
was not thrown with the 97
was not thrust out of 47
was not tired and he 69
was not trading with the 50
was not treating her as 211
was not treating him as 198
was not treating them as 98
was not tried for the 182
was not tried out in 43
was not tried with the 100
was not truly one of 184
was not turning out as 1260
was not turning out at 219
was not turning out so 150
was not turning out the 563
was not turning out to 1571
was not under any of 74
was not under oath at 76
was not under oath or 54
was not under oath to 58
was not unfit for the 50
was not until all of 101
was not until all the 570
was not until both of 41
was not until both the 63
was not until far on 73
was not until may of 763
was not until may the 61
was not until near the 3608
was not until one in 67
was not until one of 1332
was not until one or 76
was not until six in 112
was not until six or 124
was not until ten or 128
was not until that of 63
was not until that the 97
was not until then he 70
was not until two in 243
was not until two of 89
was not until two or 724
was not upset that he 113
was not upset that the 50
was not upset with me 156
was not upset with the 132
was not urged that the 55
was not urged with the 85
was not usual for an 200
was not usual for me 77
was not usual for the 1283
was not usual for us 41
was not usual was the 48
