wad but ask willie to 111
was one who played the 76
was one who reached the 50
was one who seemed to 1260
was one who served the 40
was one who shared in 42
was one who shared the 62
was one who should be 77
was one who signed the 85
was one who sought the 45
was one who sought to 151
was one who strove to 41
was one who thought he 86
was one who thought it 80
was one who thought of 58
was one who thought the 104
was one who viewed the 115
was one who wanted to 325
was one who wished to 228
was one who worked in 64
was one with regard to 150
was one year before he 61
was one year before the 413
was one year behind me 88
was our big chance to 75
was our old friend of 56
was our old friend the 355
was our one chance to 92
was our own version of 47
was our way before the 78
was out and across the 42
was out and around the 93
was out and wanted to 67
was owing not merely to 82
was put and agreed to 440
was put off limits to 70
was put out before it 217
was put out before the 74
was put out through the 48
was read and agreed to 761
was read and copied by 83
was read and passed by 56
was read and passed to 251
was read and placed on 93
was read and quoted by 106
was read and signed by 298
was read and spoken by 79
was read and talked of 44
was read and taught in 67
was read out before the 221
was read with profit by 42
was read with wonder by 77
was ringing out afresh as 135
was ringing with shouts of 47
was run and marked by 50
was sad and wanted to 88
was set and lowering in 90
was set for release in 44
was set for something to 55
was set long before the 90
was set low enough to 71
was set off nicely by 52
was set out before the 82
was set out clearly by 91
was set out clearly in 164
was set out earlier in 57
was set with plates of 49
was set with regard to 43
was she being forced to 48
was she had wanted to 161
was she not afraid of 61
was she not called of 79
was she old enough to 54
was she thus driven by 42
was she was afraid of 107
was she was afraid to 51
was she was pleased to 53
was she was unable to 135
was she who became the 204
was she who bought the 111
was she who called me 96
was she who called the 147
was she who caused the 260
was she who changed the 58
was she who closed the 75
was she who coined the 107
was she who created the 188
was she who edited the 43
was she who filled the 48
was she who forced the 47
was she who formed the 48
was she who guided me 48
was she who guided the 48
was she who handed me 42
was she who helped me 229
was she who helped the 64
was she who helped to 96
was she who killed the 61
was she who kissed me 40
was she who looked at 83
was she who needed the 78
was she who needed to 99
was she who opened my 46
was she who opened the 405
was she who picked up 50
was she who placed the 98
was she who played the 134
was she who pulled the 54
was she who raised the 121
was she who seemed to 217
was she who served as 62
was she who should be 230
was she who showed me 147
was she who showed the 53
was she who signed the 43
was she who sought to 96
was she who struck the 45
was she who talked to 45
was she who taught me 1012
was she who taught the 174
was she who taught us 128
was she who thought of 146
was she who turned the 61
was she who turned to 47
was she who wanted the 69
was she who wanted to 389
was she who warmed up 89
was she who warned me 41
was she who washed the 49
was she who wished to 48
was shy and afraid of 178
was shy and afraid to 66
was shy and retiring by 58
was shy and retiring in 68
was shy and unsure of 121
was shy and wanted to 41
was sit and listen to 113
was son and brother to 59
was sung and danced at 40
was sung and danced by 121
was sung and danced in 53
was sung and danced to 60
was sung and hummed in 44
was sung and played by 130
was sung and played in 93
was that aid should be 41
was that all manner of 57
was that all matter is 57
was that all should be 315
was that all through the 181
was that any amount of 98
was that any changes in 48
was that any effort to 126
was that any member of 145
was that any number of 137
was that any system of 55
was that art should be 137
was that both groups of 94
was that both should be 68
was that day treated in 147
was that each branch of 53
was that each member of 510
was that each person in 49
was that each should be 130
was that for better or 48
was that for reasons of 56
was that fox should be 82
was that god created the 148
was that god should be 157
was that god wanted me 53
was that god wanted to 88
was that had bought the 48
was that had caused it 75
was that had caused me 42
was that had caused the 355
was that had changed it 43
was that had gained so 86
was that had killed the 68
was that had opened the 62
was that had served me 62
was that had spoken to 72
was that his choice of 49
was that his desire to 75
was that his manner to 68
was that his methods of 47
was that his policy of 43
was that his return to 63
was that his visits to 43
was that jay gatsby of 184
was that law should be 59
was that lay behind the 84
was that long before he 45
was that long before the 301
was that low levels of 67
was that man should be 162
was that men should be 355
was that men should do 42
was that men tended to 61
was that not enough of 138
was that now called the 54
was that old answer of 98
was that old friend of 61
was that one breathed an 42
was that one member of 230
was that one moiety of 62
