wade in marshes and sea 125
went to schools for the 55
went to schools run by 93
went to shanghai for the 78
went to southeast asia in 75
went to southeast asia to 96
went to stretch out on 76
went to toronto for the 93
went to traffic with the 45
went to vietnam and the 52
went to vietnam for the 109
went to vietnam with the 107
went to virginia and the 122
went to virginia for the 66
went to virginia with the 126
went to welcome him at 57
went to windsor for the 111
went to windsor with my 76
went to windsor with the 73
went to wrestle with the 44
went up against him in 45
went up against one of 46
wept in sympathy for the 40
wept in sympathy with the 164
were an almanac and an 148
were an anomaly and an 45
were an apology for the 126
were an assumed one to 64
were an average age of 236
were an epitaph for the 56
were an example and an 47
were an example for the 62
were an impetus for the 56
were an instant hit in 52
were an occasion for the 101
were an unusual set of 42
were as ancient and as 112
were as awfully long on 55
were as capable and as 52
were as careful not to 48
were as certain and as 257
were as certain that the 62
were as complex and as 105
were as crowded and as 90
were as diverse and as 91
were as familiar and as 124
were as familiar then as 41
were as familiar with it 119
were as familiar with the 1554
were as fertile for the 46
were as follows for the 1057
were as follows that the 75
were as follows with the 44
were as forward for the 237
were as general and as 56
were as intense and as 40
were as natural and as 153
were as perfect and as 118
were as popular then as 366
were as popular with the 231
were as rapidly and as 53
were as regular and as 109
were as sincere and as 140
were as solidly set as 42
were as unarmed and as 94
were as unhappy with the 82
were at liberty and in 84
were at liberty not to 92
were at present out of 73
were at present set to 73
were at variance and the 45
were at variance with it 127
were at variance with me 93
were at variance with my 122
were at variance with the 9151
were en rapport with the 87
were he himself out of 64
were in alliance with the 3385
were in alliance with us 110
were in america and the 77
were in anxiety for the 62
were in balance and the 70
were in balance with the 271
were in blossom and the 251
were in britain and the 82
were in cahoots with the 963
were in chicago and the 41
were in chicago for the 115
were in classes for the 68
were in college and the 77
were in college and we 48
were in college with me 45
were in command and the 63
were in company with an 44
were in company with me 152
were in company with the 806
were in company with us 107
were in concert with the 480
were in concord with the 73
were in contact and the 76
were in contact for the 50
were in contact with an 327
were in contact with at 60
were in contact with it 369
were in contact with me 82
were in contact with my 76
were in contact with or 61
were in contact with the 15713
were in contact with us 139
were in control and the 278
were in control both of 45
were in control for the 45
were in council with the 88
were in current use at 80
were in current use in 250
were in custody and the 62
were in decline and the 273
were in decline due to 79
were in default and the 96
were in despair and at 61
were in despair and the 43
were in despair for the 42
were in dialogue with the 101
were in discord with the 79
were in dispute and the 93
were in dispute with the 534
were in exchange for the 83
were in familiar use in 62
were in florida for the 64
were in general for the 75
were in general men of 479
were in general not as 129
were in general not so 121
were in general not the 65
were in general use as 328
were in general use at 353
were in general use by 615
were in general use in 2023
were in general use on 198
were in general use to 61
were in general use up 88
were in germany and the 94
were in harmony and in 40
were in harmony with an 54
were in harmony with it 345
were in harmony with my 208
were in harmony with the 10360
were in jeopardy and the 58
were in jeopardy due to 66
were in limited use in 49
were in payment for the 54
were in popular use in 59
were in position and at 44
were in position and in 54
were in position and the 466
were in position for an 63
were in position for the 324
were in position near the 150
were in position off the 51
were in position with the 64
were in process for the 78
were in question and the 42
were in rapport with the 49
were in regular use as 40
were in regular use at 63
were in regular use by 134
