wad of bubble gum and 66
was so gentle and his 51
was so gentle and yet 79
was so gentle that she 291
was so gentle with her 228
was so gentle with him 52
was so gentle with his 60
was so gentle with them 75
was so greedy that she 85
was so hideous that one 170
was so hoarse that she 139
was so honest that she 49
was so humble that she 71
was so imbued with his 117
was so imbued with them 221
was so imbued with this 91
was so intent that she 159
was so jealous that she 355
was so joyous that she 53
was so justly his due 48
was so lavish with his 87
was so learned that she 60
was so little air that 102
was so little and thin 142
was so little art and 70
was so little for her 76
was so little for him 73
was so little for them 98
was so little his own 71
was so little lead that 120
was so little she had 57
was so little that her 50
was so little that one 75
was so little that she 375
was so little that they 160
was so little that was 339
was so little then that 59
was so little with her 90
was so lively that she 41
was so loaded with ice 42
was so lonely and sad 59
was so lonely for her 72
was so lonely for him 49
was so lonely for you 51
was so lonely that she 313
was so lovely that all 93
was so lovely that her 40
was so lovely that one 129
was so lovely that she 409
was so lovely that they 52
was so marked that all 53
was so marked that for 136
was so marked that her 68
was so marked that his 260
was so marked that its 41
was so marked that one 326
was so marked that she 225
was so marked that they 224
was so marked that this 49
was so mature for her 42
was so modest and shy 62
was so modest that his 53
was so modest that she 162
was so morose and ill 44
was so narrow and low 93
was so narrow that all 73
was so narrow that any 79
was so narrow that but 136
was so narrow that for 104
was so narrow that his 201
was so narrow that its 72
was so narrow that not 117
was so narrow that one 908
was so narrow that our 132
was so narrow that she 292
was so narrow that they 880
was so narrow that this 49
was so narrow that two 1289
was so narrow that you 110
was so narrow they had 123
was so obvious and easy 85
was so obvious and yet 84
was so obvious now that 175
was so obvious she had 69
was so obvious she was 102
was so obvious that all 147
was so obvious that any 92
was so obvious that few 76
was so obvious that for 44
was so obvious that her 103
was so obvious that his 225
was so obvious that its 78
was so obvious that not 65
was so obvious that one 428
was so obvious that she 693
was so obvious that they 553
was so obvious that this 148
was so obvious that you 134
was so packed that they 41
was so packed with men 40
was so piercing that she 86
was so pissed off and 55
was so pissed off she 41
was so pissed off that 627
was so pissed off with 118
was so placed that all 43
was so placed that any 46
was so placed that her 79
was so placed that his 134
was so placed that its 294
was so placed that one 173
was so placed that she 382
was so placed that they 54
was so played out that 99
was so pleased for her 64
was so pleased she had 67
was so pleased she was 55
was so pleased that for 43
was so pleased that her 95
was so pleased that his 169
was so pleased that she 2142
was so pleased that they 222
was so pleased that you 243
was so pleased with all 200
was so pleased with her 2696
was so pleased with him 1707
was so pleased with his 8043
was so pleased with how 159
was so pleased with its 644
was so pleased with one 138
was so pleased with our 305
was so pleased with that 480
was so pleased with them 1064
was so pleased with this 4229
was so pleased with you 62
was so plucky and odd 46
was so poorly fed that 40
was so poorly lit that 55
was so poorly that she 43
was so potent that she 61
was so potent that they 58
was so pressing that she 110
was so pressing that they 84
was so pretty and had 84
was so pretty and her 97
was so pretty and she 91
was so pretty that her 60
was so pretty that she 228
was so pretty that they 44
was so pretty that you 50
was so pretty with her 103
was so pretty with its 41
was so puffed out with 84
was so radiant that she 40
was so recent that they 54
was so remote and far 47
was so remote that few 41
was so remote that for 42
was so remote that its 54
was so remote that she 59
was so remote that they 127
was so rotten that they 107
was so sacred that his 40
was so sacred that they 56
was so scanty that they 111
was so scarce and dear 307
was so scarce that all 78
was so scarce that each 87
was so scarce that few 41
was so scarce that for 45
was so scarce that men 72
was so scarce that one 198
was so scarce that she 47
was so scarce that they 307
was so scarce with them 42
was so scared and mad 41
was so scared for her 64
was so scared for him 56
was so scared for you 203
was so scared she did 127
was so scared she had 65
