if angel proposes leaving 72
in gene transfer into 76
in giant handfuls over 144
in giving artistic form 91
in giving concrete form 176
in giving concrete meaning 151
in giving definite form 97
in giving evidence said 47
in giving extracts from 83
in giving financial help 72
in giving insights into 161
in giving judgment said 392
in giving judgment upon 215
in giving judgment were 45
in giving literary form 67
in giving physical care 82
in giving specific form 51
in giving students some 43
in gold filigree work 86
in gold metallic thread 56
in gold obtained from 43
in gold received from 57
in good business years 100
in good condition acts 87
in good condition along 63
in good condition also 102
in good condition during 1731
in good condition even 479
in good condition ever 50
in good condition from 1537
in good condition gave 53
in good condition give 54
in good condition have 458
in good condition having 105
in good condition here 76
in good condition into 128
in good condition just 128
in good condition last 113
in good condition like 123
in good condition many 50
in good condition means 46
in good condition more 253
in good condition most 138
in good condition much 318
in good condition must 255
in good condition need 124
in good condition next 104
in good condition once 100
in good condition only 721
in good condition over 834
in good condition prior 170
in good condition reads 52
in good condition ready 138
in good condition save 216
in good condition show 58
in good condition sold 48
in good condition some 132
in good condition such 206
in good condition their 48
in good condition there 634
in good condition these 95
in good condition those 70
in good condition three 135
in good condition till 263
in good condition upon 289
in good condition very 185
in good condition well 79
in good condition were 1235
in good condition what 97
in good condition when 5381
in good condition will 3965
in good economic health 115
in good emotional health 137
in good families have 43
in good financial health 551
in good literary form 327
in good metallic coin 63
in good physical form 95
in good physical health 5283
in good physical tone 53
in good physical trim 670
in good quantity from 76
in good quarters during 86
in good rainfall areas 122
in good rainfall years 341
in gray homespun cloth 42
in gray uniforms were 96
in great agitation from 275
in great agitation into 56
in great agitation over 55
in great agitation told 52
in great agitation when 43
in great capitals down 89
in great clusters from 74
in great commotion from 40
in great conflict over 114
in great confusion along 43
in great confusion among 63
in great confusion down 97
in great confusion during 54
in great confusion from 339
in great confusion here 85
in great confusion into 165
in great confusion over 125
in great confusion upon 128
in great confusion when 161
in great contempt among 57
in great courtesy took 157
in great disorder from 242
in great disorder into 105
in great disorder upon 121
in great disorder when 80
in great distance from 76
in great distress came 41
in great distress during 127
in great distress from 1247
in great distress have 72
in great distress having 56
in great distress here 46
in great distress lest 105
in great distress over 1027
in great distress saying 52
in great distress till 55
in great distress upon 59
in great distress went 45
in great distress when 364
in great distress will 43
in great economic loss 159
in great emotional pain 285
in great enthusiasm over 54
in great evidence among 54
in great families such 75
in great festoons from 80
in great financial loss 293
in great financial need 254
in great humility gave 73
in great isolation from 50
in great pecuniary loss 54
in great physical pain 677
in great profusion along 280
in great profusion among 145
in great profusion during 430
in great profusion from 541
in great profusion here 91
in great profusion over 367
in great profusion there 147
in great profusion upon 177
