calciferous sand rock 119
civilization even more 744
civilization even when 138
civilization ever made 42
civilization ever more 81
civilization ever seen 41
civilization fall away 58
civilization fall into 59
civilization fell away 103
civilization fell back 40
civilization fell from 47
civilization fell into 276
civilization fell upon 42
civilization find their 96
civilization free from 199
civilization from early 106
civilization from india 221
civilization from iron 56
civilization from other 146
civilization from ours 274
civilization from rome 144
civilization from ruin 111
civilization from self 112
civilization from some 195
civilization from such 126
civilization from their 777
civilization from these 136
civilization from those 258
civilization from time 209
civilization from very 74
civilization from what 158
civilization gave birth 131
civilization gave rise 377
civilization gone awry 112
civilization gone wrong 62
civilization grew from 81
civilization grew more 305
civilization hangs upon 56
civilization have also 230
civilization have been 10412
civilization have come 713
civilization have done 277
civilization have ever 153
civilization have gone 208
civilization have held 73
civilization have left 215
civilization have lost 112
civilization have made 728
civilization have more 51
civilization have nothing 44
civilization have only 225
civilization have such 136
civilization have their 383
civilization having been 245
civilization held sway 90
civilization into four 76
civilization into india 138
civilization into korea 47
civilization into life 82
civilization into ours 86
civilization into ruin 92
civilization into some 62
civilization into such 316
civilization into their 1351
civilization into these 201
civilization into those 101
civilization into three 283
civilization into what 147
civilization into wild 44
civilization just like 254
civilization just when 45
civilization kept pace 95
civilization knew nothing 48
civilization laid down 56
civilization like india 115
civilization like ours 2988
civilization like those 112
civilization look back 45
civilization look like 90
civilization made great 85
civilization made more 55
civilization made some 41
civilization made such 132
civilization made their 132
civilization made upon 85
civilization make life 46
civilization means more 87
civilization means nothing 60
civilization means only 44
civilization moving from 50
civilization much like 115
civilization much more 1094
civilization must also 215
civilization must come 260
civilization must ever 63
civilization must face 64
civilization must fail 45
civilization must fall 79
civilization must find 149
civilization must give 114
civilization must grow 48
civilization must have 3027
civilization must learn 70
civilization must live 86
civilization must look 51
civilization must make 121
civilization must meet 74
civilization must move 46
civilization must pass 152
civilization must reach 60
civilization must rely 58
civilization must rest 340
civilization must seek 61
civilization must soon 53
civilization must take 238
civilization once more 1706
civilization only puts 78
civilization only when 204
civilization over many 48
civilization over most 53
civilization over much 54
civilization over north 62
civilization over other 87
civilization over their 106
civilization over there 334
civilization over those 97
civilization over three 81
civilization over time 122
civilization over what 43
civilization owed much 386
civilization owes more 149
civilization owes much 802
civilization puts upon 111
civilization ranging from 70
civilization rest upon 146
civilization rising from 82
civilization rose from 104
civilization sank into 67
civilization seem more 120
civilization some five 66
civilization some time 41
civilization spring from 136
civilization stem from 56
civilization take root 58
civilization take their 53
civilization there came 90
civilization there have 483
civilization there must 261
civilization there were 516
civilization there will 301
civilization these days 44
civilization these have 49
civilization took form 121
civilization took hold 232
civilization took over 243
civilization took root 361
civilization turn into 50
civilization upon other 74
civilization upon such 99
civilization upon their 246
civilization upon these 189
civilization upon those 43
civilization very like 52
civilization very much 398
civilization well into 75
civilization went back 91
civilization went down 315
civilization went hand 313
civilization went into 306
civilization went past 182
civilization were able 104
civilization were also 348
civilization were born 117
civilization were even 53
civilization were ever 60
civilization were fast 50
civilization were gone 72
civilization were held 49
civilization were here 44
civilization were just 65
civilization were kept 69
civilization were laid 653
civilization were left 147
civilization were less 177
civilization were lost 157
civilization were made 512
civilization were making 82
civilization were many 47
civilization were more 756
civilization were most 263
civilization were much 147
civilization were once 133
civilization were only 368
civilization were over 105
civilization were seen 82
civilization were slow 42
civilization were soon 79
civilization were sown 61
civilization were such 71
civilization were taking 76
civilization were their 46
civilization were there 264
civilization were those 217
civilization were used 52
civilization were very 221
civilization were well 253
civilization when such 76
civilization when their 74
civilization when there 95
civilization when these 97
civilization will also 244
civilization will break 125
civilization will cease 148
civilization will come 661
civilization will ever 411
civilization will face 45
civilization will fail 179
civilization will fall 300
civilization will find 442
civilization will give 207
civilization will grow 138
civilization will have 2575
civilization will help 88
civilization will hold 83
civilization will kill 44
civilization will last 159
civilization will leave 70
civilization will live 61
civilization will look 83
civilization will lose 65
