cabbage stalks supplied 80
century german educator 144
century german examples 48
century german expansion 41
century german explorer 544
century german historian 1760
century german humanism 86
century german humanist 296
century german idealists 170
century german industry 154
century german interest 46
century german keyboard 139
century german liberals 197
century german literary 614
century german lutherans 47
century german medicine 184
century german merchant 93
century german migration 50
century german military 434
century german movement 134
century german musicians 125
century german mystical 116
century german novelist 297
century german organist 53
century german painters 294
century german physician 2097
century german politics 316
century german reformer 40
century german religious 257
century german romantic 1925
century german scholars 1518
century german sculptor 117
