dab the surface with 61
due to surgery for 112
due to switching and 105
due to switching off 114
due to sympathy and 130
due to sympathy for 185
due to sympathy with 373
due to tampering with 93
due to tariffs and 248
due to taxation and 138
due to teachers and 55
due to teachers who 69
due to tensile and 48
due to tensions and 98
due to tensions with 48
due to terrain and 219
due to texture and 60
due to thickening and 420
due to thompson and 50
due to throttling and 58
due to tillage and 104
due to tobacco and 176
due to tobacco use 447
due to torture and 63
due to tourism and 187
due to traction and 167
due to traction are 42
due to traffic and 540
due to trampling and 155
due to trapped air 296
due to trapped gas 157
due to trouble with 520
due to truancy and 49
due to tunneling and 76
due to typhoid and 95
due to unequal air 45
due to unequal and 47
due to unequal heat 44
due to unequal pay 58
due to unequal wear 63
due to uniform and 70
due to unknown and 168
due to unloading and 52
due to unusual and 162
due to upwelling and 116
due to uranium and 112
due to uterine and 85
due to vacancy and 54
due to variable and 65
due to variation and 150
due to variation with 77
due to variety and 110
due to violence and 498
due to violence are 73
due to violence was 56
due to viruses and 368
due to viruses are 124
due to viruses that 54
due to viruses with 81
due to viscous and 217
due to visible and 43
due to vitamin and 110
due to voltage and 90
due to warfare and 211
due to warfare with 44
due to wartime and 51
due to wastage and 141
due to weakness and 985
due to weakness but 50
due to western red 396
due to wetness and 46
due to willful and 64
due to workers and 57
due to workers being 93
due to workers who 108
due to worries that 159
due to writers who 66
dug an immense pit 117
dug by abraham and 68
dug in silence for 42
dug or blasted out 131
dug or scooped out 52
dug the bullets out 127
dug the ditches and 155
dug the ditches for 52
dug the potatoes and 112
dug the previous day 94
dug the previous year 48
dug to connect them 50
dug to connect with 66
dug to receive his 54
dug to receive them 424
dug up against him 42
dug up corpses and 49
dug up everything that 110
dug up potatoes and 64
dug up together with 69
dung of animals and 168
dung of animals that 185
dung of animals was 42
dun my steward for 45
dun the steward with 56
dye in alcohol and 43
dye in contact with 106
dye in solution and 194
dye is applied and 113
dye is applied with 162
dye is diluted with 81
dye is reduced and 44
dye is released and 129
dye is removed and 115
dye is removed with 57
dying an agonizing death 199
dying as martyrs for 73
dying by bullets and 60
dying by violence for 62
dying he ordered his 46
dying in america and 55
dying in company with 50
dying in despair and 47
dying in extreme old 154
dying in infancy and 362
dying in infancy are 1045
dying in infancy was 50
dying in poverty and 463
dying in southeast asia 220
dying in vietnam and 126
dying in vietnam for 67
dying of anxiety and 48
dying of boredom and 621
dying of cholera and 407
dying of cholera are 45
dying of cholera than 88
dying of despair and 129
dying of diseases and 132
dying of diseases that 163
dying of extreme old 83
dying of fatigue and 535
dying of illness and 47
dying of jealousy and 79
dying of leprosy and 41
dying of leukemia and 296
dying of leukemia who 58
dying of neglect and 115
dying of poverty and 123
dying of routine and 74
dying of sadness and 44
dying of typhoid and 128
dying of weakness and 93
dying of weights and 40
dying on calvary for 42
dying or resigning his 45
dying or suffering for 41
dying so rapidly that 231
dying the following day 247
dying the following year 867
dying to augment our 136
dying to conquer death 46
dying to himself and 65
dying to oneself and 70
dying to satisfy for 165
