dace along unto the 43
during john paul ii 135
during july were as 46
during july when the 129
during july will be 50
during june were as 64
during june when the 128
during just such an 93
during last days of 262
during last half of 480
during last hour of 187
during last month of 142
during last part of 164
during last third of 50
during last week in 118
during last week of 399
during last years of 336
during late ages the 46
during late fall or 288
during late fall to 74
during late july in 42
during late july or 171
during late july to 49
during late june or 148
during late june to 54
during late spring in 110
during late spring of 71
during late spring or 602
during late spring to 209
during late years at 98
during late years by 148
during late years in 185
during late years is 61
during late years it 44
during late years of 106
during late years the 235
during late years to 126
during leave from the 53
during lent when the 127
during life from the 599
during life into the 110
during life must be 138
during life only by 135
during life there is 297
during life time of 124
during life upon the 91
during life when the 128
during life will be 174
during many ages by 301
during many ages in 152
during many ages it 74
during many ages of 281
during many ages the 105
during many ages to 168
during many days by 66
during many days in 249
during many days of 400
during many days or 49
during many days the 62
during many days to 113
during many years an 213
during many years as 1075
during many years at 438
during many years by 855
during many years he 525
during many years in 2226
during many years is 142
during many years it 153
during many years no 115
during many years of 10400
during many years on 294
during many years so 91
during many years the 1082
during many years to 1928
during many years we 62
during most days of 187
during most part of 1643
during most time of 55
during most years in 117
during most years of 321
during most years the 64
during nine days in 135
during nine days of 251
during nine years as 56
during nine years in 280
during nine years of 919
during nine years the 75
during only four of 52
during only half of 227
during only half the 189
during only part of 1946
during only some of 53
during only three of 66
during only three or 45
during oral reading in 44
during oral reading of 95
during other days of 134
during other years of 81
during other years the 41
during pacing from the 199
during part only of 505
during past ages by 43
during past ages in 121
during past ages is 63
during past ages of 50
during past years as 45
during past years by 60
during past years in 136
during past years is 49
during past years of 86
during past years the 47
during past years to 119
during peace time as 122
during peace time in 78
during peace time is 100
during peace time the 86
during peace time to 80
during peace will be 91
during race riots in 76
during race week in 44
during rain much of 48
during rest there is 76
during roll call in 58
during roll call or 42
during rush hour as 133
during rush hour at 125
during rush hour in 497
during rush hour is 240
during rush hour it 66
during rush hour on 357
during rush hour or 239
during rush hour so 91
during rush hour the 66
during rush hour to 270
during said month of 122
during said term of 339
during said term the 61
during said term to 54
during said time he 65
during said time the 64
during snow melt in 46
during some days at 71
during some days by 48
during some days he 66
during some days in 246
during some days it 117
during some days of 228
during some days or 40
during some days the 169
during some days to 92
during some form of 291
during some four or 71
during some hour of 58
during some kind of 544
during some length of 73
during some lull in 57
during some part at 85
during some part of 11616
during some part or 212
during some sort of 402
during some tens of 56
during some three or 117
during some time as 142
during some time at 174
during some time by 92
during some time in 1170
during some time no 67
during some time of 523
during some time on 138
during some time so 134
during some time the 248
during some time to 295
during some type of 206
during some unit of 63
during some work on 42
during some years as 254
during some years at 185
during some years by 152
during some years he 191
during some years in 763
during some years is 45
during some years it 123
during some years of 1446
during some years the 291
during some years to 309
during spring break at 60
during spring break in 224
during spring break of 155
during spring break or 81
during spring break to 116
during spring thaws or 43
during spring when the 270
during such acts as 130
during such days of 62
during such hearing the 99
during such leave of 92
during such length of 54
during such part of 481
during such term as 250
during such term of 276
during such term or 97
during such time as 23813
during such time be 96
during such time by 66
during such time he 152
during such time is 128
during such time it 54
during such time no 404
during such time of 233
during such time or 237
during such time the 353
during such time to 157
during such week in 74
during such years as 199
during such years of 63
during term time as 58
during term time at 159
during term time by 53
during term time he 63
during term time in 204
during term time is 44
during term time on 45
during term time or 140
during term time the 99
during term time to 114
during test runs of 46
during their acts of 87
during their birth as 69
during their case in 42
during their days as 512
during their days at 386
during their days in 612
during their days of 1320
during their days on 166
during their early or 59
during their early to 64
during their fall in 54
during their fall to 91
during their fits of 56
during their four or 69
during their game of 60
during their halt at 63
during their hour of 445
during their leave of 78
during their life as 440
during their life at 153
during their life by 92
during their life in 2143
during their life is 220
during their life of 138
during their life on 2255
during their life or 267
during their life the 101
during their life to 208
during their month in 75
during their month of 213
during their more or 63
during their move to 69
during their part of 64
during their raid on 280
during their reading of 272
during their rest on 52
during their ride to 226
during their rise in 41
during their rise to 581
during their rule in 455
during their rule of 312
during their rule the 156
during their sack of 76
during their span of 106
during their stay an 54
during their stay as 332
during their stay at 9988
during their stay by 120
during their stay he 63
during their stay in 33428
during their stay is 61
during their stay of 630
during their stay on 4665
during their stay or 121
during their stay the 303
during their stay to 187
during their stop at 81
during their stop in 77
during their talk at 52
during their talk he 41
during their talk in 101
during their talk of 85
during their talk on 61
during their term as 529
during their term at 57
during their term in 943
during their term of 14942
during their term on 49
during their term or 58
during their third or 188
during their three or 156
during their three to 54
during their time as 1274
during their time at 2661
during their time in 7445
during their time it 42
during their time of 4978
during their time on 2647
during their time the 69
during their time to 52
during their tour at 40
during their tour in 397
during their tour of 2840
during their tour to 67
during their trek to 170
during their trial at 51
during their trial by 56
during their trial in 233
during their trip in 84
during their trip on 42
during their trip to 1873
during their trip up 136
during their turn at 60
during their turn of 89
during their wait in 53
during their walk in 156
during their walk on 61
during their walk the 46
during their walk to 300
during their wars in 194
during their wars of 184
during their week at 108
during their week in 215
during their week of 266
during their work as 214
during their work at 176
during their work by 42
during their work in 844
during their work is 50
during their work of 123
during their work on 1559
during their work or 107
during their work to 81
during their years as 1301
during their years at 1469
during their years in 3955
during their years of 8367
during their years on 304
during their youth as 83
during their youth in 255
during their youth or 98
during their youth to 97
during these acts of 137
during these ages is 59
during these ages of 212
during these ages the 71
during these days as 433
during these days at 415
during these days by 235
during these days he 457
during these days in 1089
during these days is 482
during these days it 127
during these days of 8412
during these days on 134
during these days or 48
during these days so 166
during these days the 825
during these days to 578
during these days we 210
during these fits of 168
during these five or 209
during these four or 291
during these three or 504
during these wars as 47
during these wars in 88
during these wars of 74
during these wars the 93
during these years an 275
during these years as 6484
during these years at 1791
during these years by 2524
during these years do 121
during these years he 4352
during these years if 95
during these years in 14018
during these years is 6771
during these years it 1108
during these years my 82
during these years no 445
during these years of 21725
during these years on 874
during these years or 255
during these years so 450
during these years the 7608
during these years to 5268
during these years up 40
during these years we 1710
during third week of 132
during those ages in 195
during those ages of 412
during those ages the 40
during those days as 650
during those days at 640
during those days by 193
during those days he 562
during those days in 2132
during those days is 227
during those days it 215
during those days my 49
during those days no 88
during those days of 7727
during those days on 288
during those days or 96
during those days so 129
during those days the 860
during those days to 571
during those days we 248
during those fits of 112
during those five or 219
during those four or 283
during those three or 386
during those years an 129
during those years as 2586
during those years at 1086
during those years by 789
during those years do 58
during those years he 2542
during those years if 88
during those years in 10155
during those years is 1400
during those years it 655
during those years my 134
during those years no 266
during those years of 11223
during those years on 509
during those years or 206
during those years so 175
during those years the 3607
during those years to 1859
during those years we 1193
during three days as 89
during three days at 409
during three days by 129
during three days he 110
during three days in 1557
during three days of 2415
during three days on 126
during three days the 213
during three days to 167
during three days we 51
during three years as 311
during three years at 489
during three years by 200
during three years he 321
during three years in 1275
during three years is 49
during three years of 5997
during three years on 175
during three years or 92
during three years the 290
during three years to 411
during three years we 46
during time step at 50
during time when the 53
during trial runs of 54
during trial when the 99
during trial will be 47
during unit time is 75
during very cold or 156
during waking life in 48
during waking life is 45
during waking life the 64
during warm days in 200
during warm days of 58
during wars among the 45
during weaning from the 88
during week prior to 59
during what came to 612
during what length of 70
during what must be 179
during what part of 405
during what time of 118
during what used to 159
during what were the 52
during what were to 90
during what will be 123
during work there is 50
during work time in 49
during work time is 62
during work time or 145
during work time to 102
during wwii when he 44
during wwii when the 62
during years gone by 59
during years prior to 177
during years when he 164
during years when it 110
during years when no 48
during years when the 1470
during your care of 122
during your case in 86
during your days in 56
during your days of 75
during your gaps of 48
during your hour of 47
during your leave of 65
during your life as 222
during your life by 53
during your life in 98
during your life is 68
during your life of 53
during your life on 192
during your life or 219
during your life so 46
during your life to 207
during your reading of 260
during your stay as 98
during your stay at 1769
during your stay in 5997
during your stay is 75
during your stay on 409
during your stay or 55
during your stay to 85
during your term as 138
during your term in 96
during your term of 757
during your time as 649
during your time at 431
during your time in 1084
during your time of 875
during your time on 778
during your tour in 79
during your tour of 388
during your trip or 75
during your trip to 495
during your walk on 79
during your work in 159
during your work on 152
during your years as 144
during your years at 185
during your years in 399
during your years of 571
during youth when the 55
dusk came down on 74
dusk came over the 78
dusk fall over the 54
dusk fears more as 87
dusk fell over the 525
dusk fell upon the 224
dusk there early in 42
dusk till dawn the 50
dusk when there is 91
dust away from it 41
dust away from my 54
dust away from the 2668
dust back into the 302
dust blew along the 47
dust blew down the 65
dust blew from the 59
dust blew into my 77
dust blew into the 199
dust blew over the 81
dust boot from the 76
dust bowl areas of 104
dust bowl days of 356
dust bowl during the 140
dust bowl years of 165
dust came down the 47
dust came from the 304
dust cast into the 120
dust cloth from the 45
dust cloth over the 228
dust come from the 45
dust coming down the 170
dust coming from the 1163
dust coming into the 63
dust down from the 148
dust down into the 215
dust even from the 40
dust fall from the 245
dust fall into the 104
dust fell from the 628
dust fell here as 81
dust fell into the 187
dust fell onto the 40
dust fell over the 83
dust fell upon the 75
dust flew from the 304
dust flew into the 224
dust flung forth in 60
dust flying from the 155
dust flying into the 106
dust from coming in 46
dust from lack of 93
dust from some of 113
dust from time to 282
dust gets into the 489
dust give rise to 45
dust hanging over it 65
dust hanging over the 329
dust hangs over the 131
dust high into the 1628
dust just ahead of 49
dust laid down by 50
dust leading from the 45
dust left from the 69
dust lies heavy on 51
dust lies thick on 199
dust like those of 45
dust made from the 75
dust mass ratio of 57
dust moving along the 74
dust moving down the 42
dust must also be 106
dust rise from the 1221
dust rise into the 197
dust rising along the 112
dust rising among the 70
dust rising from it 204
dust rising from the 6562
dust rising high in 99
dust rising into the 655
dust rising over the 449
dust rose along the 44
dust rose from it 182
dust rose from the 3603
dust rose high in 77
dust rose into the 873
dust rose over the 284
dust shot into the 111
dust there swam or 92
dust there will be 114
dust torn from the 58
dust went into the 52
dust were rising in 46
dust were seen to 65
dust were used in 46
dust when there is 91
dust will also be 40
dust will come to 45
dust will fall on 106
dust will fill the 67
dust will have no 53
dust will have to 72
dust will hide the 78
dust will reach the 51
dust will rise up 40
dust will soon be 108
dust will tend to 104
dust worn from the 61
duty away from the 924
duty best when he 53
duty came down to 47
duty came from the 152
duty came into the 128
duty came over to 47
duty cast upon it 230
duty cast upon me 84
duty cast upon the 964
duty cast upon us 160
duty come upon me 55
duty coming upon the 79
duty done when he 201
duty done when the 68
duty done will be 51
duty during most of 70
duty during time of 45
duty ends when he 74
duty ends when the 48
duty even from the 41
duty even when he 77
duty even when it 365
duty even when the 138
duty fall upon the 58
duty fell upon me 94
duty fell upon the 344
duty free during the 105
duty free from the 528
duty free into the 911
duty free only if 46
duty free shop at 142
duty free shop in 113
duty free shop on 43
duty free when the 49
duty from early in 45
duty from five to 64
duty from four to 97
duty from lack of 46
duty from such as 148
duty from three to 63
duty from time to 853
duty from what he 49
duty from what is 56
duty gave rise to 194
duty giving rise to 160
duty have been the 58
duty have nothing to 61
duty here during the 56
duty here till the 41
duty here will be 45
duty jobs such as 42
duty laid down by 407
duty laid down in 482
duty laid upon it 574
duty laid upon me 409
duty laid upon the 1275
duty laid upon us 864
duty lies only in 56
duty lies upon the 162
duty lies upon us 65
duty must also be 172
duty must ever be 91
duty must fall on 44
duty must have the 48
duty once more in 45
duty once more to 429
duty only during the 112
duty only once in 50
duty only upon the 65
duty only when he 94
duty only when it 383
duty only when the 270
duty owed only to 96
duty paid into the 105
duty paid only on 133
duty paid upon it 78
duty paid upon the 338
duty paid when the 44
duty taking care of 55
duty there during the 139
duty there must be 355
duty there when the 68
duty there will be 203
duty upon such as 62
duty very early in 42
duty very much to 46
duty well done in 64
duty well done is 57
duty went back to 51
duty went down to 42
duty went hand in 97
duty went into the 73
duty were able to 126
duty were among the 48
duty were laid on 211
duty were made on 42
duty were made to 50
duty were paid by 44
duty were paid on 40
duty were sent to 76
duty were well or 78
duty were worn by 52
duty when there is 366
duty will also be 229
duty will call me 110
duty will come to 60
duty will ever be 116
duty will fall on 97
duty will fall to 96
duty will give the 44
duty will have no 47
duty will have the 67
duty will have to 503
duty will make it 107
duty will make the 69
duty will only be 134
duty will soon be 59
duty will suit me 59
duty will take the 53
duty will tend to 81
duty work such as 226
duty yarn from the 82
dyed cloth from the 114
dyed dark blue or 90
dyed their hair in 93
dyed their hair or 69
dyed their hair to 122
dyed wool upon my 50
dyeing their hair or 40
dyeing your hair or 47
dyes came from the 67
dyes have been in 42
dyes have been the 59
dyes made from the 161
dyes used must be 52
dyes were among the 48
dyes were made by 72
dyes were made in 76
dyes were used as 327
dyes were used by 137
dyes were used in 961
dyes were used on 75
dyes were used to 482
