dabs with his bill 44
date that any such 94
date that each such 60
date that goes back 111
date that had been 2250
date that has been 2932
date that has come 80
date that her peace 48
date that may have 141
date that not only 93
date that they have 770
date that they must 43
date that they were 1628
date that they will 304
date that was used 136
date that you have 652
date that you know 61
date that you last 162
date that you made 59
date that you make 46
date that you must 95
date that you need 52
date that you think 43
date that you want 1131
date that you were 183
date that you will 531
date that you wish 50
date them with some 59
date then and there 48
date they are made 410
date they are more 54
date they are paid 235
date they are sent 52
date they are very 125
date they cut their 43
date they had been 1470
date they had come 87
date they had made 187
date they had only 46
date they may have 233
date they may wish 89
date this had been 130
date this has been 1629
date this has only 264
date too far back 119
date was but five 95
date was far from 56
date was going well 42
date was long past 89
date was not clear 46
date was not even 69
date was not lost 74
date was not made 61
date was not more 47
date was not much 116
date was not only 200
date was not very 153
date was one month 60
date was put back 440
date was set ahead 40
date was set back 244
date was set down 97
date was set when 141
date was ten days 56
date was ten years 107
date was too early 334
date was too late 212
date was too much 95
date was two days 175
date was two years 122
date who had been 63
date who has been 113
date with all these 130
date with all your 51
date with any girl 121
date with any other 114
date with each other 1424
date with her best 107
date with her boss 46
date with her last 64
date with her when 46
date with him last 78
date with him when 74
date with his best 164
date with his girl 656
date with his wife 642
date with his work 102
date with new ideas 242
date with that cute 91
date with that girl 105
date with this girl 175
date you and your 184
date you any more 91
date you had last 86
date you may have 132
date you may want 90
dating and has been 48
dating does not give 40
dating does not have 79
dating does not seem 111
dating does not work 68
dating for six years 67
dating for this site 109
dating for two years 564
dating had not been 44
dating has long been 42
dating has not been 316
dating has now been 74
dating has yet been 60
dating him for three 44
dating its era from 104
dating men who were 162
dating that far back 45
dating that has been 93
daub them all over 45
dawn air was cold 59
dawn and got back 61
dawn and had been 157
dawn and his eyes 84
dawn and lay down 52
dawn and one hour 45
dawn and then fell 41
dawn and then went 74
dawn and they were 436
dawn and you will 139
dawn did not break 57
dawn did not come 137
dawn does not break 62
dawn does not come 232
dawn for his rising 56
dawn had not come 61
dawn has not come 51
dawn not far away 58
dawn one day last 48
dawn she had been 201
dawn she had made 44
dawn that has been 42
dawn that has come 89
dawn that they were 204
dawn that was ashy 75
dawn that was rising 41
dawn they and their 95
dawn they had been 199
dawn they had come 58
dawn they had gone 45
dawn they had left 49
dawn they had made 40
dawn they may drop 88
dawn was near when 73
dawn was not very 148
dawn with his host 50
dawn with its edge 43
dawn with one more 65
days act with more 42
days ago and also 83
days ago and came 138
days ago and even 43
days ago and find 40
days ago and from 53
days ago and gave 182
days ago and have 706
days ago and heard 73
days ago and here 61
days ago and just 78
days ago and left 440
days ago and lost 42
days ago and made 169
days ago and more 42
days ago and nothing 43
days ago and only 113
days ago and paid 63
days ago and said 703
days ago and says 56
days ago and sent 143
days ago and some 74
days ago and there 549
days ago and told 775
days ago and took 185
days ago and went 161
days ago and were 253
days ago and what 48
days ago and when 132
days ago and will 505
days ago and your 80
days ago but have 145
days ago but there 52
days ago for half 66
days ago for other 40
days ago for some 91
days ago for your 48
days ago had been 1046
days ago had left 69
days ago had made 59
days ago had told 43
days ago has been 233
days ago has made 41
days ago his wife 64
days ago run down 51
days ago she came 209
days ago she died 45
days ago she gave 65
days ago she left 71
days ago she made 52
days ago she said 191
days ago she sent 62
days ago she told 173
days ago she took 58
days ago she went 79
days ago that four 41
days ago that some 100
days ago that their 56
days ago that there 499
days ago that these 54
days ago that when 87
days ago that your 145
days ago they came 64
