sable gravity of aspect 52
shall examine the report 220
shall examine the result 55
shall examine the second 239
shall examine the simple 76
shall examine the special 109
shall examine the stages 58
shall examine the status 83
shall examine the strength 50
shall examine the system 118
shall examine the theories 51
shall examine the trends 56
shall examine the various 975
shall examine the workings 44
shall examine the writings 55
shall exclude the treason 92
shall execute the duties 303
shall execute the entire 47
shall execute the office 452
shall execute the orders 192
shall execute the powers 51
shall exhaust the patent 60
shall exhibit in detail 119
shall exhibit the holder 42
shall exhibit the lights 402
shall exhibit the number 48
shall explain at greater 153
shall explain in another 289
shall explain in detail 996
shall explain in greater 202
shall explain in section 337
shall explain it further 127
shall explain my reasons 98
shall explain the manner 96
shall explain the matter 212
shall explain the methods 50
shall explain the nature 449
shall explain the origin 112
shall explain the reasons 379
shall explain the various 123
shall explore at greater 77
shall explore in detail 513
shall explore in greater 359
shall explore it further 77
shall explore the degree 42
shall explore the effect 55
shall explore the extent 204
shall explore the impact 72
shall explore the matter 46
shall explore the nature 475
shall explore the reasons 206
shall explore the second 59
shall explore the various 207
shall expound the various 43
shall express an honest 86
shall express an opinion 167
shall express my belief 45
shall express my feelings 45
shall express my opinion 179
shall express no opinion 917
shall express the common 49
shall express the number 111
shall express the object 268
shall express the opinion 58
shall express the result 43
shall express the thought 43
shall express the unseen 62
shall express the volume 120
shall finally be judged 99
shall forever be barred 346
shall forever be exempt 67
shall forever be judged 46
shall forfeit the amount 198
shall forfeit the double 127
shall forfeit the entire 48
shall forfeit the office 75
shall forfeit the person 44
shall forfeit the rights 57
shall forthwith be chosen 83
shall forthwith be closed 58
shall forthwith be deemed 248
shall forthwith be erased 61
shall forthwith be filled 67
shall forthwith be issued 129
shall forthwith be lodged 126
shall forthwith be mailed 296
shall forthwith be placed 104
shall forthwith be posted 63
shall forthwith be repaid 173
shall forthwith be resold 73
shall forthwith be served 411
shall forthwith be struck 92
shall forthwith on demand 196
shall forthwith so inform 69
shall forward it without 75
shall forward the entire 61
shall forward the letter 81
shall forward the notice 87
shall forward the papers 91
shall forward the record 233
shall forward the report 316
shall fulfill the duties 156
shall furnish an annual 146
shall furnish or permit 118
shall furnish or supply 276
shall furnish the county 80
shall furnish the latter 50
shall furnish the master 132
shall furnish the person 581
shall furnish the proper 76
shall furnish the public 113
shall furnish the tenant 183
shall furnish to lender 59
shall furnish to united 67
shall gainsay if master 45
shall gratify my readers 162
shall himself be deemed 69
shall himself be guilty 88
shall himself be killed 55
shall incense my family 80
shall include an amount 271
shall include an annual 130
shall include an answer 42
shall include an english 207
shall include an expert 123
shall include an income 106
shall include the actual 240
shall include the amount 1545
shall include the annual 45
shall include the caption 144
shall include the carrying 167
shall include the charge 46
shall include the checking 145
shall include the debtor 136
shall include the deputy 45
shall include the effect 145
shall include the entire 865
shall include the female 123
shall include the findings 363
shall include the future 318
shall include the german 609
shall include the holder 62
shall include the income 505
shall include the master 49
shall include the nature 178
shall include the number 739
shall include the office 227
shall include the person 357
shall include the plural 6194
shall include the powers 62
shall include the proper 84
shall include the public 104
shall include the reasons 326
shall include the record 64
shall include the rental 117
shall include the report 83
shall include the rights 169
shall include the roster 54
shall include the salary 55
shall include the singular 1146
shall include the spouse 68
shall include the states 136
shall include the street 285
shall include the united 357
shall include the various 152
shall include the weight 95
shall increase in number 293
shall increase in strength 51
shall increase the allied 86
shall increase the amount 257
shall increase the number 522
shall increase the salary 51
shall increase the strength 56
shall increase the waters 44
shall indorse my dictum 42
shall indulge it without 308
shall inhabit or reside 80
shall inhabit the mortal 178
shall inherit the blessing 63
shall inherit the cities 64
shall inherit the entire 125
shall inherit the estate 392
shall inherit the nations 141
shall lighten the burden 55
shall maltreat or desert 216
shall moreover be guilty 45
shall moreover be lawful 275
shall neglect or refuse 36538
shall neglect the duties 45
shall neglect the effect 324
shall neglect the second 68
shall neglect the weight 75
shall neglect to attain 94
shall neglect to attend 1988
shall neglect to choose 124
shall neglect to cleanse 52
shall neglect to comply 525
shall neglect to punish 43
shall neglect to remove 136
shall neglect to render 165
shall neglect to repair 112
shall neglect to report 81
shall neglect to return 139
shall neglect to supply 68
shall obscure the ensign 41
shall observe in another 70
shall observe in detail 66
shall observe the effect 51
shall observe the orders 100
shall observe the sabbath 161
shall observe the utmost 66
shall observe the vienna 200
shall operate as notice 111
shall operate as rental 159
shall operate or permit 95
shall operate the system 45
shall operate to affect 129
shall operate to cancel 107
shall operate to confer 107
shall operate to convey 188
shall operate to divest 186
shall operate to exempt 63
shall operate to extend 249
shall operate to impose 111
shall operate to reduce 628
shall operate to release 212
shall operate to remove 130
shall operate to secure 77
shall operate to vacate 178
shall outlast the humble 74
shall outlast the public 67
shall outline in detail 63
shall outline the methods 53
shall outline the nature 54
shall outline the various 82
shall perform an initial 85
shall perform my duties 80
shall perform no duties 138
shall perform no portion 87
shall perform on behalf 46
shall perform the divine 69
shall perform the duties 12282
shall perform the office 181
shall perform the ritual 47
shall perhaps be better 513
shall perhaps be forced 63
shall perhaps be taught 50
