sacked the royal palace 50
seemed to float inside 185
seemed to float lazily 84
seemed to float midway 43
seemed to float slowly 162
seemed to float through 2453
seemed to float toward 490
seemed to float upward 218
seemed to float without 207
seemed to flock around 65
seemed to flood through 101
seemed to focus almost 66
seemed to focus around 153
seemed to focus itself 67
seemed to focus mainly 67
seemed to force itself 492
seemed to force through 94
seemed to fully accept 47
seemed to fully realize 132
seemed to gather around 1266
seemed to gather before 101
seemed to gather closer 46
seemed to gather energy 44
seemed to gather itself 654
seemed to gather something 50
seemed to gather strength 1928
seemed to gather volume 53
seemed to gather weight 47
seemed to glare through 45
seemed to glide across 605
seemed to glide around 162
seemed to glide before 79
seemed to glide slowly 66
seemed to glide through 1306
seemed to glide toward 100
seemed to glide without 92
seemed to grant little 43
seemed to grasp something 83
seemed to group itself 40
seemed to guess something 87
seemed to hover around 1700
seemed to hover before 381
seemed to hover behind 85
seemed to imply greater 54
seemed to imply kindly 51
seemed to imply little 40
seemed to imply something 470
seemed to knife through 41
seemed to light itself 73
seemed to limit itself 208
seemed to lodge itself 69
seemed to loose itself 54
seemed to lower itself 106
seemed to march across 50
seemed to march seaward 41
seemed to march through 107
seemed to merge itself 41
seemed to merge subtly 53
seemed to merit further 190
seemed to merit notice 149
seemed to merit serious 41
seemed to merit special 95
seemed to mount higher 254
seemed to occur almost 174
seemed to occur around 183
seemed to occur before 81
seemed to occur mainly 106
seemed to occur mostly 85
seemed to occur through 73
seemed to occur without 217
seemed to offer access 81
seemed to offer almost 120
seemed to offer another 307
seemed to offer battle 57
seemed to offer better 1754
seemed to offer direct 53
seemed to offer enough 158
seemed to offer escape 70
seemed to offer exciting 66
seemed to offer france 42
seemed to offer further 235
seemed to offer greater 1629
seemed to offer itself 1883
seemed to offer little 5014
seemed to offer neither 126
seemed to offer plenty 59
seemed to offer refuge 71
seemed to offer relief 158
seemed to offer safety 103
seemed to offer serious 63
seemed to offer solace 41
seemed to offer something 766
seemed to offer special 180
seemed to offer unique 60
seemed to orbit around 41
seemed to others merely 43
seemed to paint itself 45
seemed to pause before 337
seemed to pitch headlong 112
seemed to pivot around 143
seemed to place before 40
seemed to place beyond 58
seemed to place entire 137
seemed to place greater 200
seemed to place itself 89
seemed to place little 356
seemed to place special 47
seemed to please nobody 75
seemed to plunge deeper 92
seemed to plunge headlong 240
seemed to plunge through 54
seemed to point another 147
seemed to point beyond 125
seemed to point clearly 149
seemed to point toward 1722
seemed to pound through 65
seemed to press around 182
seemed to press closer 204
seemed to press harder 112
seemed to press heavily 290
seemed to press itself 83
seemed to press through 56
seemed to press toward 42
seemed to pride itself 112
seemed to prize highly 53
seemed to prove beyond 382
seemed to prove clearly 52
seemed to prove itself 97
seemed to prove something 94
seemed to pulse through 336
seemed to quail before 122
seemed to raise around 66
seemed to raise doubts 70
seemed to raise itself 352
seemed to raise little 74
seemed to raise serious 66
seemed to rally around 243
seemed to rally behind 49
seemed to really listen 62
seemed to really matter 71
seemed to really notice 131
seemed to reason justly 102
seemed to refer itself 69
seemed to reign amongst 83
seemed to reign around 215
seemed to reign through 237
seemed to renew itself 196
seemed to repeat itself 2087
seemed to reveal itself 830
seemed to reveal something 237
seemed to right itself 257
seemed to rouse itself 95
seemed to scent something 67
seemed to scream myself 86
seemed to scream through 77
seemed to search keenly 51
seemed to search through 128
seemed to sense someone 44
seemed to sense something 1358
seemed to serve little 103
seemed to serve mainly 52
seemed to serve notice 167
seemed to shake around 49
seemed to shake itself 285
seemed to shake something 44
seemed to shape itself 1128
seemed to share common 145
seemed to share little 275
seemed to share something 178
seemed to shift around 178
seemed to shift toward 154
seemed to shine around 210
seemed to shine before 56
seemed to shine through 2852
seemed to shoot across 284
seemed to shoot before 47
seemed to shoot flames 68
seemed to shoot sparks 132
seemed to shoot through 1415
seemed to shoot upward 74
seemed to shove itself 48
seemed to sleep better 72
seemed to sleep through 267
seemed to slice through 446
seemed to slide across 123
seemed to slide around 142
seemed to slide through 211
seemed to slide toward 73
seemed to slope upward 47
seemed to smell something 134
seemed to smile around 101
seemed to smile before 103
seemed to smile kindly 67
seemed to smile through 165
seemed to smooth itself 143
seemed to solve itself 150
seemed to sound better 52
seemed to sound hollow 55
seemed to sound through 189
seemed to spark something 57
seemed to speed through 48
seemed to spend almost 110
seemed to spend itself 202
seemed to spend little 77
