gable was the cottage 83
given for the popular 78
given for the position 515
given for the preceding 1422
given for the precise 129
given for the premium 793
given for the present 2364
given for the previous 915
given for the primacy 43
given for the primary 835
given for the priority 57
given for the private 179
given for the problem 597
given for the process 336
given for the produce 226
given for the product 316
given for the profits 346
given for the program 409
given for the project 811
given for the promise 449
given for the protein 60
given for the purpose 41530
given for the pursuit 144
given for the quality 351
given for the quantum 42
given for the quarter 117
given for the question 262
given for the radiation 64
given for the radical 43
given for the rational 57
given for the reactions 105
given for the receipt 75
given for the recording 172
given for the redress 42
given for the reduced 178
given for the refusal 1427
given for the regular 254
given for the relation 388
given for the religion 54
given for the remaining 1281
given for the removal 1895
given for the renewal 147
given for the repairs 127
given for the repeated 45
given for the request 349
given for the research 94
given for the residue 208
given for the restoring 40
given for the resulting 136
given for the results 393
given for the reverse 116
given for the revised 40
given for the revision 108
given for the revival 108
given for the rupture 88
given for the samples 98
given for the schools 88
given for the seizure 239
given for the service 1736
given for the several 782
given for the shorter 48
given for the silence 45
given for the similar 89
given for the simpler 63
given for the smaller 235
given for the society 83
given for the solution 792
given for the sources 76
given for the southern 210
given for the spanish 163
given for the species 341
given for the stations 42
given for the stockings 166
given for the storage 143
given for the stories 49
given for the student 480
given for the subject 890
given for the success 602
given for the suicide 48
given for the summary 58
given for the summons 46
given for the superior 84
given for the support 2496
given for the surface 239
given for the surplus 50
given for the symbols 52
given for the systems 52
given for the teachers 82
given for the thorough 54
given for the transit 74
given for the troubling 41
given for the typical 116
given for the unequal 46
given for the uniform 137
given for the unknown 49
given for the unusual 88
given for the urgency 60
given for the utility 47
given for the variable 120
given for the variance 160
given for the variation 204
given for the variety 66
given for the vehicle 48
given for the verdict 77
given for the vessels 163
given for the victims 81
given for the victory 127
given for the village 85
given for the villain 84
given for the violation 184
given for the violence 62
given for the welfare 301
given for the western 211
given for the winners 47
given for the witness 51
given for the workers 65
given for the worship 125
given for the wounded 64
given for the written 51
given her an ability 45
given her an account 405
given her an address 132
given her an advance 80
given her an annuity 56
given her an antique 139
given her an aversion 41
given her an elderly 47
given her an elegant 42
given her an emerald 42
given her an emperor 107
given her an endless 40
given her an enviable 98
given her an example 62
given her an immense 51
given her an insight 360
given her an instant 103
given her an outline 44
given her an unusual 111
given her as lessons 70
given her at baptism 46
given her by captain 123
given her by charles 58
given her by friends 151
given her by general 56
given her by mistake 54
given her by napoleon 69
given her by statute 63
given her in baptism 63
given her in derision 42
given her in exchange 308
given her in happier 41
given her in marriage 1325
given her in payment 52
given her my address 240
given her my message 43
given her my promise 106
given her no comfort 61
given her no grounds 44
given her no pleasure 190
given her no support 45
given her no trouble 175
given her on account 108
given her the ability 421
given her the address 518
given her the answers 72
given her the benefit 579
given her the biggest 99
given her the comfort 90
given her the command 95
given her the control 41
given her the correct 86
given her the courage 1353
given her the deepest 70
given her the desired 94
given her the details 200
given her the example 42
given her the flowers 126
given her the following 118
given her the freedom 512
given her the fullest 44
given her the greatest 751
given her the highest 219
given her the illusion 123
given her the impetus 167
given her the insight 56
given her the jewelry 41
given her the keenest 46
given her the letters 70
given her the liberty 89
given her the library 91
given her the mastery 53
given her the material 58
given her the message 410
given her the outline 51
given her the outward 45
given her the perfect 484
given her the picture 99
given her the pleasure 172
given her the position 147
given her the precious 51
given her the present 140
given her the previous 562
given her the promise 142
given her the receipt 135
given her the respect 53
