mace was then laid on 113
many things that come up 208
many things that even the 101
many things that gave me 51
many things that give us 52
many things that have an 45
many things that have no 310
many things that have the 47
many things that have to 969
many things that help to 75
many things that help us 42
many things that life is 135
many things that made it 101
many things that made me 168
many things that made the 132
many things that made us 59
many things that make it 342
many things that make me 238
many things that make the 197
many things that make up 445
many things that make us 148
many things that most of 107
many things that must be 1408
many things that need to 1301
many things that none of 60
many things that only the 62
many things that pass in 47
many things that seem so 42
many things that seem to 713
many things that some of 60
many things that tend to 268
many things that there is 119
many things that used to 332
many things that went on 302
many things that were at 80
many things that were in 249
many things that were of 186
many things that were so 66
many things that were the 80
many things that were to 436
many things that will be 616
many things that will do 41
many things they have in 155
many things they have to 141
many things they must do 46
many things they need to 75
many things they used to 84
many things they want to 213
many things you have in 68
many things you have to 720
many things you must do 124
many things you need to 515
many things you told me 63
many things you used to 53
many things you want to 411
many things you will be 98
many things you wish to 50
many this has been the 66
many this may seem an 236
many this may seem to 44
many toes are there on 52
many ups and down in 42
many who are able to 564
many who are among the 50
many who are born in 47
many who are coming to 56
many who are eager to 283
many who are fond of 144
many who are full of 43
many who are glad to 63
many who are here to 43
many who are high in 68
many who are just as 178
many who are living in 269
many who are lost in 48
many who are more or 56
many who are open to 71
many who are part of 100
many who are poor in 77
many who are ready to 664
many who are said to 116
many who are sick of 106
many who are slow to 69
many who are trying to 406
many who are used to 104
many who are weary of 42
many who can fill the 47
many who can plead no 84
many who did sign it 56
many who had been at 130
many who had been in 831
many who had been my 131
many who had been on 135
many who had been so 181
many who had been the 351
many who had been to 98
many who had come as 55
many who had come in 119
many who had come to 1077
many who had died in 183
many who had died of 48
many who had done so 123
many who had done the 54
many who had eaten the 63
many who had faith in 43
many who had felt the 78
many who had fled the 99
many who had fled to 106
many who had gone on 41
