nay sometimes nonsense 108
new prevention programs 172
new primitive concepts 84
new primitive functions 59
new primitive methodist 79
new primordial evolution 43
new principal stresses 181
new principle asserted 51
new principle concerning 98
new principle embodied 51
new principle invented 54
new principle involved 693
new principle proposed 45
new principle recently 51
new principle required 43
new principle requires 41
new principle underlying 72
new principle whatever 79
new privately financed 158
new privately operated 75
new privilege accorded 46
new proactive approach 100
new procedure consists 50
new procedure designed 149
new procedure involved 86
new procedure involves 185
new procedure proposed 62
new procedure provided 197
new procedure provides 170
new procedure required 159
new procedure requires 203
new proceedings whenever 64
new processed products 86
new processes designed 95
new processes invented 83
new processes involved 87
new processes required 186
new processes requires 57
new production activity 137
new production aircraft 146
new production approach 53
new production branches 71
new production capacity 2591
new production concepts 1826
new production contract 49
new production controls 56
new production designed 83
new production directed 81
new production director 60
new production engineering 43
new production facility 2327
new production frontier 121
new production functions 1433
new production locations 148
new production machines 121
new production managers 46
new production materials 57
new production networks 85
new production operation 74
new production paradigm 373
new production patterns 194
new production platform 45
new production potential 149
new production practice 55
new production problems 163
new production programs 166
new production projects 178
new production relations 1711
new production required 63
new production requires 44
new production routines 45
new production schedule 480
new production scheduling 152
new production standard 220
new production strategy 264
new production vehicles 61
new production ventures 58
new programming approach 65
new programming concepts 391
new programming languages 2315
new programming paradigm 1268
new programming platform 60
new programming problems 59
new programming projects 52
new programming services 175
new programming strategy 85
new prophetic movement 139
new proposals concerning 318
new proposals designed 140
new proposals included 74
new proposals involved 70
new proposals provided 50
new proposals received 61
new propulsion concepts 49
new prosecuting attorney 240
new prosthetic materials 40
new protected interest 97
new provinces acquired 110
new provincial assembly 276
new provincial capitals 131
new provincial colleges 74
new provincial councils 519
new provincial currency 52
new provincial divisions 47
new provincial elections 88
new provincial governor 371
new provincial officials 66
new provincial revenues 65
new provisions concerning 700
new provisions designed 266
new provisions included 135
new provisions inserted 99
new provisions intended 114
new provisions proposed 80
new provisions regulating 93
new provisions required 87
new provisions respecting 73
new psychical elements 42
new psychical relations 46
new psychotic symptoms 61
new publicity campaign 287
new publicity director 111
new purchaser increased 77
new qualified majority 62
new quarterly magazine 402
new reactionary movement 52
new recessive mutations 85
