fabled fountain hanging 107
family portrait into 122
family portrait made 127
family portrait over 155
family portrait when 57
family portrait will 45
family possessing more 87
family possessing such 69
family possibly have 40
family practice care 42
family practice during 46
family practice from 185
family practice have 357
family practice must 181
family practice over 70
family practice unit 764
family practice were 154
family practice when 61
family practice will 158
family prepared food 57
family prepared their 61
family prepares food 50
family presence during 588
family presents many 56
family presents some 60
family presents such 81
family presents were 47
family presided over 1500
family presides over 146
family pressure from 178
family pressure upon 53
family prestige will 50
family prevails over 98
family probably also 90
family probably came 344
family probably felt 89
family probably from 40
family probably gave 46
family probably have 137
family probably knew 95
family probably left 150
family probably made 132
family probably owns 52
family probably took 106
family probably used 49
family probably went 66
family probably were 112
family probably will 325
family problems also 365
family problems among 521
family problems back 72
family problems came 54
family problems come 96
family problems during 195
family problems even 62
family problems from 723
family problems have 1369
family problems into 236
family problems just 57
family problems leading 47
family problems like 465
family problems made 79
family problems make 43
family problems more 438
family problems must 256
family problems only 50
family problems other 68
family problems over 131
family problems seem 118
family problems such 1810
family problems tend 43
family problems there 55
family problems were 3400
family problems when 294
family problems will 912
family proceeds from 59
family produced five 49
family produced four 56
family produced from 60
family produced many 359
family produced more 184
family produced most 257
family produced much 46
family produced only 151
family produced some 155
family produced their 50
family produced three 125
family produces more 175
family produces most 56
family produces only 126
family produces some 52
family profited from 181
family programs have 297
family programs such 133
family programs were 184
family programs will 52
family projects such 49
family property along 346
family property also 96
family property among 1156
family property away 45
family property came 171
family property during 494
family property even 347
family property from 2041
family property have 254
family property having 138
family property held 187
family property into 547
family property just 41
family property laws 45
family property left 261
family property made 224
family property must 508
family property only 568
family property over 202
family property sold 111
family property such 61
family property there 768
family property till 62
family property upon 316
family property went 91
family property were 751
family property when 702
family property will 545
family proteins also 95
family proteins have 479
family proteins play 62
family proteins such 94
family proteins were 131
family provided care 93
family provided food 117
family provided many 88
family provided more 158
family provided most 229
family provided much 176
family provided some 150
family provided their 70
family provider role 475
family provides care 70
family provides food 100
family provides many 94
family provides more 273
family provides most 234
family provides much 108
family provides only 42
family provides some 199
family provides such 48
family publishing firm 553
family quarrels among 666
family quarrels from 49
family quarrels have 223
family quarrels over 720
family quarrels pass 89
family quarrels were 888
family quarrels when 64
family quarrels will 45
family quarters from 71
family quarters have 43
family quarters were 735
family quarters when 44
family questions were 127
family receipts were 41
family received afdc 150
family received during 90
family received five 52
family received food 95
family received free 75
family received from 1568
family received help 201
family received lady 41
family received land 73
family received less 189
family received many 192
family received more 380
family received much 156
family received news 144
family received nothing 97
family received only 580
family received over 166
family received some 326
family received such 126
family received their 538
family received three 164
family received very 44
family received were 54
family received what 41
family received when 58
family received word 346
family receives afdc 49
family receives food 68
family receives from 435
family receives help 53
family receives less 196
family receives more 216
family receives nothing 42
family receives only 241
family receives some 97
family receives when 49
family recently made 43
family recently sold 42
family reception room 55
family recorded from 65
family recovering from 59
family recovers from 64
family recovery from 145
