fan power requirement 499
for close partnership 64
for close professional 78
for close relationship 845
for close resemblance 84
for close substitutes 212
for close temperature 173
for close understanding 145
for clothing construction 158
for clothing expenditure 56
for clothing manufacture 372
for clothing manufacturing 178
for cloud condensation 96
for cloud development 75
for cloud modification 123
for cloud observations 88
for cloud photography 137
for coaling locomotives 56
for coating applications 555
for coating compositions 104
for coating formulations 72
for cobol applications 83
for cobol programmers 475
for cobra continuation 1870
for cocoa applications 54
for coded transmission 99
for coining counterfeit 129
for colon hydrotherapy 174
for color adjustments 44
for color applications 121
for color combinations 1163
for color comparisons 161
for color consistency 112
for color coordination 217
for color development 5037
for color differences 382
for color enhancement 118
for color illustration 337
for color improvement 71
for color manipulation 56
for color measurements 217
for color necessarily 48
for color photographs 1220
for color photography 5596
for color preferences 131
for color preservation 55
for color quantization 92
for color registration 51
for color reproduction 2710
for color segmentation 88
for color sensitivity 164
for color temperature 652
for color transmission 243
for comic exaggeration 286
for comic exploitation 67
for cooking instructions 185
for cooling applications 218
for copying manuscripts 515
for copying photographs 164
for cornea transplants 67
for corps headquarters 238
for costing inventories 125
for costs transferred 70
for court adjudication 149
for court appointment 962
for court authorization 224
for court celebrations 77
for court confirmation 96
for court enforcement 387
for court festivities 437
for court improvement 264
for court intervention 1155
for court involvement 246
for court jurisdiction 274
for court legitimation 132
for court organization 69
for court performance 1530
for court presentation 410
for cover illustration 163
for cover photographs 105
for crack development 116
for crack distribution 79
for crack instability 135
for craft apprentices 291
for craft development 59
for craft manufacture 49
for craft organization 77
for creating abstractions 43
for creating alternative 1131
for creating applications 1146
for creating arrangements 44
for creating atmospheric 69
for creating backgrounds 143
for creating civilization 47
for creating combinations 53
for creating comfortable 58
for creating communities 247
for creating competitive 697
for creating complicated 225
for creating compositions 72
for creating consistency 51
for creating constraints 55
for creating controversy 126
for creating conventional 40
for creating cooperative 229
for creating corporations 109
for creating departments 40
for creating descriptions 56
for creating development 96
for creating differences 174
for creating directories 125
for creating disaffection 88
for creating distinctions 52
for creating distinctive 156
for creating distributed 744
for creating distribution 61
for creating disturbance 122
for creating electricity 105
for creating environment 55
for creating expectations 92
for creating experiences 90
for creating flexibility 56
for creating friendships 44
for creating fundamental 74
for creating generalized 43
for creating genetically 55
for creating governments 56
for creating hierarchies 88
for creating identifiers 54
for creating imaginative 140
for creating independent 278
for creating individuals 62
for creating inexpensive 45
for creating instability 119
for creating installation 46
for creating institutions 409
for creating instruments 57
for creating intelligent 255
for creating interactive 1344
for creating intermediate 45
for creating involvement 47
for creating manufacturing 49
for creating mathematical 87
for creating navigational 48
for creating newsletters 131
for creating opportunity 75
for creating organization 105
for creating performance 220
for creating perspective 141
for creating photographs 45
for creating presentation 114
for creating professional 487
for creating progressive 43
for creating publications 74
for creating recombinant 205
for creating shareholder 273
for creating significant 335
for creating spectacular 89
for creating spreadsheets 121
for creating statistical 44
for creating storyboards 69
for creating sustainable 575
for creating symmetrical 72
for creating transactions 46
for creating transparent 107
for creating uncertainty 106
for creating understanding 530
for creating unnecessary 207
for creep experiments 77
for creep measurements 98
for cross comparisons 50
for cross correlations 85
for cross polarization 144
for crown construction 50
