wafers representing the 86
whelming superiority of 50
whelps constantly to 47
whence apparently it 57
whence apparently the 121
whence eventually the 54
whence immediately on 98
whence information is 325
whence information of 48
whence originally it 41
whence originated the 3007
whence originates the 671
whence presumably the 140
whence quantities of 143
whence substituting in 132
whence substituting the 116
whereas abstraction is 48
whereas acceptance is 58
whereas acceptance of 313
whereas acquisition of 180
whereas activities of 125
whereas adjustment of 41
whereas adrenaline is 62
whereas aggregates of 74
whereas aggregation of 40
whereas alterations in 287
whereas alterations of 93
whereas antarctica is 63
whereas antibodies of 44
whereas antibodies to 514
whereas apparently the 79
whereas application of 775
whereas application to 58
whereas appreciation of 84
whereas arbitration is 136
whereas assessment is 51
whereas assessment of 156
whereas assignment of 47
whereas assignment to 48
whereas assistance to 51
whereas associations of 45
whereas attachment is 67
whereas attachment to 148
whereas attendance at 148
whereas attenuation of 49
whereas brightness is 45
whereas calculation of 84
whereas capitalism in 44
whereas capitalism is 152
whereas carcinomas of 57
whereas categories of 53
whereas catholicism is 107
whereas censorship is 44
whereas characters in 83
whereas chloroform is 46
whereas collections of 59
whereas combination of 68
whereas commitment is 45
whereas commitment to 96
whereas comparison of 195
whereas competence is 89
whereas competition in 98
whereas competition is 137
whereas complaints of 40
whereas complexity is 40
whereas components of 107
whereas composition is 60
whereas compression of 141
whereas computation of 45
whereas confessions in 42
whereas confidence in 72
whereas conformity is 63
whereas conformity to 70
whereas conscience is 149
whereas consumption by 44
whereas consumption in 104
whereas consumption is 204
whereas consumption of 524
whereas continuity of 73
whereas contraction is 54
whereas contraction of 360
whereas conversely the 174
whereas cooperation in 62
whereas cooperation is 80
whereas correlation is 47
whereas cultivation of 70
whereas deficiency in 49
whereas deficiency of 113
whereas definitions of 76
whereas degradation of 122
whereas dependence is 50
whereas dependence on 150
whereas dependency is 46
whereas depreciation is 90
whereas depreciation of 47
whereas deprivation of 85
whereas description is 50
whereas destruction of 548
whereas difference in 70
whereas difference is 62
whereas difficulty in 75
whereas disability is 99
whereas discharges of 53
whereas discipline is 76
whereas disclosure is 52
whereas disclosure of 44
whereas discussions of 168
whereas displeasure is 63
whereas dissociation is 53
whereas dissociation of 68
whereas dissolution of 69
whereas efficiency is 209
whereas ejaculation is 48
whereas elasticity is 61
whereas elimination of 220
whereas employment in 594
whereas employment is 89
whereas employment of 82
whereas enrichment of 49
whereas enrollment in 70
whereas essentially no 63
whereas essentially the 42
whereas evaluations of 94
whereas evaporation is 61
whereas evaporation of 64
whereas everywhere in 42
whereas examination of 299
whereas experience in 119
whereas experience is 212
whereas experience of 106
whereas explanation is 62
whereas exploration is 42
whereas expressions of 155
whereas extirpation of 44
whereas femininity is 264
whereas frequently the 86
whereas friendship is 178
whereas germination of 54
whereas government by 83
whereas government is 204
whereas gravitation is 45
whereas hemoglobin is 79
whereas heretofore he 47
whereas heretofore it 144
whereas heretofore the 578
whereas heretofore to 56
whereas heretofore we 54
whereas households in 127
whereas hydrolysis of 213
whereas imagination is 210
whereas immediately to 57
whereas immigration is 43
whereas impairment of 99
whereas indications of 65
whereas indicators of 96
whereas inequality in 41
whereas inequality is 44
whereas information in 151
whereas information is 365
whereas information of 45
whereas information on 476
whereas inhibitors of 235
whereas inoculation of 70
whereas insistence on 56
whereas inspiration is 69
whereas instruction in 113
whereas instruction is 57
whereas integration is 144
whereas integration of 97
whereas interaction of 64
whereas investment by 52
whereas investment in 638
whereas investment is 132
whereas javascript is 45
whereas legislation in 45
whereas legislation is 78
whereas liberalism is 119
whereas literature is 174
whereas management is 353
whereas management of 120
whereas mathematics is 172
whereas measurement of 313
whereas membership in 417
whereas membership of 197
whereas metabolism of 48
whereas metastases to 46
whereas nationalism in 80
whereas nationalism is 156
whereas nationality is 47
whereas negligence is 55
whereas observation is 41
whereas observation of 276
whereas obstruction of 82
whereas occurrence of 60
whereas ordinarily he 77
whereas ordinarily it 150
whereas ordinarily the 254
whereas ordinarily we 41
whereas orientation is 40
whereas originally he 53
whereas originally it 401
whereas originally the 373
whereas penetration of 65
whereas penicillin is 52
whereas percentage of 127
whereas perceptions of 263
whereas philosophy is 627
whereas philosophy of 57
whereas phosphorus is 106
whereas populations in 113
whereas populations of 261
whereas predictions of 41
whereas preparation of 72
whereas presumably the 87
whereas prevalence is 66
whereas principles of 98
whereas progression of 45
whereas projections to 51
whereas prolongation of 55
whereas propaganda is 73
whereas properties of 65
whereas proponents of 534
whereas psychology is 237
whereas publication of 47
whereas punishment is 205
whereas quantities of 47
whereas rationality is 66
whereas recipients of 93
whereas recognition is 101
whereas recognition of 382
whereas references to 437
whereas reliability is 103
whereas repentance is 67
whereas replication of 85
whereas represents the 103
whereas researchers in 102
whereas resentment is 49
whereas resistance in 55
whereas resistance is 147
whereas resistance to 529
whereas respiration is 106
whereas restoration of 113
whereas restriction of 100
whereas retribution is 76
whereas segregation of 59
whereas settlement in 42
whereas shakespeare in 50
whereas shakespeare is 128
whereas similarity is 45
whereas similarity of 65
whereas simplicity in 129
whereas simplicity is 57
whereas specialists in 67
whereas speculation is 74
whereas statements in 40
whereas statements of 151
whereas statistics of 42
whereas stimulation at 167
whereas stimulation by 104
whereas stimulation in 180
whereas stimulation of 3685
whereas stimulation on 43
whereas structures in 58
whereas structures of 47
whereas substances of 55
whereas supervision of 41
whereas supporters of 305
whereas suppression is 56
whereas suppression of 222
whereas technology is 228
whereas temperance is 80
whereas termination of 58
whereas transitions to 41
whereas translation is 84
whereas translation of 70
whereas uniformity is 64
whereas uniformity of 45
whereas utilization of 98
whereas variability in 82
whereas wickedness is 47
whereas witchcraft is 66
whereof heraclitus the 271
whereof separately by 238
whereon generosity is 41
wherry approached the 41
whether abbreviated or 164
whether abominably or 43
whether aboriginal or 449
whether aborigines or 48
whether absolutely or 2237
whether absolutist or 80
whether abstinence is 134
whether abstinence or 103
whether abstracted or 58
whether abstraction is 65
whether accelerating or 108
whether acceptable or 358
whether acceptable to 122
whether acceptance by 137
whether acceptance is 184
whether acceptance of 1289
whether acceptance or 175
whether accessible or 92
whether accessible to 56
whether accidental or 4921
whether accompanying or 44
whether accompanying the 77
whether accredited by 88
whether accredited or 92
whether accurately or 1248
whether accusations of 80
whether accustomed or 48
whether accustomed to 70
whether achievable or 44
whether acquainted or 234
whether acquiesced in 48
whether acquisition by 121
whether acquisition is 89
whether acquisition of 375
whether acquisition or 76
whether activities in 111
whether activities of 254
whether activities or 58
whether actualized or 118
whether adaptations of 48
whether adequately or 175
whether adjectival or 53
whether adjectives or 98
whether adjustment is 292
whether adjustment of 153
whether adjustment or 54
whether adjustment to 110
whether admissible as 147
whether admissible in 411
whether admissible or 206
whether admissible to 80
whether admittedly or 178
whether adolescent or 169
whether adulterous or 47
whether adversarial or 50
whether advertised or 169
whether affirmation or 84
whether aggravated or 61
