the absurd cant which has 46
the fields were green and 308
the fields were green with 248
the fields were heaped with 86
the fields were laden with 78
the fields were large and 40
the fields were lined with 50
the fields were never far 40
the fields were small and 137
the fields were white and 110
the fields were white for 77
the fields were white with 302
the fiends from heaven that 304
the fiends whom dante saw 88
the fierce faith undying and 41
the fierce riding which was 53
the fighting during world war 125
the fighting took place and 80
the fighting took place far 57
the fighting took place near 64
the fighting took place was 49
the fighting went badly for 59
the figure also shows how 53
the figure also shows that 1084
the figure here given was 53
the figure once drawn and 47
the figure will reveal that 121
the filter data dialog box 88
the filter five times with 65
the filter three times with 112
the findings also reveal that 47
the findings from which are 78
the findings have shown that 178
the findings upon which they 51
the finest army which had 45
the finest dream could not 44
the finest gilt paper with 91
the finish line first and 131
the finish line first with 63
the finite time taken for 221
the fiscal years ended may 88
the flakes fall broad and 151
the flakes were large and 133
the flakes were small and 43
the flames from which they 62
the flames rose about her 48
the flames rose about him 53
the flames rose about them 82
the flames were breaking out 148
the flames were nearly out 84
the flames were pouring out 54
the flasks were sealed with 51
the flight from egypt and 231
the flight from reason and 61
the flight grew lower and 50
the flight into egypt and 1442
the flight into egypt are 173
the flight into egypt was 203
the flight into egypt with 215
the floating debt which had 46
the floating debt which was 41
the flocks over which they 49
the floods soon found them 44
the floors were dirty and 40
the floors were paved with 270
the floors were spread with 64
the floors were swept and 49
the floors were tiled with 42
the floors were waxed and 68
the floppy disk drive and 547
the floppy disk drive can 51
the floppy disk drive for 64
the floppy disk drive that 173
the flower from which she 72
the flower from which they 143
the flower over which she 63
the flower upon which was 48
