tar and feathers would be 91
that his agents would be 127
that his allies would be 82
that his answer might be 489
that his answer would be 1810
that his armies would be 218
that his arrest would be 184
that his assent would be 42
that his attack would be 339
that his belief about the 102
that his belief rests on 47
that his blessing would be 44
that his brains might be 113
that his brains would be 55
that his brother began to 306
that his brother could be 355
that his brother hiram is 79
that his brother lived in 136
that his brother might be 1824
that his brother might do 68
that his brother ought to 61
that his brother tried to 41
that his brother turns to 141
that his brother would be 2149
that his brother would do 151
that his brother would go 117
that his bucket might be 75
that his budget would be 65
that his building would be 152
that his burden shall be 337
that his career began in 188
that his career began to 167
that his career could be 304
that his career ended in 170
that his career might be 518
that his career would be 1749
that his cattle shall eat 152
that his cattle would be 75
that his chapel would be 117
that his charge might be 92
that his charge would be 158
that his choice would be 620
that his church might be 465
