tab and select the desired 236
that has become so complex 58
that has become so evident 66
that has become so familiar 635
that has become so ingrained 119
that has become so popular 680
that has become so rampant 54
that has become the biggest 65
that has become the central 217
that has become the classic 214
that has become the current 40
that has become the essence 55
that has become the general 47
that has become the greatest 106
that has become the language 43
that has become the largest 116
that has become the national 107
that has become the official 85
that has become the pattern 45
that has become the popular 60
that has become the present 44
that has become the primary 173
that has become the problem 43
that has become the subject 834
that has broken the silence 78
that has called us together 266
that has caught the popular 97
that has caused an increase 48
that has caused the current 76
that has caused the decline 72
that has caused the effusion 40
that has caused the failure 98
that has caused the general 49
that has caused the greatest 493
that has caused the illness 82
that has caused the increase 94
that has caused the official 93
that has caused the patient 167
that has caused the present 359
that has caused the problem 371
that has caused the trouble 274
that has changed me forever 63
that has changed the history 42
that has created the current 174
that has created the greatest 162
that has created the illusion 51
that has created the present 318
that has created the problem 284
that has defied the efforts 45
that has defied the experts 60
that has defied the ravages 48
that has failed to achieve 177
that has failed to address 49
that has failed to attract 86
that has failed to deliver 127
that has failed to develop 264
that has failed to explode 51
that has failed to fulfill 62
that has failed to function 40
that has failed to improve 73
that has failed to perform 58
that has failed to produce 193
that has failed to protect 82
that has failed to provide 317
that has failed to receive 109
that has failed to resolve 67
that has failed to respond 909
that has failed to satisfy 120
that has failed to survive 53
that has fallen on mankind 53
that has filled my thoughts 47
that has flared up between 45
that has formed the subject 265
