tea or coffee and then 48
to be closed out and 93
to be closed that day 87
to be closed with that 125
to be closed with two 55
to be closer than any 84
to be closer than that 360
to be closer than they 292
to be closer than this 51
to be closer than with 56
to be clothed and fed 2982
to be clothed with all 379
to be clothed with any 94
to be clothed with god 40
to be clothed with his 264
to be clothed with its 82
to be clothed with new 90
to be clothed with our 857
to be clothed with that 978
to be clothed with them 55
to be clothed with this 131
to be cloudy and sad 273
to be cloyed with that 78
to be coated with ice 62
to be coated with oil 129
to be coated with tar 193
to be coated with this 61
to be coated with tin 136
to be coated with wax 40
to be coaxed out with 77
to be coined for his 50
to be coined for them 43
to be coined with his 84
to be colder than that 120
to be combed out and 64
to be common and are 51
to be common and may 81
to be common and not 58
to be common but are 47
to be common but not 46
to be common for all 506
to be common for both 129
to be consul with him 51
to be cooked and then 80
to be cooked for him 131
to be cooked for his 129
to be cooked for our 67
to be cooked for them 135
to be cooked for you 46
to be cooked with meat 41
to be cooled and then 63
to be cooled off and 51
to be cooled with ice 104
to be cooler than that 168
to be copied and read 191
to be copied and then 322
to be copied can not 41
to be copied for each 64
to be copied for him 64
to be copied for his 214
to be copied for this 80
to be copied for use 83
to be copied out and 237
to be copied out for 99
to be cordial with each 50
to be costly and may 56
to be costly and not 76
to be costly and that 43
to be costly for both 49
to be costly not them 60
to be crawling with them 81
to be created and all 58
to be created and are 45
to be created and can 41
to be created and for 137
to be created and how 151
to be created and its 133
to be created and new 122
to be created and not 117
to be created and old 99
to be created and put 105
to be created and run 118
to be created and set 85
to be created and that 740
to be created and then 423
to be created and they 67
to be created and this 137
to be created and was 41
to be created can not 51
to be created does not 101
to be created each year 538
to be created for all 312
to be created for any 117
to be created for both 77
to be created for each 1204
to be created for her 143
to be created for him 356
to be created for his 82
to be created for its 196
to be created for new 89
to be created for one 87
to be created for our 48
to be created for that 354
to be created for them 571
to be created for this 820
to be created for use 87
to be created for you 85
to be created that are 174
to be created that can 212
to be created that was 74
to be created was not 50
to be created was that 153
to be created with its 46
to be created with this 49
to be crucial both for 60
to be crucial for all 70
to be crucial for any 111
to be crucial for both 123
to be crucial for his 100
to be crucial for its 171
to be crucial for long 52
to be crucial for our 174
to be crucial for this 112
to be culled out and 101
to be culled out for 95
to be curious and ask 137
to be cursed and not 64
to be cursed with its 41
to be cursed with them 135
to be cursed with this 62
to be damned for all 87
to be damned for god 132
to be damned for his 153
to be damned for not 119
to be damned for that 51
to be damned who did 106
to be danced and sung 161
to be darker than that 126
to be darker than they 45
to be daubed with mud 93
to be decent and law 105
to be decent and not 40
to be decent men and 93
to be decked out for 73
to be decked out with 248
to be decked with all 49
to be deemed fit for 136
to be deemed for all 102
to be deemed our being 64
to be deeper than any 79
to be deeper than she 43
to be deeper than that 376
to be deeper than they 135
to be deeper than this 96
to be denied all but 44
to be denied all day 41
to be denied and not 48
to be denied and that 95
to be denied and too 96
to be denied but that 1050
to be denied does not 52
to be denied for long 73
to be denied for that 50
to be denied her own 43
to be denied him for 40
to be denied his seat 54
to be denied that all 196
to be denied that any 102
to be denied that both 108
to be denied that each 44
to be denied that for 98
to be denied that god 96
to be denied that his 507
to be denied that its 75
to be denied that men 276
to be denied that one 191
to be denied that our 261
to be denied that she 292
to be denied that they 812
to be denied that this 1398
to be denied that with 56
to be denied that you 55
to be denser than air 46
to be denser than that 49
to be deviant and thus 48
to be devoting all his 104
to be dipped out with 50
to be direct and not 240
to be direct and say 50
to be direct with her 121
to be direct with him 107
to be direct with them 46
to be direct with you 126
to be divine and not 80
to be double hung with 67
to be double that for 102
to be dragging him off 87
to be dragging with her 67
to be dreaded are not 42
to be dreaded for his 135
to be dreaded for its 308
to be dreaded than all 347
to be dreaded than any 977
to be dreaded than death 554
to be dreaded than her 55
to be dreaded than his 265
to be dreaded than its 166
to be dreaded than one 153
to be dreaded than our 41
to be dreaded than that 1734
to be dreaded than they 72
to be dreaded than this 262
to be dreaded than war 73
to be dreaded that they 59
to be dreaded was that 46
to be dressing and going 50
to be driven mad with 79
to be driven off and 218
to be driven off his 59
to be driven off with 367
to be driven out and 594
to be driven out for 111
to be driven out with 493
to be driven this way 95
to be driven too far 112
to be driven with all 58
to be driven with his 48
to be dusted off and 415
to be dusted off for 45
to be eagerly read and 63
to be earlier than all 45
