tan and young and lovely 137
that his back was almost 45
that his back was broken 965
that his back was toward 936
that his back was turned 1630
that his beard has turned 40
that his bearing and manner 42
that his bill had passed 87
that his boat was almost 52
that his body and spirit 128
that his body had already 135
that his body had become 642
that his body had changed 101
that his body had fallen 42
that his body had turned 64
that his body has become 287
that his body was almost 272
that his body was already 190
that his body was becoming 182
that his body was bigger 198
that his body was broken 516
that his body was buried 1346
that his body was burned 222
that his body was created 99
that his body was formed 104
that his body was placed 232
that his body was raised 115
that his body was stolen 189
that his body was unable 104
that his body was washed 113
that his book has become 105
that his book was widely 40
that his bread and butter 262
that his brow had cleared 66
that his case had become 143
that his case was almost 123
that his case was already 102
that his case was better 41
that his case was beyond 217
that his case was closed 63
that his case was neither 183
that his case was serious 81
that his cave was richly 50
that his chin had lifted 44
that his chin was almost 57
that his cold was better 44
