ha circular plots 59
he shelters under 57
he shivered again 500
he shivered beneath 98
he shivered every 84
he shivered still 42
he shivered under 246
he shivered while 40
he showered abuse 71
he showered after 55
he showered again 71
he showered every 62
he showered gifts 209
he showered grand 74
he showered money 68
he shrewdly added 247
he shrewdly asked 79
he shrewdly chose 77
he shrewdly noted 226
he shrewdly notes 189
he shrieked again 430
he shrieked aloud 888
he shrugged again 1064
he shrugged aside 115
he shuffled about 1306
he shuffled after 90
he shuffled aside 42
he shuffled cards 77
he shuffled rather 75
he shuffled round 303
he shuffles about 431
he shuttles about 340
he sickened again 80
he sickened under 42
he signaled again 105
he signally breaks 45
he signally fails 326
he silenced every 55
he silences every 40
he silently added 379
he silently arose 69
he silently asked 515
he silently began 121
he silently bowed 136
he silently crept 161
he silently cried 129
he silently dared 43
he silently drank 44
he silently drops 68
he silently drove 45
he silently fills 51
he silently fumed 77
he silently gazed 143
he silently headed 43
he silently hoped 93
he silently makes 72
he silently mouths 44
he silently moved 283
he silently moves 64
he silently mused 70
he silently noted 50
he silently paced 81
he silently prays 47
he silently raged 45
he silently seated 117
he silently shook 228
he silently spoke 47
he silently stole 111
he silently stood 106
he silently swore 202
he silently takes 81
he silently thinks 47
he silently tried 49
he silently urged 255
he silently vowed 549
he silently waits 45
he silently waved 94
he silently wiped 44
he singularly fails 78
he situated where 41
he situates within 45
he sketched every 61
he sketched plans 136
he sketched while 46
he slackens speed 44
he sleepily asked 54
he slightly bowed 386
he slightly moved 205
he slightly shook 125
he slightly waved 90
he slithered about 40
he slithered under 58
he slouched about 173
he slouched after 100
he slouched lower 50
he smothered words 55
he smuggled drugs 40
he snatched defeat 43
he snatched every 91
he sneeringly added 61
he sneeringly asked 88
he sneeringly calls 128
he sneeringly spoke 42
he snuggled close 504
he snuggled under 157
he socialist party 44
he softened again 84
he solemnly added 537
he solemnly asked 406
he solemnly avers 509
he solemnly began 97
he solemnly bound 228
he solemnly bowed 285
he solemnly broke 57
he solemnly burnt 40
he solemnly calls 115
he solemnly knelt 75
he solemnly noted 52
he solemnly shook 356
he solemnly spread 82
he solemnly stood 43
he solemnly swears 268
he solemnly swore 2128
he solemnly tells 102
he solemnly urged 82
he solemnly vowed 692
he solemnly warns 305
he solemnly wrote 135
he solicits heaven 541
he sometime after 153
he somewhat feared 71
he somewhat later 139
he somewhat oddly 62
he somewhat sadly 62
he somewhat still 117
he specially asked 297
he specially cared 65
he specially cares 52
he specially chose 48
he specially hated 56
he specially hates 63
he specially liked 387
he specially likes 95
he specially loved 482
he specially loves 82
he specially named 94
he specially names 206
he specially needs 103
he specially noted 105
he specially notes 264
he specially shone 98
he specially singled 63
he specially singles 47
he specially speaks 49
he specially treats 69
he specially urged 67
he specially wants 163
he specially wrote 105
he specific about 58
he speedily added 60
he speedily amend 73
he speedily began 258
he speedily broke 132
he speedily built 87
he speedily comes 84
he speedily drove 219
he speedily earned 64
he speedily falls 75
he speedily finds 101
he speedily found 1371
he speedily learns 71
he speedily loses 101
he speedily makes 68
he speedily shook 56
he speedily sinks 177
he speedily swept 51
he speedily wrote 53
he splashed about 1196
he splashed water 1305
he splashes about 186
he splashes water 148
he sprinted after 345
he squarely faced 250
he squarely faces 350
he squatted above 52
he squatted again 203
he squatted close 173
he squatted cross 177
he squatted under 132
he squeamish about 75
he squeezed again 121
he squeezed every 171
he squeezed lemon 44
he squeezed money 44
he squeezed tight 63
he squeezed under 107
he squeezed until 173
he squeezed water 87
he squeezes after 65
he squeezes every 55
he squinted again 76
he squirmed about 139
he squirmed beneath 63
he squirmed round 112
he squirmed under 228
he squirted water 74
he staggers about 454
he staggers beneath 89
he staggers round 40
he staggers under 382
he startled awake 197
he startled david 53
he startled people 56
he stationed about 43
he stationed ships 42
he stealthily crept 226
he stealthily leaped 55
he stealthily moved 280
he straight obeys 65
he strained after 140
he strained every 2448
he strained under 82
he strained until 67
he strangely added 44
he strangely calls 102
he strangely fails 51
he strangely mingled 47
he strangely omits 94
he stressed above 400
he stressed again 929
he stressed first 52
he stressed human 60
he stressed later 49
he stressed moral 45
he stressed rather 96
he stressed russia 48
he stressed social 74
he stresses above 143
he stresses again 473
he stresses human 63
he stresses rather 56
he stresses social 45
he strictly needs 102
he strictly obeys 50
he strictly speaking 71
he stripped every 73
he stripped naked 543
he strolled about 6638
he strolled after 107
he strolled again 127
he strolled alone 118
he strolled beneath 76
he strolled easily 44
he strolled right 43
he strolled round 1148
he strolled sadly 42
he strolled under 120
he strutted about 2442
he strutted round 246
he stumbled about 897
he stumbled after 530
he stumbled again 441
he stumbled badly 330
he stumbled every 40
he stumbled getting 52
he stumbled often 137
he stumbled rather 41
he stumbled right 208
he stumbled twice 134
he stumbled under 123
he stumbled weakly 123
he stumbled while 140
he stumbles about 463
he stumbles after 55
he stumbles again 45
he stumbles badly 68
he stumbles while 88
he sturdily stood 41
he stutters badly 53
he subjects every 69
he subjects others 59
he subsided again 281
he subsides again 136
he subsists until 108
he subsumed under 353
he subsumes under 410
he succeeds after 128
he succeeds again 89
he succeeds quite 81
he succeeds ramon 46
he succeeds rather 83
he succeeds under 52
he succeeds where 454
he succumbs after 81
he succumbs again 40
he succumbs easily 68
he succumbs under 89
he suddenly ached 67
he suddenly acted 70
he suddenly added 1505
he suddenly again 59
he suddenly appear 175
he suddenly arose 678
he suddenly asked 23618
he suddenly awake 155
he suddenly awoke 2003
he suddenly backs 149
he suddenly banged 85
he suddenly beamed 97
he suddenly began 8835
he suddenly begin 100
he suddenly bowed 106
he suddenly breaks 3056
he suddenly broke 12988
he suddenly burst 4376
he suddenly calls 250
he suddenly cared 52
he suddenly ceased 1500
he suddenly ceases 114
he suddenly change 282
he suddenly chose 120
he suddenly comes 1441
he suddenly could 1073
he suddenly cried 4069
he suddenly cries 721
he suddenly darts 186
he suddenly dived 299
he suddenly dives 43
he suddenly draws 194
he suddenly drops 473
he suddenly drove 139
he suddenly ended 463
he suddenly faced 536
he suddenly faces 76
he suddenly falls 619
he suddenly feared 273
he suddenly feeling 54
he suddenly feels 2177
he suddenly finds 4726
he suddenly fired 307
he suddenly fixed 292
he suddenly flies 85
he suddenly found 42997
he suddenly freed 84
he suddenly froze 595
he suddenly gains 45
he suddenly gazed 64
he suddenly gives 314
he suddenly grabs 278
he suddenly grins 47
he suddenly grown 57
he suddenly grows 123
he suddenly halts 116
he suddenly hated 209
he suddenly heaved 95
he suddenly jerks 172
he suddenly jumps 318
he suddenly knelt 125
he suddenly knows 229
he suddenly leaned 1330
he suddenly leaped 1491
he suddenly learns 167
he suddenly leaves 347
he suddenly lifts 111
he suddenly liked 55
he suddenly likes 40
he suddenly longed 186
he suddenly looks 522
he suddenly looms 46
he suddenly loses 582
he suddenly loved 69
he suddenly lunged 319
he suddenly makes 505
he suddenly meets 193
he suddenly moved 990
he suddenly moves 123
he suddenly needs 139
he suddenly noted 156
he suddenly opens 159
he suddenly paled 45
he suddenly picks 57
he suddenly poked 40
he suddenly posed 92
he suddenly pulls 348
he suddenly raced 63
he suddenly reared 172
he suddenly rises 355
he suddenly rolls 42
he suddenly seated 45
he suddenly seems 531
he suddenly shook 521
he suddenly shows 266
he suddenly shuts 40
he suddenly sinks 91
he suddenly slips 76
he suddenly smelt 95
he suddenly smote 723
he suddenly snaps 83
he suddenly spake 59
he suddenly speaks 141
he suddenly spied 509
he suddenly spies 83
he suddenly spoke 1092
he suddenly spots 161
he suddenly sprang 2424
he suddenly spread 147
he suddenly springs 607
he suddenly sprung 393
he suddenly start 170
he suddenly steps 258
he suddenly stole 47
he suddenly stood 2969
he suddenly stops 1727
he suddenly stuck 244
he suddenly swept 284
he suddenly swore 140
he suddenly taken 86
he suddenly takes 541
he suddenly talks 94
he suddenly tells 185
he suddenly thinks 493
he suddenly throws 375
he suddenly thrust 839
he suddenly tired 186
he suddenly tried 279
he suddenly tries 44
he suddenly turns 2043
he suddenly upped 43
he suddenly urged 86
he suddenly veers 58
he suddenly views 127
he suddenly wakes 368
he suddenly walks 58
he suddenly wants 390
he suddenly waved 157
he suddenly whips 50
he suddenly would 332
he suddenly wound 62
he suddenly wrote 385
he suddenly yells 66
he suffered about 166
he suffered abuse 142
he suffered acute 626
he suffered after 2371
he suffered again 328
he suffered agony 278
he suffered alone 483
he suffered anything 130
he suffered badly 592
he suffered bouts 318
he suffered brain 1012
he suffered brief 45
he suffered burns 126
he suffered chest 112
he suffered comes 130
he suffered could 274
he suffered cruel 183
he suffered daily 334
he suffered defeat 3804
he suffered dizzy 41
he suffered eight 123
he suffered either 167
he suffered every 706
he suffered exile 392
he suffered facial 71
he suffered fatal 134
he suffered fewer 234
he suffered first 262
he suffered fools 352
he suffered grave 82
he suffered guilt 72
he suffered harsh 58
he suffered henry 45
he suffered hunger 438
he suffered inner 52
he suffered large 46
he suffered later 447
he suffered major 81
he suffered might 171
he suffered minor 121
he suffered moral 57
he suffered nausea 47
he suffered nearly 124
he suffered never 51
he suffered often 145
he suffered others 161
he suffered pains 168
he suffered parry 85
he suffered quite 142
he suffered racking 44
he suffered rather 291
he suffered really 49
he suffered right 41
he suffered roman 188
he suffered sadly 61
he suffered seven 182
he suffered shame 152
he suffered sharp 83
he suffered shock 66
he suffered since 147
he suffered social 79
he suffered sophia 72
he suffered still 394
he suffered total 232
he suffered truly 102
he suffered twice 59
he suffered under 7694
he suffered undue 91
he suffered until 371
he suffered which 105
he suffered while 1785
he suffered within 127
he suffered worse 99
he suffered would 458
he suggests about 172
he suggests above 54
he suggests again 99
he suggests anything 79
he suggests calling 108
he suggests changing 81
he suggests could 297
he suggests either 68
he suggests first 158
he suggests getting 62
he suggests keeping 65
he suggests later 288
he suggests looking 117
he suggests might 1003
he suggests moral 55
he suggests ought 46
he suggests people 41
he suggests placing 62
he suggests putting 122
he suggests quite 79
he suggests rather 336
he suggests seems 97
he suggests sending 79
he suggests setting 41
he suggests seven 73
he suggests treating 45
he suggests where 40
he suggests which 47
he suggests would 1343
he sullenly asked 62
he summoned about 67
he summoned again 163
he summoned count 150
he summoned david 62
he summoned eight 81
he summoned every 466
he summoned father 145
he summoned first 73
he summoned frank 54
he summoned george 67
he summoned henry 165
he summoned herod 75
he summoned james 149
he summoned louis 104
he summoned luther 244
he summoned major 134
he summoned moses 186
he summoned others 59
he summoned people 142
he summoned peter 83
he summoned round 63
he summoned seven 97
he summoned thirty 44
he summoned thither 572
he summoned thomas 56
he supplied about 163
he supplied after 41
he supplied could 46
he supplied every 124
he supplied funds 131
he supplied goods 86
he supplied large 61
he supplied money 85
he supplied music 59
he supplied nearly 40
he supplied notes 54
he supplied water 45
he supplied would 85
he supplies about 132
he supplies every 57
he supplies facts 48
he supplies goods 240
he supplies others 159
he supports equal 46
he supports every 95
he supports others 50
he supports women 46
he supposed about 169
he supposed after 115
he supposed allan 74
he supposed anything 90
he supposed arose 45
he supposed chief 54
he supposed could 609
he supposed david 55
he supposed either 61
he supposed every 494
he supposed frank 41
he supposed jesus 81
he supposed later 92
he supposed light 88
he supposed madam 48
he supposed might 5110
he supposed never 142
he supposed others 68
he supposed people 96
he supposed right 169
he supposed still 150
he supposed under 70
he supposed women 42
he supposed would 12956
he supposes about 56
he supposes alone 164
he supposes could 59
he supposes either 40
he supposes every 112
he supposes fully 68
he supposes human 50
he supposes isaac 53
he supposes jesus 47
he supposes might 209
he supposes others 114
he supposes ought 73
he supposes still 70
he supposes would 383
he surfaced after 91
he surfaced again 866
he surfaces again 319
he surmised about 58
he surmised might 116
he surmised would 152
he surveyed about 57
he surveyed could 50
he surveyed every 259
he surveyed first 163
he surveyed lands 111
he surveyed large 42
he survived about 168
he survived after 348
he survived alone 61
he survived eight 131
he survived every 84
he survived longer 292
he survived nearly 172
he survived seven 68
he survived thanks 94
he survived thirty 59
he survived under 62
he survived until 1750
he survived where 41
he survived while 154
he survived world 199
he survived would 128
he survives today 140
he survives until 197
he survives while 133
he suspects about 103
he suspects anything 588
he suspects danger 95
he suspects every 130
he suspects fraud 54
he suspects might 252
he suspects others 104
he suspects would 76
he suspends doubt 49
he sustains hunger 52
he swaggers about 176
he swallows anything 92
he swallows every 94
he swallows water 55
he swallows whole 382
he switched after 40
he switched again 180
he switched easily 42
he switched hands 193
he switched lanes 130
he switched party 46
he switched roles 115
he switched round 150
he switched sides 1230
he switches again 50
he switches roles 73
he switches sides 71
he swiveled about 170
he swiveled round 124
he tauntingly asked 158
he tearfully asked 54
he tendered would 72
he tenderly asked 118
he tenderly bathed 40
he tenderly calls 119
he tenderly cared 111
he tenderly loved 5279
he tenderly loves 451
he tenderly spoke 46
he tenderly takes 54
he tenderly wiped 182
he terribly upset 45
he thereafter acted 48
he thereafter began 67
he thereafter found 40
he thereafter holds 51
he thereafter lived 124
he thereafter makes 45
he thereafter never 60
he thereafter spent 84
he thereafter would 48
he thereafter wrote 82
he therefore abuse 64
he therefore acted 332
he therefore added 756
he therefore again 373
he therefore aimed 107
he therefore alone 57
he therefore armed 42
he therefore arose 161
he therefore asked 2681
he therefore based 97
he therefore bases 45
he therefore began 1606
he therefore bound 58
he therefore bowed 105
he therefore breaks 40
he therefore broke 236
he therefore built 290
he therefore calls 1044
he therefore casts 95
he therefore ceased 160
he therefore chose 1230
he therefore cited 46
he therefore cites 52
he therefore claps 50
he therefore comes 265
he therefore could 3145
he therefore cried 127
he therefore cries 44
he therefore dared 62
he therefore deems 66
he therefore draws 95
he therefore drove 73
he therefore easily 76
he therefore either 297
he therefore empty 46
he therefore ended 71
he therefore faced 57
he therefore faces 86
he therefore fails 174
he therefore falls 117
he therefore feared 229
he therefore feels 938
he therefore finds 564
he therefore fired 58
he therefore first 368
he therefore fixed 193
he therefore fixes 60
he therefore flies 85
he therefore found 1183
he therefore fully 89
he therefore gives 811
he therefore hanged 82
he therefore hated 154
he therefore hates 67
he therefore headed 75
he therefore hired 108
he therefore holds 344
he therefore hoped 1534
he therefore hopes 288
he therefore infer 161
he therefore joins 53
he therefore keeps 163
he therefore knows 685
he therefore lacks 102
he therefore lands 50
he therefore learns 72
he therefore leaves 378
he therefore lived 238
he therefore lives 101
he therefore looks 341
he therefore loses 181
he therefore loved 96
he therefore loves 117
he therefore makes 1031
he therefore might 284
he therefore moved 1917
he therefore moves 68
he therefore named 452
he therefore names 351
he therefore needs 586
he therefore never 2781
he therefore often 320
he therefore omits 117
he therefore opens 50
he therefore opted 50
he therefore ought 297
he therefore plays 64
he therefore pleads 47
he therefore plied 43
he therefore prays 575
he therefore quite 54
he therefore rather 65
he therefore really 84
he therefore ruled 88
he therefore saved 50
he therefore seeks 562
he therefore seems 206
he therefore sells 68
he therefore sends 251
he therefore shall 48
he therefore shook 93
he therefore shows 87
he therefore speaks 388
he therefore spent 756
he therefore spoke 528
he therefore sprang 114
he therefore steps 47
he therefore still 330
he therefore stole 64
he therefore stood 491
he therefore stops 49
he therefore stuck 135
he therefore swore 48
he therefore takes 1200
he therefore talks 41
he therefore tells 158
he therefore tends 236
he therefore terms 170
he therefore thinks 841
he therefore throws 81
he therefore thrust 56
he therefore treats 263
he therefore tried 1051
he therefore tries 357
he therefore turns 246
he therefore urged 1438
he therefore urges 221
he therefore value 41
he therefore vetoed 60
he therefore views 146
he therefore voted 96
he therefore wants 339
he therefore warns 69
he therefore whose 79
he therefore works 86
he therefore would 3634
he therefore wrote 2340
he thereupon added 86
he thereupon admit 52
he thereupon asked 116
he thereupon began 222
he thereupon broke 41
he thereupon ceased 60
he thereupon ceases 68
he thereupon found 46
he thereupon gives 53
he thereupon loses 47
he thereupon makes 107
he thereupon moved 214
he thereupon takes 59
he thereupon wrote 260
he thirstily drank 95
he threatened action 41
he threatened again 173
he threatened either 44
he threatened every 132
he threatened force 76
he threatened legal 297
he threatened never 123
he threatened often 81
he threatened others 46
he threatened people 60
he threatened still 81
he threatened strong 51
he threatened would 76
he thundered about 83
he thundered after 94
he thundered again 190
he thundered aloud 40
he tinkered about 52
he tomorrow night 171
he torments others 43
he tortured every 55
he tortured people 52
he tortures others 50
he tortures people 43
he tottered about 371
he tottered after 85
he tottered again 68
he tottered hither 41
he tottered rather 54
he tottered round 43
he tottered under 97
he trampled beneath 50
he trampled under 1370
he tramples under 510
he traveled about 8754
he traveled afoot 90
he traveled after 82
he traveled again 407
he traveled alone 3097
he traveled cross 159
he traveled daily 131
he traveled eight 102
he traveled every 190
he traveled fifty 68
he traveled first 766
he traveled forty 182
he traveled hither 42
he traveled light 627
he traveled miles 55
he traveled nearly 290
he traveled night 74
he traveled often 422
he traveled quite 198
he traveled rather 77
he traveled round 190
he traveled seven 76
he traveled sixty 56
he traveled thirty 113
he traveled thither 40
he traveled twice 202
he traveled under 542
he traveled until 314
he traveled where 48
he traveled while 90
he traveled within 91
he traveled would 99
he treasured above 433
he treasured every 171
he treasured until 42
he treasures above 49
he treasures every 48
he trembled again 209
he trembled beneath 115
he trembled every 186
he trembled still 130
he trembled under 477
he trembled while 120
he trembled within 62
he trembles under 126
he trembles while 93
he tribunal shall 49
he troubled about 621
he troubled israel 47
he troubles about 118
he tunneled under 64
he twitched again 51
he twitched punch 52
he unceasingly urged 46
he undergoes after 47
he undergoes change 116
he undergoes often 45
he undergoes while 126
he unerringly found 87
he unjustly gains 49
he unlocked doors 72
he unveiled plans 86
he unwisely added 58
he unwisely chose 134
he unwisely slept 52
he unwisely tried 96
he urbanely takes 53
he urgently asked 302
he urgently needs 679
he urgently seeks 57
he urgently wants 143
he urgently wrote 49
he urinated blood 47
he utilized every 465
he utilized fully 48
he utilized later 108
he utilizes every 156
he valiantly stood 62
he valiantly tried 257
he valiantly tries 81
he vanished after 176
he vanished again 819
he vanished below 130
he vanished beneath 130
he vanished right 102
he vanished round 446
he vanished under 259
he vanished while 40
he vanished within 140
he vanishes again 205
he variously calls 800
he variously terms 282
he ventured about 61
he ventured after 367
he ventured again 829
he ventured alone 231
he ventured close 140
he ventured first 109
he ventured fully 98
he ventured nearer 309
he ventured still 103
he ventured twice 46
he ventured where 81
he ventured within 352
he ventures again 100
he ventures within 93
he verified every 78
he violently breaks 48
he violently broke 64
he violently drove 62
he violently hated 120
he violently shook 212
he violently takes 41
he violently throwing 55
he violently thrust 146
he vulgarly calls 61
he wallowed about 99
he wallowed foaming 50
he wandered about 45826
he wandered after 88
he wandered again 254
he wandered alone 3247
he wandered beneath 78
he wandered close 96
he wandered first 161
he wandered hither 661
he wandered naked 95
he wandered quite 63
he wandered rather 64
he wandered right 101
he wandered round 3345
he wandered sadly 148
he wandered seeking 57
he wandered still 61
he wandered under 126
he wandered until 250
he wandered weeping 46
he wandered where 78
he wantonly breaks 60
he welcomed anything 153
he welcomed change 151
he welcomed every 734
he welcomed george 58
he welcomed henry 46
he welcomed light 52
he welcomed people 95
he welcomed rather 59
he welcomed russia 70
he welcomed sleep 83
he welcomed women 78
he welcomes change 47
he welcomes every 214
he whinnied again 49
he whispers again 222
he whispers aloud 43
he whispers close 40
he whispers gaily 59
he whispers gayly 50
he whispers sweet 48
he whispers under 68
he whispers words 80
he whistled after 47
he whistled again 766
he whistled aloud 208
he whistled gaily 68
he whistled jenny 41
he whistled sharp 48
he whistled thrice 85
he whistled twice 73
he whistled under 200
he whistled while 202
he whistles again 50
he whosoever shall 1429
he withdraws after 122
he withdraws again 177
he withdraws money 89
he withdraws within 136
he withstood every 93
he withstood peter 296
he wondered about 25472
he wondered after 155
he wondered again 3278
he wondered aloud 6668
he wondered could 189
he wondered dimly 154
he wondered dully 251
he wondered every 56
he wondered hooke 47
he wondered hotly 52
he wondered later 239
he wondered often 115
he wondered quite 62
he wondered rather 192
he wondered sadly 271
he wondered still 382
he wondered where 9289
he wondered which 1912
he wondered while 205
he wondered whose 327
he wondered within 172
he wondered would 444
he wondered wryly 137
he worships anything 48
he worships beauty 100
he worships every 47
he worships false 51
he worships idols 223
he worships jesus 57
he worships money 48
he worships power 69
he worships under 83
he wrenched apart 218
he wrenched jacob 92
he wrenched loose 189
he wrestled alone 88
he wrestled daily 42
he wrestled under 43
he wrestled until 87
he wriggled about 266
he wriggled loose 113
he wriggled round 127
he wriggled under 146
he wriggles about 186
he zealously aided 45
he zealously urged 76
ho attitude about 52
ho otherwise would 94
ho remained until 443
hp electric motor 6742
hp franklin engine 67
hp gasoline engine 994
hp induction motor 3893
hp mercedes engine 96
hp outboard engine 156
hp outboard motor 579
hr exposure period 668
hr recovery period 293
hr treatment period 140
