hail suppression program 255
have disruptive impacts 40
have dissimilar effects 224
have dissimilar genomic 91
have dissipated quickly 53
have dissociated herself 57
have dissociated himself 467
have distinctly brought 74
have distinctly defined 97
have distinctly limited 188
have distinctly pointed 388
have distinctly present 105
have distinctly refused 85
have distinctly settled 53
have distinctly smaller 75
have distinguishing between 78
have distinguishing features 776
have distressed herself 96
have distressed himself 131
have distrusted himself 58
have documented adverse 85
have documented aspects 47
have documented benefit 91
have documented between 51
have documented certain 62
have documented effects 196
have documented everything 161
have documented genetic 43
have documented increasing 98
have documented records 49
have documented reduced 206
have documented results 42
have documented several 526
have documented similar 807
have documented success 147
have documented variation 46
have downloaded several 45
have ecological effects 353
have ecological impacts 78
have educational aspects 55
have educational content 89
have educational effects 88
have educational material 55
have educational systems 232
have effeminate manners 53
have efficiency effects 258
have egalitarian marital 104
have egregiously violated 46
have elaborated certain 75
have elaborated complex 43
have elaborated schemes 45
have elaborated several 102
have elaborated similar 41
have elaborated systems 66
have electrical charges 555
have electrical contact 127
have electrical current 61
have electrical devices 49
have electrical hookups 240
have electrical outlets 418
have electrical outputs 46
have electrical service 145
have electrical systems 115
have electronic control 82
have electronic devices 230
have electronic editions 44
have electronic ignition 175
have electronic medical 74
have electronic records 46
have electronic sensors 91
have electronic spectra 44
have electronic systems 92
have electronic versions 144
have elementary faculty 49
have elementary schooling 42
have elementary schools 413
have elementary teachers 46
have eliminated capital 70
have eliminated certain 544
have eliminated choices 145
have eliminated everything 528
have eliminated federal 55
have eliminated foreign 54
have eliminated forever 77
have eliminated himself 97
have eliminated material 59
have eliminated poverty 191
have eliminated private 91
have eliminated several 364
have eliminated slavery 75
have eliminated tariffs 80
have eloquently pointed 87
have elucidated certain 88
have elucidated several 166
have embarrassing moments 85
have embarrassing results 105
have emboldened napoleon 46
have emotionally charged 119
have emphasized aspects 141
have emphasized between 110
have emphasized capital 110
have emphasized careful 41
have emphasized certain 755
have emphasized chiefly 65
have emphasized content 52
have emphasized control 190
have emphasized culture 53
have emphasized factors 149
have emphasized features 51
have emphasized freedom 111
have emphasized general 136
have emphasized genetic 42
have emphasized history 48
have emphasized improving 67
have emphasized increasing 105
have emphasized language 81
have emphasized material 87
have emphasized national 116
have emphasized natural 89
have emphasized primary 42
have emphasized process 100
have emphasized product 93
have emphasized quality 199
have emphasized regional 61
have emphasized research 160
have emphasized science 55
have emphasized service 70
have emphasized several 828
have emphasized similar 71
have emphasized strongly 158
have emphasized studies 82
have emphasized support 56
have employment effects 147
