ha sample plots 71
he called herod 63
he called hindu 46
he called hodge 54
he called homer 213
he called house 51
he called human 655
he called idols 78
he called indian 249
he called inner 89
he called irene 186
he called irish 85
he called isaac 96
he called islam 374
he called israel 306
he called italy 86
he called jacob 199
he called james 524
he called janet 76
he called japan 168
he called jason 60
he called jenny 148
he called jerry 231
he called jesse 91
he called jesus 683
he called jimmy 198
he called jokes 53
he called jones 210
he called joyce 68
he called juana 223
he called judas 45
he called judge 187
he called judith 54
he called julian 164
he called julie 106
he called karen 112
he called katie 57
he called kelly 101
he called kenny 45
he called kitty 69
he called labor 90
he called large 43
he called larry 129
he called later 1329
he called latin 131
he called laura 211
he called learning 117
he called leaves 50
he called legal 57
he called lenin 283
he called lewis 94
he called light 418
he called linda 137
he called linear 74
he called lines 105
he called linux 42
he called lloyd 97
he called local 124
he called logic 69
he called logos 108
he called looking 106
he called louis 518
he called lucas 55
he called lucky 92
he called lunch 77
he called luther 131
he called magic 124
he called major 472
he called manic 108
he called manning 43
he called marie 241
he called marion 52
he called martha 256
he called marty 77
he called mauve 56
he called mayor 59
he called miriam 57
he called mixed 96
he called modes 46
he called molly 121
he called money 554
he called monroe 119
he called monte 126
he called moore 51
he called moral 511
he called moses 829
he called mother 1231
he called motor 57
he called mount 747
he called mouse 42
he called muddy 91
he called music 430
he called naive 40
he called names 177
he called nancy 168
he called natal 85
he called nathan 54
he called nearly 77
he called negro 44
he called nicaea 105
he called night 4114
he called nixon 165
he called often 293
he called order 78
he called oscar 100
he called others 327
he called ozone 40
he called pangaea 1071
he called paris 363
he called party 51
he called patsy 50
he called patty 65
he called paula 46
he called pedro 82
he called peggy 161
he called people 981
he called peter 845
he called place 159
he called plain 137
he called plant 40
he called plato 125
he called poetic 74
he called poetry 485
he called point 289
he called polly 104
he called portia 114
he called porto 651
he called power 254
he called press 64
he called prime 41
he called proof 45
he called putting 105
he called quasi 67
he called queen 293
he called quite 178
he called rabbi 57
he called racial 81
he called ralph 104
he called rather 193
he called reagan 257
he called reason 391
he called right 614
he called river 47
he called robin 62
he called rocky 43
he called roger 156
he called roman 234
he called round 1230
he called royal 48
he called russia 133
he called saint 243
he called salem 148
he called sally 152
he called sammy 45
he called sandy 226
he called santa 665
he called sarah 222
he called sasha 58
he called satan 190
he called scott 141
he called sense 100
he called seven 376
he called sharp 42
he called shell 42
he called short 61
he called simon 183
he called since 57
he called sleep 318
he called slush 47
he called small 90
he called social 965
he called sophia 139
he called sound 51
he called space 203
he called spain 42
he called speed 40
he called sprung 126
he called stage 44
he called state 401
he called steve 208
he called stick 169
he called still 159
he called stone 81
he called strong 70
he called study 47
he called style 41
he called super 89
he called susan 177
he called sweet 102
he called sylvia 68
he called table 42
he called teaching 105
he called teddy 53
he called terra 303
he called terry 75
he called thesis 42
he called thinking 111
he called thirty 46
he called thomas 332
he called thoreau 40
he called thrice 44
he called tiger 46
he called today 245
he called tommy 139
he called total 55
he called tower 45
he called triads 51
he called twice 1282
he called tyler 44
he called uncle 520
he called under 224
he called undue 47
he called unity 52
he called until 76
he called utopia 96
he called value 162
he called venus 75
he called verse 50
he called villa 205
he called vision 93
he called vital 112
he called wanting 43
he called wasting 40
he called water 161
he called wayne 50
he called weakly 1040
he called weber 62
he called where 47
he called which 163
he called while 356
he called white 593
he called wilde 46
he called within 74
he called woman 173
he called women 204
he called working 59
he called works 84
he called world 219
he called would 646
he called writing 47
he calmed every 53
he calmed right 105
he calmly added 121
he calmly arose 45
he calmly asked 1099
he calmly began 325
he calmly drank 125
he calmly drove 59
he calmly faced 221
he calmly fired 44
he calmly gazed 54
he calmly leaves 66
he calmly looks 72
he calmly makes 63
he calmly moved 72
he calmly noted 63
he calmly notes 40
he calmly plays 63
he calmly seated 145
he calmly shook 70
he calmly slept 53
he calmly spent 45
he calmly spoke 145
he calmly stood 286
he calmly takes 126
he calmly tells 205
he calmly tried 44
he calmly turns 95
he calmly waits 76
he calmly walks 141
he calmly waved 47
he calmly wiped 75
he calmly wrote 205
he camped about 152
he camped again 101
he camped alone 97
he camped close 63
he camped under 184
he camped until 53
he camped where 80
he camped within 52
he capers about 281
he carped about 57
he carrying anything 414
he carved small 52
he carved thereon 177
he caught about 141
he caught after 111
he caught again 570
he caught alarm 144
he caught alice 50
he caught alive 76
he caught anything 351
he caught billy 58
he caught birds 78
he caught brief 112
he caught broke 47
he caught colds 68
he caught crabs 58
he caught david 77
he caught eight 121
he caught either 46
he caught emily 62
he caught every 460
he caught faint 88
he caught fever 266
he caught fifty 69
he caught first 360
he caught flies 56
he caught forty 81
he caught frank 83
he caught fresh 79
he caught frogs 46
he caught george 66
he caught harry 49
he caught helen 61
he caught henry 60
he caught israel 65
he caught jimmy 61
he caught jungle 45
he caught large 84
he caught molly 218
he caught napping 74
he caught nearly 41
he caught others 44
he caught people 87
he caught peter 70
he caught playing 131
he caught quick 43
he caught quite 75
he caught sally 45
he caught sarah 62
he caught scent 147
he caught seven 353
he caught sight 247410
he caught sixty 42
he caught small 97
he caught stealing 262
he caught thirty 92
he caught trout 235
he caught uncle 46
he caught under 102
he caught while 703
he caught white 209
he caught within 42
he caught words 69
he caught would 331
he caused about 111
he caused again 41
he caused alarm 65
he caused bills 47
he caused blood 110
he caused coins 48
he caused count 43
he caused daily 41
he caused david 46
he caused eight 116
he caused every 711
he caused false 53
he caused father 41
he caused fifty 116
he caused fires 41
he caused first 137
he caused forty 98
he caused fresh 47
he caused george 76
he caused grief 42
he caused havoc 87
he caused henry 81
he caused israel 312
he caused jesus 47
he caused large 320
he caused money 185
he caused nearly 75
he caused opium 67
he caused others 622
he caused panic 57
he caused people 180
he caused peter 63
he caused quite 425
he caused rather 52
he caused sacks 52
he caused search 214
he caused seven 259
he caused ships 73
he caused sixty 76
he caused small 61
he caused still 40
he caused thirty 125
he caused trees 45
he caused vines 42
he caused water 454
he caused wells 62
he caused while 81
he caused whole 41
he caused within 85
he caused words 44
he caused would 112
he causes every 94
he causes grief 97
he causes havoc 52
he causes large 43
he causes motion 199
he causes others 522
he causes people 134
he causes trees 53
he causes which 67
he causes while 46
he chafed under 3544
he chafes under 791
he changed about 568
he changed after 529
he changed again 876
he changed anything 77
he changed banks 44
he changed boats 84
he changed buses 75
he changed camps 68
he changed coats 48
he changed color 2088
he changed daily 139
he changed defeat 61
he changed every 363
he changed first 94
he changed focus 40
he changed forms 46
he changed front 902
he changed hands 339
he changed jacob 42
he changed lanes 516
