ha would require 128
he chose history 138
he chose however 41
he chose language 41
he chose largely 56
he chose lawless 42
he chose letters 46
he chose lincoln 46
he chose loyalty 45
he chose material 156
he chose members 41
he chose offered 49
he chose perhaps 53
he chose persons 65
he chose physics 83
he chose pistols 60
he chose pleasure 63
he chose poverty 304
he chose praetors 58
he chose priests 87
he chose religion 43
he chose richard 133
he chose rightly 156
he chose rounded 52
he chose science 243
he chose senator 152
he chose seventy 241
he chose several 307
he chose silence 237
he chose sixteen 42
he chose stephen 51
he chose stories 45
he chose suicide 221
he chose tonight 40
he chose usually 44
he chose virginia 67
he cited against 69
he cited ancient 50
he cited article 113
he cited certain 165
he cited chapter 89
he cited charles 51
he cited european 40
he cited figures 220
he cited himself 89
he cited history 44
he cited include 41
he cited justice 54
he cited letters 42
he cited reports 83
he cited research 82
he cited several 1215
he cited similar 66
he cited studies 129
he cites against 178
he cites ancient 69
he cites aquinas 66
he cites between 72
he cites certain 252
he cites chapter 86
he cites charles 55
he cites erasmus 58
he cites figures 148
he cites genesis 80
he cites gregory 77
he cites herbert 54
he cites himself 136
he cites include 294
he cites involve 46
he cites letters 68
he cites reports 70
he cites research 196
he cites richard 84
he cites rousseau 55
he cites several 1774
he cites similar 88
he cites slavery 43
he cites sources 65
he cites spenser 40
he cites studies 277
he cites suggest 69
he cites support 56
he cites tacitus 61
he civil service 192
he claim damages 71
he claim priority 40
he cleans himself 267
he clears himself 896
he cleft asunder 134
he close confers 136
he close together 547
he clothe himself 219
he coils himself 120
he coins himself 44
he comes against 421
he comes barreling 48
he comes because 821
he comes between 539
he comes closest 2101
he comes dressed 144
he comes eastward 59
he comes endowed 84
he comes exactly 56
he comes finally 573
he comes flounce 89
he comes forward 15000
he comes galloping 194
he comes hastening 55
he comes himself 1080
he comes indoors 158
he comes lumbering 46
he comes nowhere 134
he comes onstage 342
he comes outside 545
he comes perhaps 120
he comes quickly 424
he comes quietly 156
he comes regular 49
he comes shortly 75
he comes shuffling 41
he comes smoothly 41
he comes strolling 127
he comes strutting 43
he comes stumbling 143
he comes swiftly 76
he comes thundering 75
he comes together 165
he comes tonight 737
he comes towards 1184
he comes trembling 60
he comes unstuck 74
he comes wandering 87
he comes whistling 48
he comes willingly 210
he cooks himself 116
he cools himself 170
he could abandon 3438
he could abolish 661
he could abscond 72
he could absolve 647
he could abstain 553
he could according 434
he could account 6004
he could achieve 29428
he could acquire 12455
he could address 6958
he could adjourn 154
he could adjudge 42
he could advance 8953
he could afflict 53
he could affront 63
he could against 7462
he could agitate 133
he could agonize 40
he could although 125
he could amplify 193
he could analyze 2098
he could animate 252
he could anyways 99
he could applaud 306
he could appoint 4707
he could apprise 95
he could approve 3626
he could arraign 152
he could ascribe 974
he could assault 756
he could assuage 827
he could astound 148
he could attempt 6124
he could attract 5090
he could audition 113
he could augment 393
he could average 604
he could balance 1948
he could bandage 98
he could baptize 425
he could bargain 1329
he could because 5486
he could beguile 315
he could believe 21188
he could benefit 4209
he could beseech 46
he could besides 212
he could besiege 117
he could between 2593
he could bewitch 135
he could bicycle 86
he could blacken 64
he could blandly 86
he could blindly 40
he could blister 54
he could blithely 136
he could blossom 46
he could bludgeon 80
he could blunder 125
he could bluster 127
he could bolster 234
he could bombard 269
he could bravely 55
he could briefly 309
he could broaden 389
he could browbeat 261
he could butcher 147
he could canvass 80
he could capably 84
he could captain 47
he could capture 8881
he could carouse 67
he could censure 153
he could certify 534
he could champion 374
he could channel 854
he could charter 523
he could chatter 221
he could cherish 1006
he could chicken 121
he could chiefly 106
he could chuckle 180
he could clamber 529
he could clarify 835
he could clatter 40
he could clobber 55
he could closely 421
he could cohabit 45
he could collate 113
he could collect 37905
he could combine 5767
he could comfort 2105
he could command 56384
he could commend 542
he could comment 2420
he could commune 913
he could commute 659
he could compare 5870
he could compass 1893
he could compete 3790
he could compile 442
he could comport 50
he could compose 6259
he could compute 925
he could concede 666
he could concern 237
he could concert 102
he could concoct 677
he could condemn 1171
he could condone 331
he could conduct 6287
he could confess 2111
he could confide 11885
he could confine 692
he could confirm 3496
he could conform 480
he could confuse 373
he could confute 167
he could conjure 4025
he could connect 2780
he could connive 65
he could conquer 7568
he could consent 1952
he could consign 309
he could console 1964
he could consort 134
he could consult 5628
he could consume 2681
he could contact 4176
he could contain 6158
he could contend 836
he could content 886
he could contest 457
he could contort 143
he could control 42587
he could convene 402
he could convert 5157
he could convict 687
he could convoke 151
he could correct 3315
he could corrupt 247
he could counsel 562
he could counter 1185
he could crackle 46
he could cripple 272
he could crucify 86
he could crumble 124
he could crumple 103
he could culture 60
he could cunningly 43
he could curtail 159
he could daydream 115
he could debouch 118
he could deceive 2747
he could declaim 382
he could declare 6113
he could decline 884
he could decrease 249
he could deflate 84
he could deflect 523
he could defraud 71
he could degrade 160
he could delight 572
he could deliver 16893
he could deplore 109
he could deposit 1169
he could depress 158
he could deprive 981
he could descant 115
he could descend 3402
he could deserve 440
he could despair 69
he could despise 900
he could despite 325
he could despoil 53
he could destroy 10662
he could dethrone 93
he could develop 11462
he could devolve 110
he could diagnose 1034
he could dictate 4441
he could diffuse 120
he could dignify 67
he could disable 240
he could disavow 362
he could disband 150
he could discard 1029
he could discern 24433
he could discuss 12146
he could disdain 76
he could disgust 40
he could dislike 229
he could dismiss 4181
he could disobey 326
he could display 5570
he could disport 108
he could dispose 11753
he could dispute 653
he could disrobe 48
he could disrupt 279
he could dissect 549
he could dissent 89
he could distill 259
he could distort 203
he could disturb 441
he could diverge 77
he could divorce 1761
he could divulge 477
he could dribble 239
he could eastward 45
he could eclipse 206
he could educate 1165
he could elevate 710
he could embrace 2335
he could embroil 74
he could empower 116
he could emulate 1060
he could enchant 154
he could enclose 417
he could endanger 256
he could endeavor 104
he could endorse 888
he could enforce 3938
he could engender 197
he could engineer 663
he could enhance 879
he could enlarge 1211
he could enliven 321
he could ennoble 83
he could enslave 164
he could ensnare 154
he could entangle 87
he could enthrall 66
he could entitle 83
he could entrust 3159
he could entwine 44
he could envelop 123
he could envision 3097
he could equally 3441
he could espouse 205
he could estrange 59
he could everything 152
he could exactly 503
he could examine 8209
he could exchange 5283
he could exclaim 1363
he could exclude 1086
he could execute 6345
he could exhaust 401
he could exhibit 2738
he could explain 31293
he could explode 1009
he could exploit 4983
he could explore 3659
he could expound 1410
he could express 23196
he could extract 7932
he could eyeball 77
he could faintly 1576
he could falsify 100
he could feasibly 89
he could finagle 174
he could finally 12851
he could finance 1478
he could finesse 241
he could fittingly 170
he could flatten 346
he could flatter 1120
he could fluster 50
he could flutter 101
he could following 48
he could foresee 9531
he could forever 376
he could forfeit 778
he could forgive 7415
he could forsake 356
he could forswear 115
he could forthwith 256
he could fortify 541
he could forward 2093
he could frankly 339
he could freight 53
he could freshen 126
he could fulfill 5122
he could function 3577
he could furnish 8323
he could gainsay 60
he could garnish 45
he could gesture 174
he could gladden 94
he could glimpse 3120
he could glorify 306
he could grapple 670
he could gratify 2228
he could gravely 43
he could grimace 42
he could grumble 161
he could halfway 42
he could handily 85
he could happily 1347
he could harangue 227
he could harness 976
he could harvest 894
he could hastily 746
he could heartily 1272
he could himself 15265
he could hitherto 151
he could however 328
he could humanly 131
he could husband 113
he could idealize 214
he could imagine 44579
he could imitate 5228
he could immerse 643
he could imperil 50
he could implant 190
he could implore 72
he could impound 80
