ha active ingredient 174
he called interest 93
he called internal 192
he called intuition 135
he called isabella 297
he called jennifer 73
he called jocosely 47
he called joyfully 106
he called katherine 81
he called kerosene 100
he called laudanum 128
he called laughingly 42
he called lawrence 79
he called linguistic 51
he called literary 118
he called louisiana 110
he called macaulay 41
he called magicians 98
he called magnetic 61
he called manasseh 47
he called margaret 206
he called marshall 124
he called maryland 100
he called mckinley 49
he called medicine 40
he called melville 46
he called military 110
he called mitchell 73
he called moderate 56
he called monsieur 272
he called muhammad 89
he called multiple 107
he called muscular 67
he called mutations 149
he called negative 250
he called neurotic 41
he called neutrons 92
he called nicholas 54
he called operation 379
he called ordinary 72
he called original 95
he called pakistan 63
he called paradise 251
he called personal 177
he called philemon 137
he called physical 229
he called pictures 42
he called piteously 79
he called pneumonia 54
he called politely 106
he called politics 146
he called portland 147
he called positive 598
he called princess 57
he called prudence 52
he called publicly 141
he called randolph 48
he called rebellion 67
he called recently 44
he called reformed 105
he called relative 49
he called religious 241
he called resinous 51
he called reynolds 48
he called rhetoric 48
he called robinson 98
he called rosemary 88
he called sandwich 93
he called saracens 54
he called saturday 46
he called savagely 49
he called scotland 73
he called security 295
he called sensation 92
he called servants 83
he called silently 118
he called sleepily 109
he called socialism 274
he called socialist 56
he called sociology 135
he called socrates 160
he called solemnly 83
he called somebody 205
he called somewhat 53
he called specific 94
he called spitfire 59
he called standard 133
he called straight 108
he called students 47
he called suddenly 653
he called sullivan 68
he called supporting 51
he called symbolic 64
he called synthetic 89
he called tennyson 51
he called therefore 72
he called tradition 46
he called traitors 122
he called upstairs 636
he called urgently 564
he called variously 209
he called voltaire 51
he called washington 455
he called wellington 62
he called whatever 42
he calmed somewhat 149
he calmly accepted 361
he calmly adjusted 41
he calmly admitted 145
he calmly answered 868
he calmly asserted 125
he calmly composed 58
he calmly declared 169
he calmly declares 50
he calmly demanded 156
he calmly departed 50
he calmly directed 127
he calmly examined 70
he calmly expected 72
he calmly explains 124
he calmly explored 68
he calmly finished 178
he calmly followed 267
he calmly informed 962
he calmly inquired 180
he calmly insisted 75
he calmly listened 101
he calmly observed 962
he calmly observes 153
he calmly pocketed 55
he calmly prepared 651
he calmly proceeds 153
he calmly produced 58
he calmly proposed 180
he calmly proposes 40
he calmly reassured 41
he calmly received 104
he calmly reloaded 106
he calmly remained 48
he calmly remarked 633
he calmly reminded 73
he calmly replaced 96
he calmly reported 105
he calmly resigned 282
he calmly retorted 42
he calmly returned 359
he calmly reviewed 157
he calmly strolled 67
he calmly surveyed 369
he carved beautiful 54
he carved cherubim 218
he caught diphtheria 69
he caught elizabeth 43
he caught everyone 105
he caught glimpses 4578
he caught maltreating 41
he caught margaret 41
he caught movement 615
he caught pleurisy 114
he caught pneumonia 2853
he caught smallpox 535
he caught snatches 369
he caught somebody 148
he caught syphilis 228
he caught unawares 49
he caused articles 116
he caused confusion 86
he caused diligent 71
he caused enormous 42
he caused everyone 81
he caused hundreds 43
he caused laborers 41
he caused laughter 52
he caused mortimer 48
he caused numerous 139
he caused placards 120
he caused problems 139
he caused rejoicings 87
he caused secretly 44
he caused supplies 49
he caused surprise 57
he caused thousands 95
he causes confusion 79
he causes goodness 90
he causes physical 60
he causes problems 67
he chafed inwardly 126
he changed abruptly 111
he changed american 106
he changed channels 99
he changed costumes 42
he changed direction 2555
he changed entirely 140
he changed garments 44
he changed locations 77
he changed partners 78
he changed positions 473
he changed religions 68
he changed slightly 72
he changed somewhat 259
he changed strategy 43
he changed subjects 175
he changed suddenly 157
he changed uniforms 69
he changes abruptly 63
he changes channels 47
he changes direction 527
he changes positions 132
he changes suddenly 48
he charms everyone 86
he chased fourteen 48
he cheated children 56
he chewed furiously 40
he choked slightly 75
he chosen otherwise 157
he claims absolute 150
he claims acquired 411
he claims actually 63
he claims affinity 59
he claims attention 181
he claims authority 230
he claims benefits 148
he claims complete 103
he claims contains 71
he claims equality 121
he claims exemption 259
he claims happened 68
he claims immunity 54
he claims implicit 44
he claims interest 80
he claims occurred 64
he claims otherwise 202
he claims personal 115
he claims positive 49
he claims produces 44
he claims property 74
he claims provides 68
he claims resulted 73
he claims supports 52
he cleared outwards 58
he clearly accepted 344
he clearly admitted 163
he clearly affirmed 157
he clearly answered 88
he clearly approved 426
he clearly approves 131
he clearly ascribes 57
he clearly asserted 185
he clearly assigned 49
he clearly attached 85
he clearly attaches 54
he clearly attempts 92
he clearly believed 3156
he clearly believes 1721
he clearly betrayed 47
he clearly borrowed 69
he clearly condemns 56
he clearly confirms 62
he clearly connects 83
he clearly conveyed 83
he clearly declared 170
he clearly declares 193
he clearly defended 49
he clearly delights 72
he clearly departed 46
he clearly depicted 47
he clearly deserved 179
he clearly deserves 179
he clearly despised 138
he clearly despises 79
he clearly detected 100
he clearly detested 55
he clearly develops 40
he clearly differed 76
he clearly discerns 199
he clearly disliked 248
he clearly dislikes 107
he clearly displays 60
he clearly embodies 44
he clearly embraced 46
he clearly endorsed 91
he clearly endorses 108
he clearly envisions 46
he clearly exceeded 69
he clearly excelled 84
he clearly excludes 68
he clearly exhibits 132
he clearly expected 1325
he clearly explains 539
he clearly expounds 55
he clearly followed 189
he clearly foresees 109
he clearly foretold 61
he clearly imagined 117
he clearly imagines 70
he clearly inclines 51
he clearly included 93
he clearly includes 157
he clearly indicate 71
he clearly inferred 50
he clearly informed 111
he clearly insisted 54
he clearly intended 4562
he clearly mentioned 60
he clearly objected 40
he clearly observed 313
he clearly outlined 373
he clearly outlines 158
he clearly perceive 154
he clearly pictured 40
he clearly portrays 70
he clearly presents 225
he clearly proceeds 71
he clearly proposed 44
he clearly provided 48
he clearly provides 55
he clearly recalled 472
