babbled happily about 76
because relapse rates 46
because reliable people 52
because religion alone 114
because religion began 76
because religion could 56
because religion gives 45
because religion makes 187
because religion ought 44
because religion plays 176
because religion seems 49
because religion tends 56
because religion would 70
because remedial action 41
because removal would 68
because repeated doses 46
because repeated tests 95
because reports about 41
because research about 45
because research funding 89
because research funds 103
because research often 62
because research shows 2437
because research tells 74
because research tends 41
because resolving power 70
because results could 88
because results would 60
because retired people 58
because revenue growth 40
because revenue sharing 69
because revenue would 45
