babe unconscious lies 65
book summarizes much 193
book summarizes some 152
book summarizes these 46
book summarizes what 370
book translated from 955
book translated here 64
book translated into 2603
book translates into 41
book tyrannizes over 68
book undertakes such 110
boom consequent upon 64
boon reproduced from 40
boot information from 145
bore commissions from 48
bore corrugated tubing 139
bore credentials from 135
bore dispatches from 93
bore everywhere upon 73
bore expectation more 72
bore immediately upon 146
bore indirectly upon 73
bore remarkably well 61
bore undisputed sway 161
boring instrument used 40
boring repetitive jobs 149
boring repetitive work 194
born apparently well 85
born australians were 177
born countryman among 113
born essentially good 106
born franciscan friar 102
born generations have 41
born generations were 103
born households were 61
born immediately from 78
born immigrants came 133
born immigrants from 421
born immigrants have 263
born immigrants into 118
born immigrants living 43
born immigrants made 93
born immigrants were 606
born individual from 110
born inherently good 97
born naturalist john 90
born palestinian jews 98
born populations have 119
born populations were 294
born portuguese were 45
born relatively early 50
born relatively late 120
boss criticizes your 92
boss instructed these 77
bowing gracefully from 46
bowing gracefully over 49
bowing profoundly from 47
boys accompanying their 77
boys apparently have 50
boys apparently were 88
boys approached from 44
boys approached their 109
boys attributed their 51
boys celebrated their 90
boys congregated there 45
boys considered their 90
boys disappeared down 147
boys disappeared from 158
boys disappeared into 338
boys discharged from 310
boys discovered some 51
boys discovered their 45
boys encouraged their 52
boys eventually made 47
boys everywhere were 65
boys experience more 494
boys experience some 112
boys experience their 209
boys experience when 86
boys frequently have 108
boys frequently went 48
boys immediately took 118
boys immediately went 89
boys infallibly lose 71
boys maintained their 144
boys masturbate more 120
boys recognized their 42
boys remembered their 74
boys separately from 58
boys shouldered their 247
boys surrounded hook 67
boys understand their 78
boys understand what 166
boys understood their 51
boys understood what 208
bread deliveries were 96
bread disappeared from 110
break activities down 104
break activities into 66
break completely away 792
break completely down 87
break completely free 782
break completely from 1102
break completely into 153
break completely over 270
break decisively from 148
break diplomatic ties 427
break eventually came 54
break immediately into 125
break immediately upon 53
break information down 558
break information into 438
break instruction into 44
break introduced into 92
break saccharine into 87
break statements from 121
break statements were 84
breath completely away 76
breath consequent upon 46
bred confidence among 42
bred contradict other 247
bred discontent among 642
bred originally from 89
bred resentment among 770
brew traditional beer 57
brig immediately sent 56
bringing architects from 66
bringing calamities upon 58
bringing characters from 103
bringing characters into 203
bringing communists into 48
bringing competition into 140
bringing complaints from 104
bringing conscience into 47
bringing contraband into 111
bringing credentials from 57
bringing delicacies from 52
bringing destruction down 42
bringing destruction upon 1997
bringing difference into 59
bringing discipline into 59
bringing dispatches from 309
bringing efficiency into 42
bringing excitement into 71
bringing experience from 51
bringing experience into 122
bringing foodstuffs from 44
bringing foreigners into 203
bringing government back 80
bringing government into 247
bringing imagination into 50
bringing immediately into 70
bringing immigrants from 316
bringing immigrants into 271
bringing industries into 46
bringing information back 107
bringing information from 1303
bringing information into 394
bringing innovations into 70
bringing innovative ideas 89
bringing intellects into 156
bringing legislation into 68
bringing literature back 48
bringing literature into 142
bringing machiavelli into 121
bringing mathematics into 81
bringing minorities into 150
bringing misfortune upon 374
bringing multitudes into 45
bringing newspapers from 46
bringing newspapers into 42
bringing opprobrium upon 48
bringing persecution upon 51
bringing philosophy back 83
bringing philosophy down 528
bringing philosophy into 146
bringing plantations upon 71
bringing politicians into 52
bringing prosperity back 114
bringing prosperity into 47
bringing psychology into 130
bringing punishment upon 231
bringing puritanism more 41
bringing rationality into 46
bringing relatively high 45
bringing researchers from 43
bringing researchers into 44
bringing retribution upon 108
bringing scientists from 55
bringing scientists into 91
bringing specialists from 44
bringing specialists into 42
bringing substances into 152
bringing technology into 571
bringing uniformity into 112
bringing vegetables from 89
bringing vegetables into 46
bringing visibility down 105
bringing volunteers into 52
bringing yourselves into 46
brings afflictions upon 70
brings assistance ranging 64
brings characters into 48
brings combination into 81
brings competition into 133
brings complaints from 71
brings contenders from 86
brings destruction upon 646
brings detachment from 69
brings difference into 41
brings discipline into 55
brings dispatches from 62
brings excitement into 84
brings experience from 72
brings experience into 65
brings explicitly into 50
brings generosity from 41
brings government into 133
brings imagination into 52
brings immediately into 74
brings infinitely more 123
brings information from 346
brings information into 237
brings mathematics into 173
brings misfortune upon 315
brings philosophy down 55
brings philosophy into 168
brings psychology into 50
brings punishment from 52
brings punishment upon 208
brings recognition from 45
brings relatively high 46
brings relatively warm 54
brings retribution upon 66
brings shakespeare into 43
brings technology into 64
brow contracted into 183
brow flourishes fair 81
bugs discovered during 77
bulb thermometer from 65
bulb thermometer must 55
bulb thermometer reading 608
bulb thermometer reads 334
bulb thermometer used 53
bulb thermometer when 59
bulb thermometer will 705
bulb ventilation cost 99
bulk composition from 316
bulk composition must 44
bulk composition were 55
bulk composition will 112
bulk containers from 106
bulk containers into 91
bulk containers such 131
bulk correlation length 948
bulk deliveries from 103
bulk electronic mail 219
bulk freighters were 182
bulk geochemical data 62
bulk parameters such 171
bulk properties from 220
bulk properties have 160
bulk properties like 316
bulk properties must 47
bulk properties such 2712
bulk properties were 159
bulk properties will 206
bulk quantities from 359
bulk quantities into 86
bulk quantities such 127
burn bituminous coal 888
burn brilliantly when 73
burn completely away 87
burn completely down 63
burn completely when 133
burn cultivation among 440
burn pulverized coal 983
burn techniques used 50
burn techniques were 135
burn vigorously when 48
busy accumulating wealth 126
busy articulating their 44
busy constructing their 240
busy department heads 55
busy distributing food 43
busy emissaries were 49
busy entertaining their 66
busy establishing their 459
busy executives from 49
busy executives have 109
busy executives like 91
busy executives will 64
busy housewives were 64
busy implementing their 58
busy mercantile life 45
busy multitudes were 98
busy politicians said 94
busy politicians were 58
busy replenishing their 44
busy transferring data 55
busy transferring their 41
busy transforming their 47
busy university town 44
busy woodpecker made 209
buying activities were 55
buying associations have 111
buying cigarettes from 326
buying components from 441
buying contraband from 131
buying department will 167
buying experience from 47
buying experience more 42
buying experience will 58
buying foodstuffs from 70
buying government debt 93
buying government land 198
buying information from 600
buying newspapers from 70
buying properties from 156
buying relatively more 58
buying secondhand cars 46
buying securities from 1174
buying securities such 81
buying securities when 175
buying sufficient food 45
buying technology from 330
buying unimproved land 52
buying vegetables from 580
buys components from 213
buys information from 58
buys relatively more 145
buys securities from 1657
buys securities worth 50
buys vegetables from 92
