he all europe before 77
he was simply intent 42
he was simply jealous 134
he was simply killed 50
he was simply listed 49
he was simply lonely 68
he was simply mashed 73
he was simply misled 54
he was simply offering 117
he was simply placed 63
he was simply pleased 133
he was simply pointing 148
he was simply preaching 81
he was simply pursuing 112
he was simply pushed 51
he was simply refusing 94
he was simply repeating 630
he was simply revealing 44
he was simply reviving 50
he was simply scared 158
he was simply searching 63
he was simply silent 68
he was simply sleeping 59
he was simply someone 84
he was simply standing 200
he was simply striving 58
he was simply struck 47
he was simply studying 45
he was simply stupid 49
he was simply swimming 60
he was simply turned 48
he was simply unable 1184
he was simply warned 65
he was simply watching 131
he was simply william 44
he was simply without 41
he was simply yielding 66
he was skimming through 317
he was skinny enough 41
he was skipping school 80
he was skulking around 147
he was sleeping amidst 138
he was sleeping around 353
he was sleeping beside 160
he was sleeping better 505
he was sleeping calmly 67
he was sleeping deeply 191
he was sleeping heavily 331
he was sleeping inside 52
he was sleeping poorly 52
he was sleeping through 405
he was sleeping without 44
he was sleepy enough 46
he was slipping further 62
he was slipping through 219
he was slipping toward 45
he was slogging through 109
he was slowly becoming 398
he was slowly bleeding 95
he was slowly building 136
he was slowly climbing 89
he was slowly crossing 42
he was slowly drifting 128
he was slowly driven 161
he was slowly emerging 66
he was slowly entering 55
he was slowly forced 58
he was slowly freezing 57
he was slowly gathering 136
he was slowly realizing 61
he was slowly retiring 46
he was slowly slipping 84
he was slowly starting 47
he was slowly starving 168
he was smelling something 134
he was sniffing around 331
he was snooping around 519
he was snugly tucked 49
he was soaked through 630
he was softly stalking 49
he was solely engaged 69
he was solely intent 68
he was sombre without 41
he was someone famous 59
he was someone special 1186
he was something better 1041
he was something beyond 82
he was something called 71
he was something divine 110
he was something greater 109
he was something higher 102
he was something singular 72
he was something special 2877
he was something strange 52
he was sorely afraid 204
he was sorely missed 364
he was sorely needed 299
he was sorely shaken 57
he was sorely tested 41
he was spared another 43
he was spared further 337
he was spared through 51
he was speared through 59
he was special enough 41
he was special forces 99
he was speeding across 115
he was speeding through 163
he was speeding toward 207
he was spending almost 193
he was spending enough 49
he was spending evenings 46
he was spending little 121
he was spending nights 70
he was spending sunday 41
he was spinning across 43
he was spinning around 366
he was spinning through 43
he was sports editor 241
he was spreading around 48
he was spreading manure 43
he was spreading through 46
he was spruce enough 44
he was squiring around 43
he was stable enough 249
he was stalking angrily 59
he was stalking around 114
he was stalking something 41
he was standing across 288
he was standing aghast 113
he was standing almost 362
he was standing amidst 274
he was standing amongst 98
he was standing around 712
he was standing before 11060
he was standing behind 6283
he was standing beside 4818
he was standing closer 89
he was standing firmly 86
he was standing frozen 95
he was standing inches 65
he was standing inside 922
he was standing nearest 43
he was standing safely 42
he was standing seemed 49
he was standing sentry 184
he was standing watching 180
he was standing without 108
he was starting afresh 45
he was starting another 132
he was starting school 54
he was starting something 83
he was starting toward 66
he was stated supply 159
he was steering toward 45
he was stepping aboard 144
he was stepping across 140
he was stepping ashore 74
he was stepping beyond 51
he was stepping inside 70
he was stepping through 305
he was stepping toward 41
he was sticking around 247
he was stirring something 45
he was stomping around 73
he was storming around 48
he was streaking across 41
he was striding across 345
he was striding around 94
he was striding through 217
he was striding toward 381
he was striking something 52
he was striking terror 55
he was striving toward 138
he was struck across 182
he was struck afresh 180
he was struck aghast 168
he was struck almost 56
he was struck behind 71
he was struck heavily 40
he was struck silent 100
he was struck stupid 195
he was struck through 237
he was studying abroad 177
he was studying another 40
he was studying arabic 126
he was studying english 888
he was studying french 412
he was studying german 164
he was studying hebrew 81
he was studying italian 64
he was studying nature 80
he was studying painting 362
he was studying russian 124
he was studying something 201
he was studying theology 452
he was stupid enough 1521
he was sturdy enough 120
he was subtle enough 141
he was sucked through 75
he was suited neither 55
he was sunday editor 49
he was sunday school 178
he was sundry fathoms 120
he was surely better 46
he was surely caught 43
he was surely doomed 67
he was surely guilty 94
he was surely something 86
he was swimming across 218
he was swimming around 203
he was swimming beside 55
he was swimming through 212
he was swimming toward 183
he was taught better 50
he was taught english 430
he was taught french 258
he was taught german 40
he was taught hebrew 68
he was taught little 91
he was taught painting 42
he was taught something 91
he was taught through 42
he was tender toward 76
he was thereby forced 93
he was thereby guilty 96
he was thereby placed 112
he was thereby spared 53
he was thereby violating 60
he was thirsty enough 79
he was thought better 144
he was thought guilty 90
he was thought highly 42
he was thought likely 315
he was thought little 124
he was thought proper 64
he was thrashing around 319
he was through before 133
he was through drinking 50
he was through fighting 178
he was through laughing 73
he was through school 129
he was thrusting through 60
he was tiptoeing around 41
he was tiptoeing through 40
he was toddling around 79
he was tossed around 55
he was tossed through 46
he was touching another 58
he was touching bottom 66
he was touching something 148
he was traced through 76
he was trailing behind 160
he was tramping across 52
he was tramping around 50
he was tramping through 161
he was treated almost 319
he was treated always 41
he was treated before 127
he was treated better 384
he was treated coldly 111
he was treated coolly 73
he was treated fairly 379
he was treated kindly 666
he was treated poorly 86
he was treated rudely 153
he was treated simply 54
he was treated without 145
he was trotting around 105
he was trotting through 60
he was trotting toward 45
he was trudging across 64
he was trudging through 134
he was tumbling through 78
he was turned adrift 838
he was turned around 728
he was turned inside 134
he was turned toward 184
he was turned twenty 127
he was turned upside 212
he was twelve cubits 161
he was twenty actors 54
he was twenty before 82
he was twenty leagues 55
he was twenty pounds 183
he was twirling around 43
he was twisting around 67
he was unable always 41
he was unable clearly 73
he was unable further 40
he was unable through 305
he was unable wholly 208
he was unable without 58
he was unclear whether 54
he was unduly anxious 50
he was unduly modest 67
he was unduly severe 96
he was united states 8277
he was unkind enough 52
he was unlike anyone 203
he was unsafe amongst 61
he was unsure whether 2095
he was unwise enough 1129
he was uttering horrid 41
he was uttering something 69
he was vainly sought 40
he was vainly striving 114
he was vastly amused 257
he was vastly better 143
he was vastly pleased 510
he was verily guilty 142
he was vicious enough 52
he was violent toward 53
he was visiting almost 57
he was visiting another 143
he was visiting berlin 53
he was visiting england 231
he was visiting europe 81
he was visiting family 72
he was visiting fellow 272
he was visiting france 58
he was visiting kuwait 50
he was visiting london 478
he was visiting moscow 163
he was visiting someone 104
he was visiting surgeon 98
he was visiting various 46
he was walked through 52
he was wanted inside 165
he was wanted without 51
he was warmly backed 48
he was warmly engaged 105
he was warmly thanked 219
he was warmly tucked 42
he was warned before 143
he was washed ashore 526
he was watching another 162
he was watching eagerly 46
he was watching events 79
he was watching seemed 56
he was watching someone 169
he was watching something 447
he was watching through 205
he was weighing anchor 113
he was weighing something 84
he was weighing whether 72
he was whirling around 181
he was whirling through 65
he was wholly averse 181
he was wholly changed 72
he was wholly devoid 467
he was wholly engaged 130
he was wholly english 57
he was wholly exempt 159
he was wholly guided 57
he was wholly hidden 42
he was wholly honest 63
he was wholly intent 473
he was wholly master 48
he was wholly pained 56
he was wholly serious 90
he was wholly silent 71
he was wholly unable 2001
he was wholly unlike 195
he was wholly unused 60
he was wholly without 1172
he was wicked enough 167
he was widely blamed 184
he was widely called 109
he was widely copied 40
he was widely hailed 235
he was widely learned 59
he was widely quoted 305
he was widely sought 95
he was widely thought 261
he was widely tipped 132
he was widely viewed 302
he was wildly jealous 72
he was without allies 66
he was without clothes 104
he was without credit 43
he was without desire 51
he was without emotion 65
he was without energy 67
he was without excuse 116
he was without family 253
he was without faults 141
he was without formal 110
he was without further 138
he was without gloves 288
he was without income 52
he was without malice 142
he was without mental 41
he was without morals 102
he was without nerves 45
he was without notice 95
he was without office 89
he was without orders 133
he was without oxygen 56
he was without passion 62
he was without proper 71
he was without public 45
he was without rancor 42
he was without remedy 169
he was without rights 40
he was without rivals 53
he was without serious 52
he was without speech 110
he was without strength 154
he was without talent 80
he was without thought 106
he was without training 48
he was without troops 40
he was without vanity 130
he was without weapons 80
he was without weight 129
he was worked harder 49
he was wrongly judged 40
he was wrongly placed 46
he was wrongly treated 44
he was yellow enough 63
he was younger brother 125
he was zealous enough 80
he who appears before 44
he who bought intend 56
he who called revenge 57
he who denies christ 79
he who doubts whether 43
he who enters second 58
he who gathers little 250
he who greatly excels 151
he who killed another 192
he who labors without 47
he who looked greedy 50
he who passed through 68
he who passes through 275
he who pushed through 113
he who raised christ 1406
he who relies solely 62
he who roused brutus 51
he who serves christ 110
he who shoots arrows 41
he who should assert 89
he who should become 74
he who should chance 53
he who should decide 59
he who should employ 119
he who should expect 62
he who should follow 41
he who should happen 114
he who should oppose 67
he who should redeem 277
he who should refuse 64
he who spreads abroad 40
he who stands before 314
he who stands behind 186
he who stands beside 136
he who stands nearest 44
he who teaches another 72
he who tempts another 58
he who worked through 194
he who wounds another 77
he who writes fairly 66
he with pretty flight 87
he won another battle 66
he won various prizes 65
he yet boldly avowed 44
hoe and sidled slowly 51
