babe full of innocence 66
bats play an important 47
bays along the california 41
bays along the coastline 49
beach along the shoreline 67
beach during the afternoon 112
beach from the altogether 57
beads into the dominican 52
beads made of different 88
beams from the different 95
beams from the headlights 275
beams from the lighthouse 131
beams from the satellite 121
beams have the advantage 86
beams make the obscurest 70
beams must be carefully 72
beams must be supported 105
beams over the landscape 199
beams over the mountains 54
beams will be available 60
beams will be described 51
beams will be discussed 581
beams will be presented 57
beams will be reflected 42
beans make an excellent 71
beans were an important 65
beans were the principal 76
beard made it difficult 49
bearing arms in defensive 48
bearing date as aforesaid 207
bearing date at whitehall 140
bearing date of september 447
bearing date the eighteenth 819
bearing date the fourteenth 621
bearing date the nineteenth 588
bearing even the semblance 124
bearing even the slightest 146
bearing gave the impression 109
bearing more the appearance 87
bearing much the appearance 46
bearing must be carefully 87
bearing must be corrected 58
bearing must be installed 335
bearing only the signature 173
bearing only the slightest 134
bearing upon an important 280
bearing upon or connected 44
bearing upon or connection 51
bearing upon the absorption 41
bearing upon the allocation 42
bearing upon the antiquity 351
bearing upon the appearance 216
bearing upon the applicant 209
bearing upon the approaching 45
bearing upon the attitudes 190
bearing upon the authorship 115
bearing upon the biological 47
bearing upon the character 2692
bearing upon the commercial 476
bearing upon the commission 221
bearing upon the community 308
bearing upon the complaint 45
bearing upon the conception 246
bearing upon the conclusion 234
bearing upon the conditions 768
bearing upon the connection 173
bearing upon the contention 71
bearing upon the continued 48
bearing upon the defendant 266
bearing upon the definition 212
bearing upon the destinies 316
bearing upon the different 504
bearing upon the difficult 58
bearing upon the discharge 47
bearing upon the discovery 187
bearing upon the discussion 568
bearing upon the doctrines 130
bearing upon the economics 77
bearing upon the effective 157
bearing upon the efficient 68
bearing upon the emergence 218
bearing upon the empirical 41
bearing upon the evaluation 128
bearing upon the existence 1158
bearing upon the expression 156
bearing upon the fertility 41
bearing upon the foundation 131
bearing upon the franchise 104
bearing upon the frequency 218
bearing upon the functional 110
bearing upon the happiness 558
bearing upon the hypothesis 296
bearing upon the important 490
bearing upon the incidence 304
bearing upon the industrial 410
bearing upon the influence 538
bearing upon the integrity 137
bearing upon the intensity 106
bearing upon the interests 2338
bearing upon the knowledge 149
bearing upon the liberties 42
bearing upon the magnitude 65
bearing upon the mechanism 386
bearing upon the missionary 61
bearing upon the mortality 53
bearing upon the movements 118
bearing upon the narrative 47
bearing upon the navigation 122
bearing upon the necessity 360
bearing upon the nomination 93
bearing upon the objective 142
bearing upon the occupation 123
bearing upon the operations 262
bearing upon the ownership 52
bearing upon the perception 276
bearing upon the permanent 126
bearing upon the phenomena 374
bearing upon the physiology 336
bearing upon the plaintiff 138
bearing upon the political 1660
bearing upon the population 106
bearing upon the practical 1984
bearing upon the prevention 320
bearing upon the principal 323
bearing upon the principle 460
bearing upon the procedure 66
bearing upon the proceedings 44
bearing upon the processes 220
bearing upon the production 1084
bearing upon the profession 144
bearing upon the prognosis 480
bearing upon the proportion 99
bearing upon the propriety 458
bearing upon the prospects 342
bearing upon the protection 160
