gable roof consists 49
getting some security 50
getting some soldiers 55
getting some specific 126
getting some splendid 63
getting some straight 80
getting some students 89
getting some sunshine 74
getting some supplies 263
getting some surprise 44
getting some terrible 41
getting some terrific 59
getting some treatment 237
getting some unwanted 46
getting some valuable 309
getting some visitors 49
getting songs recorded 54
getting star treatment 157
getting such approval 83
getting such articles 46
getting such attention 73
getting such benefits 107
getting such children 73
getting such education 55
getting such evidence 99
getting such feedback 42
getting such materials 64
getting such patients 44
getting such products 47
getting such programs 53
getting such projects 74
getting such security 53
getting such services 42
getting such supplies 79
getting such treatment 58
getting text messages 43
getting their accounts 150
getting their advanced 40
getting their aircraft 44
getting their approval 531
getting their articles 79
getting their attention 2251
getting their audience 58
getting their authority 55
getting their bachelor 45
getting their benefits 122
getting their breakfast 715
getting their business 536
getting their campaign 42
getting their children 3739
getting their citizens 54
getting their clutches 54
getting their comments 80
getting their concerns 150
getting their costumes 72
getting their daughter 238
getting their decisions 99
getting their deposits 42
getting their diplomas 203
getting their distance 46
getting their economic 114
getting their education 1028
getting their effusions 47
getting their emotional 132
getting their evidence 41
getting their exercise 187
getting their expenses 54
getting their families 374
getting their favorite 185
getting their feedback 248
getting their finances 81
getting their financial 167
getting their fortunes 65
getting their haircuts 44
getting their homework 284
getting their husbands 506
getting their immediate 41
getting their interest 235
getting their invoices 45
getting their judgment 132
getting their knickers 82
getting their licenses 174
getting their machines 77
getting their marriages 64
getting their materials 206
getting their messages 950
getting their military 44
getting their nominees 66
getting their nutrition 42
getting their officers 43
getting their original 123
getting their partners 148
getting their patients 252
getting their payments 70
getting their personal 194
getting their physical 95
getting their pictures 663
getting their policies 112
getting their positions 107
getting their presents 50
getting their problems 239
getting their products 1069
getting their programs 278
getting their projects 190
getting their promised 43
getting their property 294
getting their proposal 41
getting their proposed 85
getting their questions 191
getting their religious 75
getting their requests 94
getting their required 121
getting their response 125
getting their rightful 176
getting their salaries 421
getting their services 116
getting their soldiers 78
getting their stomachs 48
getting their students 554
getting their subjects 97
getting their supplies 1060
getting their uniforms 156
getting their vehicles 116
getting their vitamins 41
getting there involved 274
getting there involves 131
getting there required 252
getting there requires 261
getting there yourself 45
getting these articles 323
getting these benefits 225
getting these children 316
getting these concepts 48
getting these decisions 67
getting these headaches 186
getting these horrible 47
getting these machines 46
getting these materials 263
getting these messages 256
getting these patients 151
getting these pictures 138
getting these policies 59
getting these positions 42
getting these problems 76
getting these products 229
getting these programs 110
getting these projects 100
getting these questions 136
getting these services 192
getting these students 118
getting these subjects 40
getting these supplies 203
getting these terrible 111
getting these valuable 54
getting those articles 40
getting those benefits 82
getting those children 113
getting those decisions 46
getting those headaches 46
getting those involved 63
getting those materials 57
getting those messages 79
getting those pictures 118
getting those problems 46
getting those products 106
getting those questions 63
getting those services 49
getting those students 40
getting those supplies 82
getting three children 74
getting three quarters 57
getting upon dangerous 235
getting user feedback 99
getting very accurate 87
getting very agitated 760
getting very animated 45
getting very attached 102
getting very beautiful 56
getting very careless 187
getting very confused 523
getting very critical 79
getting very dangerous 244
getting very detailed 114
getting very doubtful 42
getting very emotional 238
getting very fatigued 40
getting very friendly 284
getting very homesick 106
getting very intimate 71
getting very involved 907
getting very lonesome 71
getting very numerous 92
getting very paranoid 58
getting very personal 167
getting very positive 57
getting very powerful 58
getting very profound 78
getting very restless 723
getting very seriously 122
getting very slightly 94
getting very specific 161
getting very strained 52
getting very stressed 47
getting very tiresome 225
getting very valuable 82
getting wage increases 480
getting well advanced 57
getting well educated 45
getting well hammered 102
getting well launched 49
getting well prepared 57
getting well supplied 41
getting well underway 207
getting what amounted 77
getting what education 70
getting what everyone 65
getting wide attention 41
getting wide coverage 42
