tabs to align columns 49
tend to recur following 103
tend to recur locally 483
tend to recur rapidly 40
tend to recur several 41
tend to recur together 193
tend to repeat behavior 234
tend to repeat certain 144
tend to score highest 176
tend to search outside 98
tend to serve smaller 55
tend to share certain 1171
tend to share several 187
tend to share similar 929
tend to shift between 128
tend to shift position 65
tend to shift rapidly 61
tend to shift together 46
tend to shift towards 312
tend to shift upwards 44
tend to shoot together 40
tend to short circuit 98
tend to slide forward 133
tend to slide towards 77
tend to slump forward 45
tend to smooth matters 115
tend to split between 48
tend to spoil quickly 72
tend to spoil rapidly 82
tend to spread because 42
tend to spread locally 118
tend to spread outward 286
tend to spread quickly 124
tend to spread rapidly 459
tend to spread towards 76
tend to stand between 72
tend to stand outside 106
tend to stand together 96
tend to stand upright 51
tend to stick closely 65
tend to stick together 9034
tend to strip religion 52
tend to unite against 121
tend to unite mankind 47
tend to unite together 61
tend to value certain 43
tend to value freedom 49
tend to visit flowers 43
tend to waver between 110
tend to weaken cohesion 43
tend to weaken respect 59
tend to weigh against 140
tend to write history 55
tend to write letters 40
tend to write shorter 42
tend to write stories 80
tend to yield results 142
tend to yield similar 184
tend to yield smaller 82
tens of miles distant 57
tens of times smaller 73
tens to carry forward 92
tenth of march following 41
tenth of total exports 57
tenth of total imports 42
tenth to eighth century 84
tent of meeting because 123
tent of meeting outside 114
tent or nasal catheter 45
term as chief justice 2163
term as mayor expired 71
term as state senator 1140
term at first applied 58
term at johns hopkins 43
term be fully expired 221
term he found himself 143
term in above equation 90
term in every language 90
term in latin america 245
term in negro schools 49
term in score implies 41
term in social science 201
term is added because 101
term is first applied 72
term is first defined 139
term is fully defined 78
term is hence applied 43
term is nearly expired 42
term is never applied 487
term is never defined 103
term is often applied 8185
term is often assumed 62
term is often avoided 41
term is often confusing 50
term is often coupled 51
term is often defined 172
term is often equated 71
term is often ignored 127
term is often invoked 48
term is often limited 273
term is often loosely 699
term is often misleading 42
term is often misused 474
term is often omitted 201
term is often written 124
term is quite correct 66
term is quite familiar 72
term is quite general 95
term is quite misleading 232
term is quite similar 99
term is rather confusing 81
term is rather loosely 256
term is rather misleading 514
term is small because 88
term is still applied 353
term is still current 95
term is still present 49
term no longer applied 41
term no longer applies 76
term no longer carries 45
term no longer denotes 102
term of abuse against 205
term of abuse applied 418
term of abuse towards 44
term of board members 114
term of chief justice 288
term of court beginning 61
term of court following 340
term of eight hundred 100
term of equal duration 71
term of exile expired 56
term of grace allowed 132
term of grace expired 74
term of hired service 59
term of house members 86
term of james madison 49
term of labor service 105
term of nearly seventy 137
term of which exceeds 86
term of which expired 91
term of which extends 45
term of whose service 48
term on which everything 48
term or acute effects 150
term or where medical 263
term or working capital 248
term so often applied 58
term the chief justice 124
term the court decided 137
term the period between 43
term to begin january 80
term to cover certain 53
term to cover everything 191
term to cover several 64
term to group together 43
term to raise portions 87
term to refer broadly 50
test at rated current 105
test at rated voltage 74
test by which conduct 93
test by which everything 95
test in cases involving 524
test in every patient 41
test in every respect 43
test in every subject 45
test in large samples 48
test in small samples 106
test in social science 97
test in social studies 490
test in which antigen 119
test in which certain 56
test in which results 46
test in which samples 63
test in which several 98
test in which signals 41
test is again applied 62
test is again repeated 50
test is biased against 308
test is biased towards 45
test is easily applied 212
test is easily carried 124
test is first applied 71
