tack welded in position 55
their actions as regards 40
their actions as teachers 103
their actions by asserting 114
their actions by certain 48
their actions by declaring 84
their actions by insisting 62
their actions by picturing 42
their actions by providing 47
their actions by referring 248
their actions go against 62
their actions if elected 100
their actions in advance 463
their actions in america 51
their actions in balance 209
their actions in certain 168
their actions in concert 42
their actions in congress 65
their actions in context 51
their actions in defense 74
their actions in federal 44
their actions in foreign 86
their actions in general 302
their actions in harmony 49
their actions in ireland 45
their actions in matters 64
their actions in previous 136
their actions in private 54
their actions in producing 46
their actions in pursuit 239
their actions in relation 1227
their actions in respect 138
their actions in secrecy 41
their actions in several 64
their actions in society 151
their actions in support 328
their actions in vietnam 92
their actions is largely 99
their actions is usually 46
their actions on account 48
their actions on central 70
their actions on certain 60
their actions on grounds 141
their actions on herself 157
their actions on objects 153
their actions on society 150
their actions or because 136
their actions or behavior 144
their actions or beliefs 176
their actions or choices 56
their actions or conduct 92
their actions or effects 50
their actions or failure 82
their actions or inaction 717
their actions or motives 79
their actions or opinions 98
their actions or reactions 131
their actions or replies 45
their actions or thoughts 175
their actions so unvarying 61
their actions the previous 42
their actions the subject 52
their actions to achieve 624
their actions to conform 151
their actions to congress 43
their actions to control 52
their actions to fulfill 64
their actions to imitate 57
their actions to improve 124
their actions to increase 52
their actions to liquids 46
their actions to prevent 89
their actions to produce 144
their actions to promote 84
their actions to protect 133
their actions to provide 83
their actions to recover 43
their actions to reflect 41
their actions to satisfy 60
their actions to society 91
their actions to support 101
their active or passive 523
their actual or alleged 269
their actual or assumed 163
their actual or desired 64
their actual or implied 176
their actual or imputed 55
their adhering to liberty 81
their advice as regards 59
their advice he decided 61
their advice he granted 47
their advice in affairs 157
their advice in council 58
their advice in everything 114
their advice in general 73
their advice in matters 661
their advice in preparing 97
their advice in relation 65
their advice in respect 74
their advice in warlike 46
their advice in weighty 96
their advice is ignored 121
their advice is usually 177
their advice on certain 123
their advice on everything 63
their advice on foreign 52
their advice on improving 41
their advice on matters 473
their advice on measures 50
their advice or consent 587
their advice or counsel 66
their advice or decision 94
their advice or lightly 42
their advice or neglect 43
their advice or opinions 119
their advice so sparingly 44
their advice to clients 84
their advice to congress 62
their advice to parents 92
their agency in producing 140
their agency in promoting 57
their agency in relation 73
their agency is alleged 51
their agency is limited 47
their agency or consent 40
their agenda to include 148
their agents at foreign 42
their agents by threatening 51
their agents in america 244
their agents in britain 91
their agents in command 43
their agents in congress 68
their agents in distant 45
their agents in everything 83
their agents in foreign 290
their agents in germany 93
their agents in holland 56
their agents in informing 110
their agents in ireland 103
their agents in neutral 50
their agents in respect 53
their agents or assigns 95
