tabs were bonded to 54
tears fell almost as 45
tears fell faster as 42
tears fell freely as 63
tears fell slowly on 42
tears fell softly on 81
tears fell through the 60
tears flow across the 55
tears flow freely as 155
tears flow through the 73
tears from gathering in 50
tears from laughing so 134
tears gave relief to 47
tears grew louder to 74
tears have become my 79
tears have dimmed it 54
tears have dimmed my 84
tears have driven the 41
tears have fallen in 45
tears have fallen on 104
tears have filled my 43
tears have flowed as 90
tears have flowed in 64
tears have passion in 119
tears have raised the 56
tears have turned to 88
tears have washed the 241
tears have welled up 94
tears into pieces the 64
tears just welled up 139
tears pass through the 53
tears rose slowly to 50
tears soak through to 52
tears soon turned to 43
tears those graves of 84
tears were almost in 60
tears were already in 88
tears were blinding me 57
tears were bright in 49
tears were brimming in 181
tears were building up 44
tears were caused by 383
tears were changed to 66
tears were dropping on 324
tears were enough to 89
tears were freezing on 74
tears were frozen on 80
tears were gathering in 379
tears were standing in 900
tears were standing on 47
tears were starting in 132
tears were starting to 396
tears were swimming in 86
tears were thought to 40
tears were turned to 84
tears were unable to 57
tears were wasted on 45
tears when forced to 43
tears when seized by 151
tears when spoken to 63
tears will madden me 63
tears will unfold it 43
teen days before the 82
teen years before the 105
teen years should be 55
teen years through the 64
teeth also should be 72
teeth among stones on 92
teeth bite through the 48
teeth break through the 189
teeth came through the 61
teeth come through the 80
teeth coming through the 41
teeth from canine to 107
teeth from cuspid to 73
teeth hard enough to 97
teeth have become so 91
teeth have failed to 68
teeth have reached the 83
teeth having opened the 58
teeth into something he 66
teeth just before the 68
teeth just behind the 89
teeth just enough to 48
teeth like grains of 52
teeth meet through the 162
teeth most likely to 170
teeth move toward the 59
teeth must always be 124
teeth pass through the 160
teeth push through the 56
teeth sank through the 169
teeth show traces of 53
teeth tore through the 58
teeth vary greatly in 102
teeth went through the 101
teeth were almost as 128
teeth were already in 53
teeth were already so 55
teeth were always in 40
teeth were broken by 62
teeth were broken in 94
teeth were broken or 48
teeth were buried in 282
teeth were caused by 50
teeth were locked in 61
teeth were normal in 47
teeth were picked up 42
teeth were placed at 42
teeth were placed in 892
teeth were placed on 58
teeth were rattling in 176
teeth were starting to 264
teeth were stored in 101
teeth were thought to 73
teeth were treated by 82
teeth were treated in 63
teeth were turned up 58
teeth were unable to 71
teeth were yellow as 45
teeth wide enough to 46
teeth will affect the 52
teeth will always be 110
teeth will depend on 101
teeth will remain in 112
teeth will result in 250
teeth will return to 58
tell even before he 45
tell even through the 54
tell even whether the 43
tell fibs behind the 55
tell from across the 167
tell from inside the 80
tell from minute to 46
tell from moment to 52
tell from studying the 55
tell from watching the 104
tell from whence he 540
tell from whence it 976
tell from whence the 325
tell just enough of 90
tell just enough to 159
tell nothing beyond the 54
tell nothing except to 97
tell only enough to 65
tell only whether or 95
tell only whether the 50
tell some secret of 56
tell some version of 93
tell soon enough if 49
tell their bosses to 44
tell their chiefs in 74
tell their family or 51
tell their faults to 50
tell their feelings to 47
tell their griefs to 61
tell their master of 70
tell their master the 78
tell their mothers of 43
tell their mothers or 63
tell their mothers to 62
tell their opinion of 171
tell their passion in 44
tell their pupils to 194
tell their readers in 113
tell their readers of 55
tell their readers or 45
tell their readers the 70
tell their readers to 92
tell their secret to 169
tell their slaves of 53
tell their version of 646
tell these stones to 734
tell those around me 51
tell those around us 46
tell very little in 49
tell very little of 271
tell very little to 62
tell were enough to 110
tell what actions the 70
tell what amount of 378
tell what animal it 217
tell what answer he 59
tell what answer to 97
tell what anyone is 53
tell what aspect of 83
tell what became of 3607
tell what belongs to 189
tell what better to 65
tell what caused it 213
tell what caused the 290
tell what causes it 89
tell what causes the 74
tell what changes in 64
