tab a into slot 254
than a young lady 949
than a young lamb 109
than a young life 40
than a young lord 64
than a young maid 67
than a young male 134
than a young tree 106
than a young wife 78
than a youth during 93
than a youth just 59
than a youth when 155
than a zero rate 77
than a zoom lens 53
than e away from 50
than f inch thick 385
than i came into 81
than i came upon 63
than i care what 97
than i dare hope 710
than i dare hurt 90
than i dare make 113
than i dare tell 691
than i dare think 99
than i even knew 334
than i even know 150
than i even want 42
than i ever been 181
than i ever bore 68
than i ever care 104
than i ever done 72
than i ever even 101
than i ever feel 84
than i ever felt 2825
than i ever find 95
than i ever gave 1061
than i ever give 48
than i ever have 19805
than i ever heard 2986
than i ever hope 404
than i ever knew 7794
than i ever look 132
than i ever lost 83
than i ever made 1317
than i ever meant 238
than i ever paid 100
than i ever reads 143
than i ever said 188
than i ever seed 59
than i ever seen 429
than i ever shot 156
than i ever sold 40
than i ever think 115
than i ever told 259
than i ever took 370
than i ever used 326
than i ever want 432
than i ever went 120
than i ever will 2264
than i ever wish 208
than i ever wore 113
than i fall into 54
than i feel able 270
than i feel like 314
than i feel when 84
than i fell down 41
than i fell fast 127
than i fell into 192
than i fell upon 147
than i felt able 124
than i felt last 54
than i felt like 569
than i felt sick 54
than i felt those 48
than i felt when 562
than i find among 48
than i find here 114
than i gave maria 118
than i gave over 60
than i give here 87
than i hate these 46
than i have among 240
than i have been 45436
than i have come 301
than i have dealt 63
than i have died 91
than i have done 38122
than i have during 363
than i have eaten 109
than i have even 265
than i have ever 132468
than i have felt 3420
than i have from 2776
than i have gone 508
than i have good 77
than i have hair 44
than i have heard 2062
than i have here 3135
than i have into 72
than i have just 861
than i have kept 75
than i have laid 118
than i have left 374
than i have lost 556
than i have made 2064
than i have many 40
than i have meant 50
than i have mine 177
than i have most 55
than i have need 428
than i have other 50
than i have over 1007
than i have paid 200
than i have room 1095
than i have said 5088
than i have seen 15098
than i have sent 134
than i have sold 84
than i have some 111
than i have there 302
than i have these 141
than i have time 2591
than i have told 2972
than i have upon 352
than i have used 844
than i have when 273
than i have will 111
than i have years 48
than i have your 49
than i heard from 177
than i heard some 59
than i here wish 47
than i hope ever 149
than i hope from 45
than i inch thick 218
than i inch wide 87
than i just have 55
than i just told 55
than i just what 46
than i knew from 100
than i knew mine 49
than i knew most 115
than i knew there 156
than i knew were 83
than i knew what 2076
than i knew when 627
than i know full 61
than i know mine 225
than i know most 190
than i know some 40
than i know very 71
than i know what 7631
than i know when 73
than i know your 114
than i last rose 83
than i learn from 88
than i like john 46
than i like mine 148
than i like most 163
than i like some 44
than i like what 97
than i like your 121
than i look like 255
than i look upon 74
than i love good 41
than i love life 167
than i love lucy 42
than i love mine 92
than i love such 41
than i love these 189
than i love your 278
than i made last 45
than i made when 48
than i make show 52
than i meant when 98
than i must have 282
than i must leave 169
than i need food 42
than i need have 801
than i need here 76
than i need your 67
than i once said 100
than i once took 82
than i seem able 57
than i take from 60
than i take upon 60
than i think even 140
than i think many 58
than i think most 536
than i think there 345
than i think will 61
than i took away 47
than i took from 59
than i want your 53
than i well know 139
than i went away 118
than i went down 326
than i went into 153
than i went just 48
than i were eager 55
than i what kind 403
than i what will 54
than i will come 257
than i will deny 53
than i will ever 3646
than i will find 65
than i will from 40
than i will give 219
than i will have 504
than i will here 171
than i will know 75
than i will live 43
than i will look 40
than i will lose 45
than i will make 131
than i will need 67
than i will pray 189
than i will speak 159
than i will take 301
than i will tell 192
than i wish ever 40
than i wish there 53
than j inch from 43
than j inch thick 192
than l ever have 127
than l have been 89
than l have done 55
than l have ever 191
that a baby bird 57
that a baby boom 147
that a baby born 2336
that a baby brings 116
that a baby crying 44
that a baby gets 141
that a baby girl 1149
that a baby hears 46
that a baby must 439
that a baby only 43
that a baby says 50
that a baby will 3643
that a back door 162
that a bail bond 230
that a bail hearing 121
that a bald eagle 182
that a ball bearing 288
that a ball club 52
that a ball from 253
that a ball game 242
that a ball moving 78
that a ball must 147
that a ball once 239
that a ball shot 99
that a ball took 43
that a ball will 616
that a band from 168
that a band like 227
that a band width 42
that a band will 76
that a bank acting 74
that a bank bill 77
that a bank buys 46
that a bank deals 238
that a bank earns 44
that a bank have 81
that a bank having 141
that a bank like 75
that a bank loan 353
that a bank must 3055
that a bank need 120
that a bank note 1463
that a bank owes 191
that a bank owns 170
that a bank paying 114
that a bank pays 145
that a bank uses 189
that a bank were 79
that a bank will 4256
that a bare four 44
that a bare half 116
that a bare three 85
that a bare tree 41
that a bare wire 42
that a bark coming 45
that a bark full 109
that a base camp 52
that a base line 459
that a base must 140
that a base pair 123
that a base rate 115
that a base string 45
that a base will 68
that a bass drum 44
that a bass will 68
that a bathing suit 109
that a beach ball 45
that a bearing will 74
that a beast like 57
that a beast will 47
that a beating heart 74
that a bell must 45
that a bell will 100
that a belt will 106
that a best mode 54
that a bile duct 42
that a bill dealing 244
that a bill from 149
that a bill giving 53
that a bill having 62
that a bill like 191
that a bill made 57
that a bill making 72
that a bill must 1577
that a bill once 75
that a bill sent 121
that a bill such 111
that a bill upon 65
that a bill when 51
that a bill will 2855
that a bird came 90
that a bird flew 358
that a bird flying 261
that a bird from 62
that a bird having 64
that a bird like 130
that a bird must 236
that a bird once 40
that a bird seen 46
that a bird shot 44
that a bird such 43
that a bird will 1325
that a birth rate 112
that a birth there 91
that a birth will 122
that a bite from 591
that a bite mark 67
that a bite will 42
that a blow dealt 46
that a blow from 1971
that a blow like 119
that a blow must 269
that a blow upon 485
that a blow will 188
that a blue ball 74
that a blue book 47
that a blue line 91
that a blue mist 130
that a blue moon 57
that a blue suit 47
that a blue thread 40
that a blue wash 53
that a boat came 421
that a boat coming 57
that a boat from 933
that a boat full 106
that a boat left 84
that a boat like 92
that a boat load 229
that a boat made 49
that a boat must 260
that a boat such 50
that a boat trip 66
that a boat went 98
that a boat will 475
that a body acting 73
that a body acts 258
that a body free 280
that a body from 88
that a body having 809
that a body leaving 43
that a body left 194
that a body like 965
that a body made 222
that a body mass 116
that a body more 312
that a body moving 3657
that a body must 1721
that a body need 66
that a body once 1439
that a body only 121
that a body other 47
that a body part 814
that a body seen 41
that a body shot 126
that a body such 560
that a body upon 137
that a body when 318
that a body will 4187
that a bold blow 42
that a bold book 187
that a bold dash 90
that a bold face 67
that a bold hand 45
that a bold move 172
that a bold plan 60
that a bold push 57
that a bold step 275
that a bolt from 136
that a bolt will 70
that a bomb fell 199
that a bomb from 55
that a bomb made 40
that a bomb must 62
that a bomb threat 213
that a bomb went 240
that a bomb will 224
that a bond fund 115
that a bond length 43
that a bond must 387
that a bond pays 109
that a bond will 977
that a bone from 63
that a bone scan 270
that a bone will 74
that a bony union 48
that a book bearing 78
