tap into foreign capital 54
that more meaningful results 131
that more precise control 108
that more precise measures 174
that more precise results 149
that more radical measures 774
that more radical reforms 137
that more radical surgery 147
that more refined measures 135
that more reliable results 652
that more skilled workers 138
that more stringent control 53
that more stringent criteria 171
that more stringent measures 996
that more strongly demands 303
that more strongly implies 103
that more thorough research 189
that more thorough studies 104
that more uniform results 197
that more vitally affects 92
that most abusive parents 138
that most accused persons 42
that most accused witches 48
that most adverse effects 111
that most adverse reactions 46
that most african writers 46
that most ancient college 51
that most ancient history 45
that most ancient language 207
that most ancient pattern 49
that most animals possess 114
that most aquatic animals 42
that most beginning teachers 211
that most british workers 55
that most cabinet members 47
that most cancers develop 51
that most catholic country 52
that most central bankers 45
that most charter schools 56
that most chinese parents 50
that most chronic diseases 268
that most closely accords 60
that most closely adheres 119
that most closely applies 309
that most closely concern 237
that most closely conform 235
that most closely defines 357
that most closely follows 405
that most closely matched 1351
that most closely matches 11374
