tabby cat curled up 129
takes out another ring 48
takes real effort to 321
takes real genius to 103
takes real strength to 85
takes real talent to 211
takes six pounds of 46
takes ten pounds of 141
takes that amount as 44
takes that amount of 179
takes that course as 46
takes that number of 104
takes that person to 71
takes that planet to 68
takes that portion of 73
takes them across the 492
takes them around the 183
takes them around to 56
takes them awhile to 118
takes them before the 66
takes them behind the 69
takes them beyond the 723
takes them closer to 135
takes them inside the 58
takes them through an 51
takes them through the 1110
takes them through to 73
takes them tidily to 48
takes things belonging to 54
takes this advice to 62
takes this amount of 147
takes this aspect of 170
takes this chance to 78
takes this course he 72
takes this course in 140
takes this course is 77
takes this course of 90
takes this course or 85
takes this course to 55
takes this feature of 46
takes this figure to 51
takes this further by 407
takes this further in 136
takes this further to 85
takes this ground in 68
takes this ground of 49
takes this lesson to 73
takes this letter to 199
takes this matter in 43
takes this matter of 54
takes this matter up 142
takes this moment to 114
takes this phrase as 179
takes this phrase to 129
takes this remark as 73
takes this result as 45
takes this result to 49
takes this speech to 50
takes this stance in 43
takes top honors in 66
takes two adults to 57
takes two copies of 65
takes two cycles of 46
takes two cycles to 106
takes two flints to 82
takes two groups of 118
takes two halves to 87
takes two horses to 46
takes two passes to 75
takes two periods to 87
takes two pieces of 361
takes two points of 73
takes two points to 126
takes two pounds of 129
takes two seasons to 81
takes two values as 44
takes two values of 46
takes with notice of 950
takes with regard to 1353
takes you across the 1758
takes you across to 175
takes you almost to 74
takes you around the 1072
takes you around to 126
takes you awhile to 67
takes you behind the 1156
takes you beyond the 1089
takes you closer to 467
takes you direct to 135
takes you gently by 47
takes you inside the 780
takes you online to 48
takes you through an 556
takes you through it 85
takes you through the 14136
takes you through to 156
takes you toward the 109
takes you uphill to 44
tales and dramas of 60
tales and essays in 42
tales and essays of 65
tales and fables as 106
tales and fables in 230
tales and fables is 53
tales and fables of 416
tales and fables to 123
tales and images of 166
tales and listen to 62
tales and novels as 48
tales and novels by 44
tales and novels in 121
tales and novels of 398
tales and pieces of 48
tales and rhymes of 57
tales and rumors of 249
tales and scenes of 163
tales and scraps of 54
tales and sights so 52
tales and traits of 49
tales and verses of 57
tales and visions of 40
tales are almost as 92
tales are closer to 62
tales are common in 67
tales are common to 97
tales are devoid of 52
tales are extant of 40
tales are framed by 40
tales are likely to 164
tales are linked by 60
tales are linked to 63
tales are marked by 133
tales are passed on 119
tales are placed in 54
tales are retold in 89
tales are rooted in 67
tales are suited to 46
tales are thought to 67
tales can hardly be 71
tales get across to 52
tales had reached the 46
tales now before me 58
tales that abound in 69
tales that amused my 66
tales that center on 46
tales that depict the 61
tales that feature the 62
tales that follow the 74
tales that formed the 97
tales that relate the 40
tales that relate to 72
tales that seemed to 137
tales that served as 95
tales that should be 55
tales they relate of 69
tales with plenty of 43
tales with regard to 127
talking all around it 81
talking all around me 120
talking all around the 226
talking all around us 50
talking all manner of 222
talking all through the 352
talking and admiring the 71
talking and babbling in 70
talking and begins to 68
talking and behaving as 281
talking and behaving in 257
talking and brooding on 50
talking and carrying on 606
talking and catching up 591
talking and drinking as 102
talking and drinking at 129
talking and drinking in 470
talking and drinking tea 997
talking and drinking the 77
talking and drinking to 57
talking and enjoying the 366
talking and forgot to 45
talking and giggling as 109
talking and giggling in 164
talking and glared at 59
talking and laughing as 5071
talking and laughing at 3055
talking and laughing by 198
talking and laughing in 5466
talking and laughing of 486
talking and laughing on 768
talking and laughing or 122
talking and laughing so 732
talking and laughing the 412
talking and laughing to 1228
talking and laughing up 136
talking and listen to 1002
talking and looked at 5891
talking and looked in 158
talking and looked on 110
talking and looked up 1090
talking and picked up 78
talking and planning as 100
talking and planning in 109
talking and planning the 148
talking and planning to 117
talking and pointing at 245
talking and pointing to 411
talking and preaching to 63
talking and reasoning as 190
talking and relating to 338
talking and scolding to 80
talking and screaming at 45
talking and seemed to 344
talking and shouting as 94
talking and shouting at 360
talking and shouting in 339
talking and shouting of 120
talking and shouting to 191
talking and smiled at 74
talking and snuffing of 44
talking and stared at 1290
talking and stares at 57
talking and turned to 1056
talking and walked to 45
talking and wanted to 245
talking and watching the 1795
talking and watching tv 215
talking are likely to 46
talking bad french at 82
talking can hardly be 93
talking for almost an 335
talking for effect or 57
talking her through it 51
