tabu search and genetic 240
their cause for concern 45
their cause for freedom 58
their cause had derived 84
their cause had reduced 85
their cause was amended 51
their cause was brought 49
their cause was declining 46
their cause was finally 54
their cause was intense 40
their cause was popular 64
their cause was receiving 41
their cause was unknown 56
their cause was weakened 101
their cause with success 108
their caves and bunkers 50
their caves and burrows 110
their caves and forests 44
their caves and tunnels 195
their caves with paintings 48
their cells and chapels 41
their cells and marched 64
their cells and ordered 40
their cells and tissues 294
their cells and vessels 45
their cells are arranged 54
their cells are capable 49
their cells are derived 60
their cells are smaller 42
their cells are usually 55
their cells for several 46
their charm and novelty 107
their chart and compass 51
their chest and abdomen 135
their chest and stomach 104
their chief and captain 80
their chief and founder 53
their chief and general 42
their chief and governing 42
their chief and highest 64
their chief and peculiar 51
their chief and perhaps 48
their chief and several 50
their chief had ordered 56
their chief had uttered 47
their chief men together 42
their chief raw material 133
their chief that plenary 104
their chief was humbled 87
their child and because 59
their child and champion 44
their child and express 52
their child and perhaps 50
their child and provide 100
their child and providing 91
their child and receive 49
their child for adoption 753
their child for baptism 129
their child for medical 50
their child for several 42
their child than parents 48
their child was attending 65
their child was charged 48
their child was receiving 126
their child was suffering 49
their child with chronic 73
their child with medical 44
their child with respect 58
their chins and settled 146
their civic and national 120
their civil and judicial 141
their civil and national 87
their civil and natural 86
their civil and private 43
their civil war against 484
their civil war service 109
their claim can perhaps 59
their claim for damages 768
their claim for freedom 92
their claim for justice 177
their claim for national 44
their claim for payment 154
their claim for priority 51
their claim for redress 46
their claim for refugee 68
their claim for salvage 105
their claim for support 70
their claim that certain 66
their claim that everything 40
their claim that religion 54
their claim that science 117
their claim was allowed 142
their claim was founded 95
their claim was perfect 69
their clans being present 79
their class and country 125
their class and culture 189
their class and national 176
their class and position 151
their class and regional 44
their class and religion 40
their class and society 64
their class and tonnage 56
their claws being visible 87
their cleaning and polishing 85
their clerk and sergeant 58
their close air support 109
their close and careful 40
their close and distant 109
their close and regular 98
their clothing and apparel 49
their clothing and baggage 241
their clothing and behavior 51
their clothing and belongings 114
their clothing and demeanor 102
their clothing and effects 95
their clothing and everything 114
their clothing and exposed 42
their clothing and footwear 278
their clothing and general 94
their clothing and jewelry 203
their clothing and language 42
their clothing and manners 50
their clothing and persons 94
their clothing and shelter 244
their clothing and started 44
their clothing was removed 109
their clubs and classes 44
their clubs and offices 52
their clubs and parades 105
their clubs and schools 43
