tag securely attached to 92
that cultural property be 59
that cultural property is 228
that cultural survival is 163
that cultural tradition is 131
that cultural variations in 334
that curative medicine is 45
that curative treatment is 116
that currency consists of 72
that currency reflects the 58
that currency relative to 182
that currency required to 56
that customer feedback is 104
that customer response to 42
that customer retention is 321
that cyclical variations in 386
that damnable doctrine of 45
that dangerous compound of 91
that dangerous condition of 125
that dangerous doctrine of 99
that dangerous intimacy of 49
that dangerous tendency to 43
that darkness overtook us 45
that darwinian evolution is 713
that darwinian selection is 150
that debility produced by 82
that decedent intended to 276
that decisions concerning the 2251
that decisions pertaining to 325
that decisions relative to 72
that decisions rendered by 82
that decisive progress in 47
that decreased activity in 56
that decreased activity of 344
that decreased synthesis of 50
that deferred interest on 137
that definite evidence is 50
that definite evidence of 365
that definite patterns of 149
that definite progress in 141
that definite progress is 170
that definite provision be 43
that definite quantity of 215
that definite relations of 87
that degraded condition in 158
that delegate authority to 76
that delegating authority to 138
that delicate attention to 40
that delicate business of 54
that delicate messenger to 63
that delicate precision in 125
that delicate questions of 109
that delicious sensation of 304
that delivers messages to 65
that delivers services to 116
that demanded attention in 105
that demanded attention to 165
that demanded entrance at 82
that depended crucially on 45
that depended directly on 391
that depended entirely on 1942
that depraved condition of 144
that deprived citizens of 110
that deprives children of 375
that deprives citizens of 64
that descends abruptly to 96
that describe elements of 73
that describe patterns of 162
that describe variations in 72
that deserved attention in 85
that deserves attention as 138
that deserves attention at 59
that deserves attention by 70
that deserves attention in 557
that deserves attention is 1832
that deserves emphasis in 78
that deserves emphasis is 403
that deserves fidelity in 42
that deserves inclusion in 41
that deserves quotation in 65
that deserves scrutiny is 54
that desolate province by 169
that despised doctrine of 170
that destroys thousands of 52
that detailed accounts of 634
that detailed analysis is 212
that detailed analysis of 1834
that detailed attention be 40
that detailed attention to 274
that detailed scrutiny of 142
that detailed treatment of 53
that developing software is 54
that develops parallel to 49
that diastolic pressure is 133
that differed markedly in 479
that differed slightly in 257
that differed somewhat in 121
that diligent attention to 200
that directed attention to 948
that directed students to 51
that direction followed by 41
that direction informed me 42
that direction occurred in 128
that direction relative to 44
that direction relieves us 235
that direction resulted in 84
that direction startled us 42
that direction vanished at 80
that directly accesses the 356
that directly activate the 176
that directly affected by 118
that directly affected it 43
that directly affected me 46
that directly affected my 121
that directly affected the 5728
that directly asserted the 45
that directly assessed the 144
that directly assesses the 183
