tan a verse which 82
than i would argue 298
than i would begin 46
than i would blame 69
than i would carry 60
than i would change 49
than i would claim 99
than i would doubt 54
than i would enjoy 63
than i would fifty 46
than i would grant 90
than i would guess 52
than i would judge 46
than i would later 42
than i would marry 153
than i would offer 53
than i would rather 51
than i would really 76
than i would spend 83
than i would stand 69
than i would today 89
than i would touch 116
than i would trust 342
than i would under 215
than i would write 93
that a baker works 46
that a banking house 124
that a barge which 52
that a baron would 67
that a basal level 113
that a basic action 54
that a basic block 53
that a basic cause 334
that a basic change 2053
that a basic error 126
that a basic group 129
that a basic human 258
that a basic issue 115
that a basic level 340
that a basic model 96
that a basic moral 103
that a basic needs 192
that a basic point 50
that a basic reason 724
that a basic right 335
that a basic sense 203
that a basic shift 181
that a basic social 103
that a basic study 41
that a basic tenet 635
that a basic trait 43
that a basic unity 92
that a basic value 158
that a basin which 44
that a basis could 92
that a basis might 107
that a basis would 97
that a beaten enemy 49
that a beauty needs 70
that a beauty queen 55
that a bengal tiger 52
that a bible study 124
that a bible verse 94
that a bible which 44
that a billing error 133
that a binding legal 48
that a biopsy would 91
that a black actor 287
that a black child 837
that a black cloak 126
that a black cloud 873
that a black color 41
that a black could 857
that a black dress 132
that a black elite 44
that a black horse 269
that a black juror 60
that a black leader 98
that a black mayor 232
that a black might 203
that a black mother 135
that a black nation 95
that a black raven 53
that a black sheep 268
that a black slave 571
that a black smoke 109
that a black snake 167
that a black stone 58
that a black widow 48
that a black woman 6161
that a black women 47
that a black would 339
that a blank check 68
that a blank piece 69
that a blank sheet 140
that a blank space 1315
that a blind alley 49
that a blind child 403
that a blind force 177
that a blind horse 73
that a blind power 44
that a blind trust 52
that a blind woman 252
that a block could 68
that a block grant 120
that a block which 81
that a block would 59
that a blond woman 72
that a blood count 122
that a blood donor 88
that a blood group 65
that a blood level 155
that a blood stain 156
that a blood sugar 114
that a bluff would 48
that a board about 110
that a board acted 54
that a board could 310
that a board meeting 475
that a board might 211
that a board order 84
that a board shall 130
that a board which 317
that a board would 546
that a bombing pause 111
that a bonus issue 71
that a bonus would 194
that a bound state 289
that a bowling alley 115
that a brain could 113
that a brain drain 223
that a brain lesion 264
that a brain region 92
that a brain state 199
that a brain tumor 610
that a brain which 177
that a brand which 50
that a brass plate 106
that a brave enemy 119
that a brave nation 55
that a brave people 396
that a brave scorn 58
that a brave woman 54
that a breach could 166
that a breach might 215
that a breach thereof 626
that a breach which 109
that a breach would 444
that a breaking point 138
that a breathing space 340
that a breathing spell 101
that a breed might 142
that a bribe might 116
that a bribe would 253
that a brick could 45
that a brick house 327
that a brick would 52
that a bride could 127
that a bride might 113
that a bride ought 40
that a bride price 114
that a bride would 153
that a brief burst 101
that a brief delay 311
that a brief flash 46
that a brief meeting 106
that a brief pause 86
that a brief period 2175
that a brief pulse 40
that a brief space 60
that a brief story 43
that a brief study 513
that a brief visit 450
that a brisk trade 415
that a broad array 871
that a broad based 257
that a broad basis 107
that a broad claim 71
that a broad class 288
that a broad cross 660
that a broad field 117
that a broad front 159
that a broad gauge 133
that a broad grant 59
that a broad group 70
that a broad region 107
that a broad right 148
that a broad river 155
that a broad scope 245
that a broad search 66
that a broad sense 46
that a broad smile 102
that a broad social 305
that a broad stream 76
that a broad strip 93
that a broad study 81
that a brown dwarf 50
that a brute force 401
that a brute which 64
that a brute would 72
that a bully lives 47
that a bureau chief 83
that a burial might 70
that a burial mound 74
that a burial place 72
that a burning cross 105
that a burning fever 41
that a burning match 66
that a burning piece 61
that a burning stick 40
that a burnt child 301
that a burst error 51
that a buyer could 539
that a buyer knows 85
that a buyer makes 72
that a buyer might 1061
that a buyer needs 86
that a buyer ought 42
that a buyer takes 83
that a buyer under 135
that a buyer wants 116
that a buyer whose 43
that a buyer would 1281
that a cable could 194
that a cable might 53
that a cable modem 60
that a cable would 111
that a cache block 56
that a cadet could 43
that a calling which 55
that a camel could 403
that a camel might 65
that a camel which 47
that a camel would 91
that a canal could 512
that a canal linking 49
that a canal might 332
that a canal which 75
that a canal would 688
that a cargo could 46
that a cargo owner 201
that a cargo plane 52
that a caste group 46
that a caste hindu 56
that a caste which 67
that a cause could 186
that a cause might 102
that a cause ought 111
that a cause shall 105
that a cause which 2778
that a cause would 81
that a ceiling price 162
that a ceiling would 63
that a chain could 102
that a chain might 48
that a chain store 163
that a chain which 91
that a chain would 67
that a chair could 129
that a chair might 89
that a chair stood 41
that a chair which 73
that a chair would 103
that a change agent 510
that a change began 325
that a change comes 194
that a change could 1603
that a change either 111
that a change might 1806
that a change needs 169
that a change order 297
that a change ought 202
that a change seems 138
that a change shall 95
that a change takes 1924
that a change which 1787
that a change within 213
that a change would 8530
that a changing social 63
that a changing world 489
that a chart could 64
that a chart showing 92
that a check could 327
that a check drawn 355
that a check given 120
that a check might 266
that a check shall 162
that a check valve 133
that a check which 126
that a check would 958
that a chick could 56
that a chief cause 534
that a chief could 318
that a chief judge 73
that a chief might 112
that a chief named 331
that a chief never 65
that a chief point 62
that a chief reason 355
that a chief value 42
that a chief would 188
that a child about 118
that a child above 54
that a child abuse 97
that a child actor 100
that a child after 135
that a child began 105
that a child below 333
that a child calls 51
that a child class 206
that a child comes 1605
that a child could 26737
that a child cried 43
that a child cries 219
that a child draws 149
that a child eight 109
that a child either 222
that a child faces 198
that a child fails 164
that a child falls 126
that a child feels 1252
that a child finds 428
that a child first 1203
that a child forms 431
that a child found 136
that a child gains 494
that a child given 175
that a child gives 237
that a child growing 382
that a child grows 1106
that a child holds 120
that a child keeps 49
that a child knows 2246
that a child labor 68
that a child lacking 45
that a child lacks 205
that a child learning 429
that a child learns 8961
that a child leaves 182
