tab their entrees above 45
that have carried people 78
that have certain basic 57
that have certain kinds 53
that have certain types 56
that have chanced might 59
that have coercive power 87
that have complex social 42
that have crowded round 92
that have defined women 91
that have divided party 49
that have divided people 60
that have drifted apart 91
that have dropped below 58
that have effects within 49
that have elapsed after 68
that have elapsed since 29406
that have elected black 41
that have emerged about 200
that have emerged after 367
that have emerged since 4727
that have emerged under 417
that have emerged which 64
that have emerged within 1390
that have enabled human 40
that have enabled japan 65
that have enabled people 125
that have enabled women 54
that have enacted state 98
that have endured since 155
that have endured until 72
that have enjoyed rapid 65
that have erupted since 131
that have erupted within 85
that have escaped others 51
that have eternal value 353
that have evolved about 57
that have evolved after 41
that have evolved quite 45
that have evolved since 1531
that have evolved under 653
that have evolved within 980
that have exchange value 148
that have existed about 52
that have existed longer 66
that have existed since 3367
that have existed under 147
that have existed until 144
that have existed within 396
that have expired since 53
that have features which 51
that have finally begun 44
that have gathered about 695
that have gathered money 153
that have gathered round 2304
that have gathered under 45
