abalones and sea urchins 61
accounts for the evident 408
accounts for the exceeding 51
accounts for the exchange 548
accounts for the expanding 57
accounts for the expense 252
accounts for the extreme 4237
accounts for the factors 147
accounts for the failure 11948
accounts for the familiar 1148
accounts for the fatigue 77
accounts for the features 340
accounts for the federal 378
accounts for the fewness 66
accounts for the figures 69
accounts for the fixation 108
accounts for the following 5412
accounts for the foregoing 124
accounts for the foreign 656
accounts for the forward 242
accounts for the fraction 496
accounts for the frantic 55
accounts for the freedom 285
accounts for the friction 171
accounts for the function 238
accounts for the funeral 105
accounts for the general 7361
accounts for the generic 138
accounts for the genesis 700
accounts for the genetic 254
accounts for the genuine 95
accounts for the geometry 297
accounts for the gradual 2030
accounts for the gravity 237
accounts for the greatest 7066
accounts for the hardening 116
accounts for the harmony 68
accounts for the headache 45
accounts for the highest 3388
accounts for the history 612
accounts for the hitherto 81
accounts for the hostile 159
accounts for the illness 41
accounts for the illusion 332
accounts for the immense 1700
accounts for the impetus 41
accounts for the impulse 65
accounts for the increase 10400
accounts for the increasing 3312
accounts for the induced 67
accounts for the inferior 248
accounts for the instant 52
accounts for the intense 1638
accounts for the inverse 286
accounts for the jealousy 109
accounts for the journey 50
accounts for the kinetic 320
accounts for the language 443
accounts for the largely 59
accounts for the largest 18584
accounts for the lateral 263
accounts for the legends 53
accounts for the lengthening 55
accounts for the lessening 46
accounts for the letters 41
accounts for the lexical 48
accounts for the liberal 348
accounts for the lighter 123
accounts for the limited 2247
accounts for the linkage 109
accounts for the location 1226
accounts for the logical 150
accounts for the lowered 312
accounts for the machine 42
accounts for the magical 47
accounts for the malaise 41
accounts for the massive 770
accounts for the material 739
accounts for the maximum 1946
accounts for the measured 398
accounts for the medical 92
accounts for the members 126
accounts for the message 40
accounts for the millions 126
accounts for the minimal 342
accounts for the minimum 226
accounts for the miracle 110
accounts for the misleading 105
accounts for the mistake 660
accounts for the mixture 498
accounts for the moments 44
accounts for the motives 57
accounts for the musical 44
accounts for the mystery 348
accounts for the narrowing 75
accounts for the national 1026
accounts for the natives 108
accounts for the natural 794
accounts for the neglect 1160
accounts for the nervous 175
accounts for the network 137
accounts for the neutral 58
accounts for the nominal 42
accounts for the nonzero 52
accounts for the northern 50
accounts for the notable 488
accounts for the novelty 77
accounts for the numbers 412
accounts for the oblique 42
accounts for the oddness 103
accounts for the official 356
accounts for the omission 1905
accounts for the opacity 65
accounts for the operating 41
accounts for the opinions 41
accounts for the optical 362
accounts for the orbital 62
accounts for the orderly 214
accounts for the organic 65
accounts for the origins 1050
accounts for the osmotic 43
accounts for the outbreak 186
accounts for the outcome 436
accounts for the outward 111
accounts for the overall 1971
accounts for the overlap 313
accounts for the painful 250
accounts for the paradox 972
accounts for the passage 688
accounts for the passive 228
accounts for the pathetic 48
accounts for the patient 949
accounts for the pattern 1502
accounts for the paucity 2230
accounts for the payment 665
accounts for the payroll 144
accounts for the peaceable 47
accounts for the peaceful 49
accounts for the peculiar 5330
accounts for the perfect 396
accounts for the periodic 778
accounts for the picture 200
accounts for the plastic 124
accounts for the pleasant 66
accounts for the pleasure 878
accounts for the plethora 264
accounts for the popular 2808
accounts for the position 1700
accounts for the potency 48
accounts for the poverty 556
accounts for the preceding 1743
accounts for the precise 204
accounts for the premium 55
accounts for the present 5949
accounts for the previous 2484
accounts for the primacy 226
accounts for the primary 798
accounts for the priority 144
accounts for the private 233
accounts for the problem 918
accounts for the process 1166
accounts for the product 178
accounts for the profile 49
