ac induction motors are 132
an american jockey who 65
an american jurist and 237
an american jurist who 46
an american lawyer and 2206
an american lawyer can 96
an american lawyer for 86
an american lawyer had 98
an american lawyer was 96
an american lawyer who 1996
an american lawyer with 192
an american legend and 160
an american linguist and 77
an american linguist who 83
an american luxury car 93
an american marine who 126
an american market and 120
an american market for 912
an american market that 264
an american medium who 102
an american middle east 278
an american mission and 154
an american mission had 88
an american mission that 222
an american mission was 298
an american mission with 98
an american monkey thus 134
an american motors car 113
an american museum and 58
an american museum for 41
an american museum was 44
an american muslim who 50
an american orator and 122
an american origin for 552
an american outlet for 58
an american packet was 48
an american parent and 126
an american parent can 114
an american parent who 84
an american passion for 104
an american pastor and 44
an american pastor who 45
an american patent and 43
an american patent for 483
an american patent was 139
an american patriot and 442
an american patriot was 43
an american patriot who 285
an american patrol and 131
an american patrol had 76
an american patrol near 46
an american patrol that 45
an american patrol was 75
an american person who 160
an american phrase that 84
an american pianist and 110
an american pianist who 84
an american pioneer and 70
an american pioneer who 76
an american pledge not 1006
an american policy and 234
an american policy for 466
an american policy that 2504
an american policy was 96
an american policy with 88
an american priest and 256
an american priest was 192
an american priest who 572
an american prison and 138
an american prison for 260
an american public and 226
an american public for 108
an american public man 836
an american public not 90
an american public that 4772
an american public who 268
an american public with 128
an american puppet and 128
an american quaker and 46
an american quaker who 148
an american reaction that 104
an american reality that 236
an american record for 520
an american report that 82
an american sailor and 346
an american sailor for 49
an american sailor had 79
an american sailor was 327
an american sailor who 711
an american sailor with 87
an american sample and 100
an american savage with 52
an american scheme for 120
an american school and 1000
an american school boy 84
an american school for 786
an american school that 260
an american school was 230
an american school with 164
an american senate and 43
an american sentry who 54
an american shield and 43
an american should not 406
an american should try 280
an american sleeping car 120
an american source and 102
an american source for 106
an american source that 310
an american spirit and 100
an american spirit that 278
an american sports car 183
an american steamer and 58
an american steamer had 60
an american steamer that 95
an american steamer this 42
an american steamer was 78
an american stooge and 49
an american street car 116
an american summer day 140
an american surgeon and 128
an american surgeon who 197
an american survey team 56
an american symbol and 124
an american system and 194
an american system for 216
an american system that 772
an american system was 120
an american teacher and 470
an american teacher was 136
an american teacher who 744
an american thinker who 92
an american through and 854
an american thrusting his 78
an american trader and 153
an american trader who 216
an american trader with 46
an american tycoon who 45
an american version that 196
an american version was 126
an american vessel and 1660
an american vessel are 80
an american vessel can 202
an american vessel for 658
an american vessel going 92
an american vessel had 834
an american vessel has 140
an american vessel lying 348
an american vessel may 98
an american vessel near 108
an american vessel off 286
an american vessel that 1776
an american vessel was 1736
an american vessel who 132
an american vessel with 496
an american whaler and 175
an american whaler had 42
an american whaler off 85
an american whaler put 67
an american whaler that 123
an american whaler was 139
an american whaler who 71
an american without any 128
an american without being 340
an american worker and 116
an american worker can 206
an american worker has 136
an american worker was 170
an american worker who 256
an american worker with 80
an american writer and 3564
an american writer can 232
an american writer for 298
an american writer had 298
an american writer has 1596
an american writer may 108
an american writer put 110
an american writer than 88
an american writer that 1196
an american writer was 288
an american writer who 4896
an american writer with 534
an american zionist who 50
an amicable accord with 78
an amicable manner and 180
an amicable manner had 43
an amicable manner with 168
an amphibian embryo and 40
an amplifying device that 98
an amplifying device was 138
an amplifying medium with 48
an amplifying system and 76
an amplifying system for 53
an amplifying system that 117
an amplifying system with 52
an anabolic effect and 98
an anaerobic sealant and 60
an analogue signal and 182
an analogue signal can 55
an analogue signal for 91
an analogue signal that 175
an analogue signal with 53
an analysis allows for 71
an analysis allows one 52
an analysis begins with 75
an analysis points out 55
an analysis reveals that 1072
an analysis scheme for 56
an analysis should lead 62
an analysis should not 347
an analysis showed that 923
an analysis system for 103
an analysis system that 189
an analysis without any 68
an analysis worked out 54
an analytic device for 175
an analytic device that 151
an analytic result for 58
an analytic scheme for 110
an analytic scheme that 157
an analytic session and 105
an analytic session with 106
an analytic spirit and 42
an analytic stance and 48
an analytic stance that 160
an analytic system for 72
an analytic system that 135
an anatolian origin for 75
an anatomic defect that 62
