sadly common occurrence 40
sheer verbal exuberance 62
sheer verbal virtuosity 43
sheer visual excitement 57
sheer wanton destruction 90
sheet assets liabilities 296
sheet before transferring 80
sheet credit equivalent 112
sheet should correspond 67
shelf around antarctica 141
shell almost completely 70
shell almost immediately 99
shell passed harmlessly 41
shell rimmed spectacles 154
shell script executable 133
shell special characters 325
shews faults distinctly 132
shift across generations 50
shift almost completely 112
shift almost immediately 61
shift future appreciation 73
shift public perceptions 66
shift toward abstraction 155
shift toward acceptance 471
shift toward activities 49
shift toward alkalinity 165
shift toward ambulatory 52
shift toward capitalism 239
shift toward collective 164
shift toward competition 183
shift toward consumption 310
shift toward cooperation 179
shift toward democratic 288
shift toward dependence 50
shift toward educational 40
shift toward efficiency 51
shift toward egalitarian 91
shift toward electronic 236
shift toward employment 298
shift toward government 423
shift toward immaturity 72
shift toward individual 948
shift toward industries 47
shift toward inequality 49
shift toward information 181
shift toward integrated 352
shift toward integration 218
shift toward investment 419
shift toward liberalism 355
shift toward management 56
shift toward materialism 123
shift toward nationalism 199
shift toward neutralism 110
shift toward neutrality 201
shift toward outpatient 422
shift toward postmodern 63
shift toward pragmatism 790
shift toward preventive 100
shift toward radicalism 96
shift toward recognition 188
shift toward relatively 258
shift toward republican 248
shift toward scientific 118
shift toward specialized 84
shift toward structural 109
shift toward technology 154
shift toward traditional 122
shift without difficulty 56
shining almost vertically 42
shining through everywhere 49
ships almost disappeared 49
ships almost immediately 87
ships became accustomed 41
ships called icebreakers 62
ships called privateers 45
ships carrying contraband 1910
ships carrying explosives 173
ships carrying foodstuffs 189
ships carrying immigrants 294
ships carrying indentured 56
ships carrying radioactive 102
ships except submarines 61
ships reached charleston 44
ships sailed frequently 43
ships sailed immediately 42
ships seemed inevitable 71
ships should immediately 48
ships should rendezvous 41
ships simply disappeared 57
ships through territorial 93
ships through treacherous 59
ships without difficulty 73
ships without distinction 255
ships without molestation 60
ships without nationality 59
ships without sufficient 42
shirt collar unbuttoned 921
shirt partly unbuttoned 55
shock almost immediately 104
shock occurs immediately 75
shock public confidence 41
shock therapy introduced 47
shock through electrodes 82
shock without hemorrhage 184
shone almost vertically 44
shone behind discreetly 81
shook itself vigorously 122
shook public confidence 1180
shoot german submarines 93
shoot unless absolutely 147
shoot without distinction 103
shops worked accurately 40
shore almost everywhere 55
shore became indistinct 43
shore marine ecosystems 113
shore through binoculars 97
shore without assistance 100
shore without difficulty 531
shore without encountering 121
short almost everywhere 43
short almost immediately 153
short angular projections 40
short answer examination 74
short cotton nightdress 46
short course instruction 68
short dashes represents 46
short dental procedures 76
short dimity petticoats 121
short english composition 312
short english translation 52
short equity strategies 119
short fallow cultivation 98
short fiction anthologies 99
short fiction collections 214
short formal interviews 53
short inward ejaculation 48
short listed candidates 201
short mental calculation 72
short novels originally 44
short periods immediately 149
short pieces originally 41
short pieces translated 44
short plasma elimination 60
short rubber connections 70
short section immediately 46
short section introduces 41
short simple explanation 42
short simple statements 121
short speech appropriate 52
short speech expressive 49
short speech recommending 43
short supply everywhere 566
short supply immediately 41
short survey instrument 52
short training interludes 87
short verbal description 308
short verbal explanation 74
short verbal statements 63
short visits heretofore 72
short winter afternoons 342
short yellow pubescence 88
shots passed harmlessly 88
shout through megaphones 52
showing actual dishonesty 40
showing almost continuous 64
showing better adjustment 43
showing changes consistent 66
showing christ surrounded 145
showing county boundaries 109
showing direct connections 59
showing direct correlation 40
showing disease progression 56
showing energy consumption 41
showing fossil localities 69
showing ghosts everywhere 136
showing greater acceptance 56
showing greater appreciation 53
showing greater commitment 50
showing greater complexity 41
showing greater confidence 105
