sachems near providence 45
schemes for acquisition 75
schemes for adjustment 46
schemes for aggrandizing 271
schemes for amelioration 78
schemes for application 90
schemes for arbitration 125
schemes for assessment 64
schemes for assistance 260
schemes for betterment 122
schemes for broadcasting 55
schemes for businesses 57
schemes for calculation 55
schemes for categorizing 340
schemes for collective 292
schemes for comparison 69
schemes for compensating 445
schemes for compromise 71
schemes for compulsory 345
schemes for computation 41
schemes for conciliation 73
schemes for constraint 197
schemes for constructing 366
schemes for continuous 109
schemes for cooperation 340
schemes for coordinating 110
schemes for curriculum 53
schemes for democratic 46
schemes for destruction 65
schemes for dismembering 53
schemes for distinguishing 181
schemes for distributing 378
schemes for economical 44
schemes for educational 515
schemes for electrical 67
schemes for electronic 137
schemes for elementary 83
schemes for elimination 47
schemes for emancipating 57
schemes for embarrassing 213
schemes for employment 915
schemes for enlightening 125
schemes for enrichment 46
schemes for eradication 51
schemes for establishing 1309
schemes for executives 102
schemes for expeditions 56
schemes for exploration 100
schemes for facilitating 181
schemes for government 1082
schemes for guaranteed 99
schemes for guaranteeing 81
schemes for hamiltonian 56
schemes for hyperbolic 1525
schemes for immigrants 52
schemes for implementing 529
schemes for individual 728
schemes for industries 70
schemes for information 159
schemes for instruction 62
schemes for integrated 355
schemes for integration 235
schemes for interpreting 303
schemes for investment 442
schemes for laboratory 42
schemes for legislation 59
schemes for management 495
schemes for manipulating 125
schemes for mechanical 93
schemes for nationalizing 83
schemes for orientation 44
schemes for particular 467
schemes for perpetuating 49
schemes for preparation 45
schemes for productive 48
schemes for profitable 44
schemes for prosperity 43
schemes for rationalizing 71
schemes for reclamation 128
schemes for recognition 61
schemes for reformation 65
schemes for regenerating 708
schemes for replenishing 54
schemes for representing 925
schemes for residential 83
schemes for restoration 89
schemes for restriction 51
schemes for retirement 163
schemes for safeguarding 57
schemes for scientific 168
schemes for segregation 423
schemes for settlement 281
schemes for specialized 45
schemes for speculation 70
schemes for stochastic 138
schemes for structural 116
schemes for substituting 86
schemes for systematic 120
schemes for technology 131
schemes for territorial 321
schemes for transferring 215
schemes for transforming 242
schemes for transmitting 251
schemes for transporting 102
schemes for unemployed 447
schemes for unification 107
schemes for university 315
schemes had miscarried 95
schemes may contribute 58
schemes may eventually 59
schemes that compensate 57
schemes that complement 94
schemes that constitute 140
schemes that contribute 60
schemes that correspond 53
schemes that discourage 44
schemes that distribute 52
schemes that emphasized 44
schemes that encouraged 88
schemes that eventually 133
schemes that explicitly 53
schemes that facilitate 130
schemes that flourished 47
schemes that illustrate 43
schemes that inevitably 48
schemes that originated 60
schemes that ultimately 97
schemes was considered 131
schemes was impossible 54
schemes was introduced 216
schemes was relatively 50
schemes was successful 50
schemes was undertaken 110
schemes with appropriate 51
schemes with confidence 47
schemes with government 97
schemes with guaranteed 142
schemes with individual 97
schemes with particular 104
schemes with relatively 77
schemes with sufficient 44
schisms and apostasies 57
schisms and contentions 209
schisms and dissensions 2014
schisms and grievances 62
schisms and separations 515
scholar and academician 310
scholar and adventurer 379
scholar and ambassador 105
scholar and anthologist 120
scholar and antiquarian 2610
scholar and apparently 56
scholar and archbishop 172
scholar and aristocrat 155
scholar and astrologer 276
scholar and astronomer 489
scholar and benefactor 191
scholar and bibliophile 1332
scholar and bookseller 99
scholar and celebrated 203
scholar and chronicler 172
scholar and classicist 273
scholar and consultant 426
scholar and descendant 40
scholar and dilettante 155
scholar and educational 181
scholar and encouraged 75
scholar and enthusiastic 73
scholar and ethnologist 132
scholar and eventually 170
scholar and folklorist 442
scholar and government 243
scholar and historical 103
scholar and illiterate 109
scholar and industrious 63
scholar and influential 139
scholar and instructor 385
scholar and interested 141
scholar and introduced 47
scholar and journalist 1087
scholar and legislator 81
scholar and mythologist 87
scholar and nationalist 362
scholar and naturalist 821
scholar and playwright 179
scholar and polemicist 228
scholar and proficient 76
scholar and protestant 213
scholar and rationalist 101
scholar and recognized 43
scholar and remarkable 69
scholar and rhetorician 416
scholar and scientific 133
scholar and sociologist 162
scholar and strategist 65
scholar and successful 229
scholar and systematic 40
scholar and translated 245
scholar and translator 7769
scholar and understood 115
scholar and university 1118
scholar are coextensive 57
scholar can understand 193
scholar had contracted 45
scholar had discovered 46
scholar has approached 70
scholar has attributed 114
scholar has calculated 221
scholar has considered 88
scholar has convincingly 75
scholar has criticized 62
scholar has discovered 288
scholar has documented 46
scholar has emphasized 79
scholar has heretofore 121
scholar has identified 409
scholar has maintained 161
scholar has recognized 67
scholar has speculated 151
scholar has succinctly 66
scholar has summarized 188
scholar has translated 106
scholar has undertaken 122
scholar may understand 70
scholar par excellence 655
scholar was completely 46
scholar was considered 85
scholar was frequently 47
scholar was immediately 47
scholar was interested 76
scholar was introduced 48
scholar was recognized 70
scholar was reconciled 50
scholar who apparently 60
scholar who appreciated 55
scholar who appreciates 85
scholar who approached 85
scholar who approaches 187
scholar who complained 45
scholar who considered 102
scholar who criticized 56
scholar who deciphered 53
scholar who discovered 295
scholar who emphasized 72
scholar who emphasizes 59
scholar who encouraged 68
scholar who eventually 97
scholar who explicitly 44
scholar who flourished 292
scholar who formulated 60
scholar who frequently 49
scholar who identified 93
scholar who identifies 61
scholar who influenced 108
scholar who interprets 147
scholar who introduced 326
scholar who maintained 119
scholar who originally 90
scholar who recognized 130
scholar who recognizes 118
scholar who represents 69
scholar who specialized 318
scholar who specializes 464
scholar who translated 846
scholar who translates 44
scholar who understood 343
scholar who undertakes 235
scholar with experience 77
scholar with impeccable 87
scholar with impressive 57
scholar with particular 43
scholar with sufficient 91
schooling and activities 77
schooling and adolescent 235
schooling and assessment 106
schooling and attendance 57
schooling and background 344
schooling and capitalism 87
schooling and classrooms 108
schooling and competition 51
schooling and compulsory 225
schooling and credentials 66
schooling and culturally 45
schooling and curriculum 2228
schooling and democratic 53
schooling and discipline 1388
schooling and disciplining 105
schooling and educational 2504
schooling and employment 7586
schooling and encouraged 93
schooling and enrollment 41
schooling and eventually 268
schooling and examination 153
schooling and experience 11049
schooling and government 510
schooling and illiteracy 116
schooling and inadequate 55
