fan winnows the buxom 192
few moments the group 113
few moments the guard 79
few moments the hands 76
few moments the horse 121
few moments the house 236
few moments the image 54
few moments the indian 147
few moments the judge 54
few moments the leader 50
few moments the light 406
few moments the major 83
few moments the meeting 58
few moments the mother 130
few moments the music 283
few moments the night 144
few moments the noise 97
few moments the nurse 78
few moments the older 51
few moments the order 67
few moments the others 95
few moments the padre 41
few moments the paper 48
few moments the party 272
few moments the people 60
few moments the phone 70
few moments the pilot 49
few moments the place 194
few moments the plain 103
few moments the plane 89
few moments the queen 119
few moments the quick 118
few moments the scene 190
few moments the sight 45
few moments the small 80
few moments the smoke 199
few moments the snake 41
few moments the sound 958
few moments the space 46
few moments the spasm 62
few moments the stage 118
few moments the stars 43
few moments the steady 67
few moments the steps 61
few moments the storm 79
few moments the story 43
few moments the straw 51
few moments the table 120
few moments the train 255
few moments the trees 69
few moments the voice 214
few moments the walls 51
few moments the water 708
few moments the white 241
few moments the whole 4482
few moments the woman 387
few moments the women 85
few moments the words 61
few moments the works 112
few moments the world 275
few moments to allow 973
few moments to appear 52
few moments to apply 46
few moments to avoid 45
few moments to begin 70
few moments to breathe 562
few moments to brown 50
few moments to build 77
few moments to carry 64
few moments to catch 840
few moments to change 229
few moments to check 447
few moments to close 147
few moments to cover 41
few moments to create 149
few moments to cross 57
few moments to dress 95
few moments to drink 75
few moments to drive 90
few moments to dwell 95
few moments to engage 41
few moments to enjoy 725
few moments to enter 65
few moments to expel 40
few moments to fetch 58
few moments to focus 364
few moments to fully 50
few moments to gather 853
few moments to grasp 128
few moments to greet 93
few moments to hours 42
few moments to light 202
few moments to offer 72
few moments to order 116
few moments to pause 125
few moments to place 292
few moments to point 55
few moments to quiet 71
few moments to really 112
few moments to relax 753
few moments to repeat 45
few moments to reply 171
few moments to savor 137
few moments to search 71
few moments to sense 66
few moments to shake 102
few moments to share 350
few moments to smoke 67
few moments to spare 3949
few moments to spend 168
few moments to stand 128
few moments to stare 89
few moments to start 73
few moments to state 61
few moments to steady 139
few moments to study 864
few moments to touch 58
few moments to trace 57
few moments to visit 178
few moments to watch 560
few moments to write 1354
few moments we again 43
few moments we began 98
few moments we could 395
few moments we found 202
few moments we might 41
few moments we shall 508
few moments we spent 42
few moments we stood 460
few moments we would 301
few morsels of burnt 116
few mourned the passing 120
few noticed or cared 60
few numbers of people 46
few numbers of which 86
few numbers of women 59
few objects at turin 74
few objects he could 59
few objects in which 47
few objects of metal 45
few objects of stone 74
few objects of value 359
few objects on which 151
few objects to covet 85
few objects to offer 94
few objects to which 84
few offices in paris 42
few offices in which 77
few offices to which 65
few outside the field 85
few outside the inner 101
few outside the party 88
few outside the ranks 152
few outside the region 52
few outside the small 41
few packets of bills 66
few packets of seeds 119
few packets of sugar 72
few paintings in which 170
few parties to which 57
few patches of black 103
few patches of brown 151
few patches of cloud 41
few patches of color 110
few patches of grain 52
few patches of grass 1035
few patches of green 860
few patches of indian 110
few patches of jungle 69
few patches of level 55
few patches of light 280
few patches of maize 93
few patches of mural 44
few patches of paint 44
few patches of rough 43
few patches of scrub 179
few patches of shade 49
few patches of short 105
few patches of small 72
few patches of trees 90
few patches of water 113
few patches of white 245
few patches of woods 46
few pennies by selling 46
few pennies he could 53
few pennies in order 51
few pennies to spare 235
few pennies to spend 182
few percent of cases 114
few percent of light 44
few percent of people 45
few percent of total 875
few percent of unity 40
few percent of water 365
few percent of world 54
few percent to about 130
few percent to nearly 77
few persons as still 263
few persons at first 197
few persons in either 208
few persons in every 209
few persons in front 47
few persons in japan 42
few persons in paris 52
few persons in power 87
few persons in whose 114
few persons of color 176
few persons of either 109
few persons of learning 42
few persons of merit 42
few persons of noble 40
few persons of purer 199
few persons of sound 57
few persons of strong 41
few persons of taste 120
few persons on board 158
few persons on whose 52
few persons the power 43
few persons the world 52
few persons to begin 41
few persons to enjoy 63
few persons to share 65
few persons to watch 58
few persons to whose 160
few photons of light 198
few phrases in which 75
few phrases of gaelic 41
few phrases of gross 64
few phrases of which 47
few phrases or lines 42
few phrases or words 88
few phrases to dance 42
few pinches of dried 45
few pinches of snuff 108
few porters to carry 52
few portions of walls 40
few portions of which 50
few possess the power 94
few priests to serve 58
few princes of chief 77
few puddles of water 83
few question the value 44
few rashers of bacon 221
few reactions in which 101
few records in which 111
few records of birds 79
few records of cases 48
few records of human 47
few records of nests 40
few records of women 67
few records on which 53
few regrets on either 46
few remaining to breed 103
few remains of birds 57
few remains of bones 55
few remains of greek 139
few remains of human 43
few remains of roman 280
few remains of saxon 63
few remains of small 62
few remains of stone 41
few remains of walls 88
few remains of which 198
few remarks he makes 103
few remarks in favor 75
few remarks in order 235
few remarks in passing 89
few remarks in reply 440
few remarks in which 217
few remarks on trees 100
few remarks on which 58
few remarks to offer 358
few remarks to which 115
few reports in which 402
few reports of acute 43
few reports of cases 185
few reports of human 179
few reports of large 57
few reports of people 98
few reports of renal 47
few reports of women 42
few results in terms 41
few results of tests 44
few results of value 72
few reviews of books 81
few rewards to offer 89
few rubbers of whist 152
few sailors on board 59
few samples in which 101
few samples of blood 83
few samples of water 59
few samples of which 117
few schools in rural 50
few schools in which 656
few schools of nursing 398
few schools of social 154
few schools to train 47
few seconds as though 346
few seconds at about 50
few seconds at first 210
few seconds he added 132
few seconds he asked 114
few seconds he began 223
few seconds he could 919
few seconds he found 257
few seconds he gazed 117
few seconds he leaned 40
few seconds he might 60
few seconds he moved 42
few seconds he shook 68
few seconds he spoke 106
few seconds he stood 1192
few seconds he tried 137
few seconds he would 1333
few seconds in boiling 232
