fan mounted under the 49
for accepting either of 72
for accepting either the 49
for accepting gifts in 40
for accepting gifts of 54
for accepting jesus as 82
for accepting money to 84
for accessing files on 126
for accessing items in 43
for accessing parts of 63
for achieving change in 269
for achieving donor or 50
for achieving either of 52
for achieving gains in 57
for achieving goals by 44
for achieving goals in 259
for achieving goals is 112
for achieving goals of 246
for achieving goals or 91
for achieving growth in 111
for achieving power in 77
for achieving unity in 133
for achieving unity of 165
for acquiring firms in 40
for acquiring grace in 40
for acquiring lands in 78
for acquiring power in 88
for acquiring skill in 668
for acquiring title by 164
for acquiring title to 359
for acquiring works of 81
for adjusting either the 48
for adjusting wages to 100
for admiral dewey to 57
for admitting light in 41
for admitting light to 164
for admitting people to 113
for admitting texas as 42
for admitting water to 214
for admitting women to 426
for adoption after it 45
for adoption after the 159
for adoption could be 67
for adoption might be 41
for adoption shall as 72
for adoption shall be 359
for adoption under the 396
for adoption until the 128
for adoption where the 42
for adoption while the 42
for adoption within the 201
for adoption would be 212
for advance action on 47
for advance funding of 53
for advance rulings on 138
for advance study in 145
for advance warning of 246
for advancing funds is 70
for advancing funds to 101
for advancing loans on 48
for advancing loans to 626
for advancing money on 122
for advancing money to 390
for advancing within the 53
for advancing women in 46
for aesthetic value in 67
for affairs equal to 63
for affecting change in 180
for affecting growth in 78
for affording light to 44
for african girls at 47
for african girls in 57
for african housing in 53
for african labor in 89
for african music in 45
for african people in 234
for african people is 62
for african people to 203
for african unity in 323
for african unity is 238
for african unity or 47
for african unity to 87
for african women as 193
for african women in 651
for african women is 126
for african women to 490
for african writing in 60
for alcohol abuse as 147
for alcohol abuse at 92
for alcohol abuse by 73
for alcohol abuse in 489
for alcohol abuse is 230
for alcohol abuse on 51
for alcohol abuse or 953
for alcohol could be 84
for alcohol seems to 111
for alcohol which is 71
for alcohol would be 51
for alimony based on 44
for alimony pending the 141
for alimony under the 134
for alleged abuse of 342
for alleged breach of 2222
for alleged cases of 84
for alleged delay in 60
for alleged denial of 62
for alleged error in 67
for alleged fraud in 248
for alleged libel in 108
for alleged libel of 43
for alleged libel on 78
for alleged links to 117
for alleged thefts of 40
for allotting cases to 69
for altered forms of 49
for altered level of 89
for although after the 40
for although cases of 52
for although under the 66
for amateur sport in 59
for america about the 203
for america after the 356
for america again in 44
for america alone to 65
for america could be 142
for america might be 135
for america seems to 117
for america since the 133
for america today is 79
for america under the 298
for america until he 46
for america until the 151
for america where he 516
for america where the 82
for america which he 49
for america which is 63
for america while the 49
for america within the 111
for america would be 452
for amnesty under the 427
for amounts above the 160
for amounts based on 61
for amounts below the 61
for amounts equal to 219
for amounts given to 50
for amounts passing to 88
for amounts spent in 42
for amounts spent on 133
for amounts spent to 135
for amounts which he 53
for amounts which the 55
for amounts within the 65
for analogy which is 50
for analyzing change in 144
for analyzing forms of 53
for analyzing types of 59
for analyzing works of 44
for ancient forms of 109
for ancient israel as 141
for ancient israel in 47
for ancient israel to 51
for ancient learning in 92
for ancient people to 72
for ancient works of 92
for animals based on 54
for animals could be 122
for animals feeding on 219
for animals found in 91
for animals might be 82
for animals owned by 65
for animals reared in 93
for animals seems to 56
for animals since so 43
for animals under the 73
for animals where the 52
for animals which do 45
for animals which he 177
for animals which in 59
for animals which is 83
for animals which the 46
for animals within the 87
for animals would be 258
for anointing after the 71
for answering calls of 76
for answers about my 73
for answers about the 812
for answers based on 153
for answers given to 41
for answers until the 49
for answers within the 159
for answers would be 63
for anterior fusion of 54
for antigen binding to 40
for anxiety about it 57
for anxiety about me 49
for anxiety about my 57
for anxiety about the 2515
for anxiety since the 47
for anxiety until the 71
for anxiety would be 44
for anybody below the 45
for anybody either to 41
for anybody seeking to 61
for anybody short of 48
for anybody under the 109
for anybody wanting to 273
for anybody willing to 205
for anybody wishing to 294
for anybody working in 187
for anybody working on 87
for appealed cases as 54
for applied ethics at 363
for applied ethics in 106
for archaic forms of 81
for armorial bearings in 212
for arterial blood in 43
for arterial blood is 112
for arterial blood ph 119
for arterial blood to 59
for artists seeking to 95
for artists since the 129
for artists under the 55
for artists wishing to 139
for artists working in 999
for artists working on 181
for ascending order or 52
for ascribing value to 84
for aseptic filling of 58
for assault could be 47
for assault fails the 45
for assault where the 43
for assault would be 40
for asserting about the 55
for asserting which he 43
for assessing change in 468
for assessing costs of 46
for assessing either the 144
for assessing growth in 96
for assessing learning in 92
for assessing level of 243
for assessing needs in 69
for assessing needs of 50
for assessing rates of 130
for assessing risks in 44
for assessing risks of 110
for assessing risks to 162
for assessing taxes on 91
for assessing threats to 61
for assessing where the 69
for assessing where we 47
for assessing which of 57
for assigning cases to 238
for assigning codes to 54
for assigning costs of 68
