a backup plan you can 54
a special room for each 45
a special room for her 148
a special room for him 96
a special room for his 121
a special room for that 72
a special room for them 143
a special room for this 243
a special room for you 86
a special room that was 61
a special room was set 275
a special rule for each 51
a special rule for long 40
a special rule for that 42
a special rule for them 49
a special rule for this 75
a special rule that may 64
a special sign for each 61
a special task can not 56
a special task for him 49
a special task for you 180
a special term for each 64
a special term for them 117
a special term for this 497
a special test for this 54
a special thank you and 52
a special thank you for 975
a special thank you goes 275
a special time and for 74
a special time each day 862
a special time each year 111
a special time for all 214
a special time for both 152
a special time for each 99
a special time for her 127
a special time for him 141
a special time for its 40
a special time for our 86
a special time for them 219
a special time for this 76
a special time for you 310
a special time that you 44
a special time with her 42
a special tool for each 42
a special tool for this 216
a special tool that has 49
a special treat for all 151
a special treat for both 54
a special treat for her 381
a special treat for him 213
a special treat for his 187
a special treat for our 93
a special treat for them 302
a special treat for this 52
a special treat for you 930
a special treat now and 55
a special trip for them 53
a special trip for this 51
a special trip for you 48
a special type and are 51
a special type and its 46
a special type that can 71
a special type that has 42
a special union with god 42
a special unit for this 89
a special unit that was 64
a special unit was set 103
a special word for each 157
a special word for that 98
a special word for them 99
a special word for this 331
a special word for you 44
a special work for each 53
a special work for him 328
a special work for you 76
a special young man who 57
a special youth for you 82
a speech like this one 104
a speech made not long 40
a speech when you are 44
a speedy trial and that 132
a speedy trial can not 55
a speedy trial does not 158
a speedy trial for his 133
a speedy trial was not 122
a spelling word for each 248
a sphere other than that 243
a spider from its web 52
a spider making its web 58
a spider spin its web 146
a spider spun its web 110
a spider weave its web 64
a spider weaving her web 40
a spider weaving his web 60
a spider weaving its web 316
a spider wove its web 78
a spinal cord that was 65
a spiral from one end 41
a spirit lamp and then 48
a spirit like her own 61
a spirit like his own 289
a spirit like our own 59
a spirit other than its 41
a spirit other than that 151
a spirit told him that 83
a spirit when she was 68
a spirit when they saw 53
a spoken word and its 75
a sports coat and tie 218
a spreading palm leaf with 179
a spruce tree that had 46
a square base and with 47
a square foot for each 134
a square foot per year 120
a square hole cut out 111
a square hole was cut 128
a square inch for each 81
a square inch for its 96
a square mile and was 71
a square mile for each 47
a square room with two 122
a square root can not 47
a square twig for its 45
a square wave and its 51
a square wave that has 77
a square yard for each 55
a stable base for his 45
a stable form that can 53
a stable here that had 46
a stable home for her 158
a stable home for his 83
a stable home with two 45
a stable peace can not 42
a stanch union man and 55
a standing army and for 48
a standing army and its 76
a standing army and that 130
a standing army and with 40
a standing army can not 229
a standing army did not 50
a standing army for any 69
a standing army for its 94
a standing army for that 95
a standing army that was 139
a standing army was long 49
a standing army was not 311
a standing army was one 81
a standing jest for six 63
a standing joke for all 55
a standing joke that you 41
a standing joke with him 114
a standing joke with his 113
a standing joke with them 202
a standing rule that all 118
a standing rule that any 75
a standing rule that both 99
a standing rule with him 41
a standing rule with them 43
a stanza from his old 78
a stanza from his poem 68
a stated hour each day 121
a stated hour with all 49
a stated time and for 43
a stated time and then 54
a stated time each day 114
a stated time each year 99
a station other than that 63
a statue made for him 80
a statue made not long 65
a status less than that 90
a status other than that 273
a steadying breath and then 44
a stealthy tread near our 49
a steamer making her way 82
a sticky note and put 113
a stocking over his head 394
a stocking upon his head 98
a stocky young man who 78
a stocky young man with 388
a strain from her bad 56
a strain upon him that 121
a strange beast that was 54
a strange city and had 44
a strange city and not 48
a strange city and you 64
a strange city that was 46
a strange coming and going 129
a strange dream she had 107
a strange dream that had 42
a strange fact that all 239
a strange fact that few 52
a strange fact that his 42
a strange fact that men 41
a strange fact that not 56
a strange fact that one 113
a strange fact that our 50
a strange fact that they 71
a strange fact that this 247
a strange fate for one 41
a strange free way for 52
a strange girl she was 68
a strange girl who had 42
a strange girl you are 258
a strange land and far 150
a strange land and had 88
a strange land and not 71
a strange land and that 135
a strange land and they 60
a strange land and was 73
a strange land and with 62
a strange land that was 62
a strange land was not 63
a strange land who had 63
a strange land with her 70
a strange liking for this 57
a strange look and then 134
a strange look that was 54
a strange name for this 52
a strange pity for her 76
a strange pity for him 68
a strange pity for his 42
a strange road that ran 49
a strange role for him 55
a strange time for her 41
a strange time for him 47
a strange time for this 66
a strange time for you 44
a strange town and you 45
a strange wish for you 183
a strange wish that for 89
a strange young man and 98
a strange young man had 66
a strange young man was 48
a strange young man who 436
a strange young man with 264
a street lamp and his 49
a street lamp for his 79
a street lamp that was 52
a street like this and 42
a street like this one 58
a street sign that read 120
a strength less than that 50
a stress less than that 52
a strict diet and was 41
a strict look out for 79
a strict rule that all 164
a strict rule that any 52
a strict rule that they 87
a strict walk with god 60
a striking fact that all 454
a striking fact that both 115
a striking fact that each 42
a striking fact that for 84
a striking fact that has 46
a striking fact that his 46
a striking fact that not 195
a striking fact that one 142
a striking fact that our 71
a striking fact that they 128
a striking fact that this 467
a striking fact that two 95
a striking fact that with 85
a striking young man with 63
a striving born with our 66
a stroke last year and 74
a stroke when she saw 47
a stroke when she was 216
a stroll down that way 95
a stunning blow with his 110
a stupid fool you are 56
a stupid girl you are 46
a stupid young man who 59
a sturdy young man who 78
a sturdy young man with 176
a subarea node and its 47
a subtle fire has run 44
a subtle hint that she 54
a subtle hint that you 55
a sudden birth that had 61
a sudden blow does not 85
a sudden dash for his 52
a sudden dive for his 71
a sudden dread that she 63
a sudden from his own 45
a sudden grab for his 65
a sudden here was this 65
a sudden here you are 50
a sudden hope that she 53
a sudden hush and then 63
a sudden jerk and then 41
a sudden longing for her 140
a sudden longing for his 89
a sudden look that bit 79
a sudden lull and then 53
a sudden need for air 42
a sudden open fly with 423
a sudden pity for her 102
a sudden pity for him 212
a sudden pity for this 42
a sudden rise and then 65
a sudden rush and then 52
a sudden rush for this 54
a sudden rush they got 40
a sudden snap with his 88
a sudden stop and then 41
a sudden stop was put 470
a sudden there she was 124
a sudden there was all 43
a sudden there was let 132
a sudden there was not 138
a sudden there was one 64
a sudden there was this 810
a sudden there you are 62
a sudden wild idea that 41
a sudden wish for this 43
a suitor whom she had 72
a summer camp for its 54
a summer camp for them 42
a summer camp for two 78
a summer camp that was 57
a summer home for his 224
a summer like this one 142
a summer suit this year 40
a summer when she was 48
a sunday walk with his 56
a sunday when she was 67
a sunken road that ran 65
a supply base for his 53
a supply base for its 57
a supply ship that was 72
a surety bond for any 334
a surety these are too 42
a survey like this one 129
a survey said that they 84
a swarthy young man who 47
a swarthy young man with 116
a sweater over her head 305
a sweater over his head 228
a swimming fish and put 67
a swimming pool and air 55
a swimming pool and all 190
a swimming pool and bar 97
a swimming pool and bath 46
a swimming pool and gym 193
a swimming pool and had 50
a swimming pool and hot 224
a swimming pool and its 70
a swimming pool and one 95
a swimming pool and spa 437
a swimming pool and sun 62
a swimming pool and that 131
a swimming pool and then 100
a swimming pool and they 76
a swimming pool and two 462
a swimming pool and was 99
a swimming pool and you 84
a swimming pool does not 93
a swimming pool for her 69
a swimming pool for his 108
a swimming pool that had 141
a swimming pool that has 94
a swimming pool that was 277
a swimming pool was not 76
a swimming pool with all 66
a swimming pool with her 64
a swimming pool with his 68
a swimming pool with its 60
a swimming pool with two 81
a system having for its 172
a system having its own 62
a system like our own 238
a system like that for 43
a system like this and 74
a system like this are 56
a system like this can 188
a system like this for 90
a system like this has 55
a system like this one 348
a system like this was 50
a system moving with any 382
a system must deal with 44
a system other than one 97
a system other than that 335
a system such that all 68
a system such that any 62
a system such that each 53
a system such that they 41
a system there are two 60
a system there can not 46
a system upon its own 66
a system when they are 97
a talent even for real 54
a tangled mess and her 55
a target body and being 126
a target date for each 104
a target date for its 190
a target date set for 46
a target date was set 53
a target word that was 43
a tariff bill that was 60
a tartan band set off 110
a tassel from his own 42
a teacher must deal with 101
a teacher says and does 70
a teacher told her that 52
a teacher told him that 167
a teacher when she was 207
a teacher when they are 58
a teacher when you are 48
a teacher whom she had 46
a tedious game with dead 46
a tedious life had not 131
a tedious task and one 45
a temper like his can 115
a temper when she was 48
a tenant from off his 59
a tender care for his 138
a tender care they hung 58
a tender heart and was 60
a tender heart can not 77
a tender heart for all 60
a tender heart she had 68
a tender love for her 57
a tender love for him 40
a tender love for his 144
a tender pity for all 47
a tender pity for her 58
a tender pity for his 40
a tender spot for him 65
a tennis ball and then 62
a tennis ball being hit 75
a tennis ball that had 44
a tennis ball that has 51
a tennis ball with his 51
a terror into all men 71
a thimble mark does not 125
a thirsty soul and was 44
a thought into her head 54
a thought into his head 150
a thought leading that way 43
a thought only fit for 52
a thought other than that 129
a thought upon his own 69
a thrifty army can not 66
a through bolt can not 44
a ticket good for one 61
a ticket must lay his 99
a tickle stay for them 45
a tissue from her bag 309
a tissue from its box 46
a tittle over his head 56
a tomboy when she was 92
a tragic hero who has 44
a tragic hero who was 48
a tragic loss for all 66
a tragic tone was that 84
a training data set and 174
a training data set for 78
a training data set that 45
a training data set with 72
a training plan for all 44
a training plan for each 88
a training tool for new 187
a trance only and him 41
a trance seeing all his 49
a trench coat and hat 82
a trench coat with him 92
a triangle from one end 44
a triangle having all its 51
a triangle having for its 77
a trifle less than her 47
a trifle less than its 41
a trifle less than one 490
a trifle less than six 76
a trifle less than ten 66
a trifle less than that 1323
a trifle less than this 60
a trifle less than two 493
a trifle like that did 40
a trifle more than can 42
a trifle more than for 54
a trifle more than his 107
a trifle more than its 49
a trifle more than one 1904
a trifle more than six 168
a trifle more than ten 90
a trifle more than that 586
a trifle more than they 156
a trifle more than this 68
a trifle more than two 524
a trifle more than was 113
a trifle more than you 75
a trifle over one and 41
a trifle over one per 168
a trifle over two per 52
a tunnel more than two 50
a turban upon her head 91
a turban upon his head 98
a turkey cock and hen 52
a twelve hour day and 99
a twelve hour day for 63
a twelve years old boy 40
a twenty five year old 202
a twenty four year old 98
a twenty nine year old 48
a twenty three year old 123
a tyrant over his own 40
a tyrant whom they had 163
a unifying theme for all 109
a unifying theme for his 57
a unifying theme for this 43
a unique case and that 42
a unique code for each 361
a unique code that can 43
a unique data set for 94
a unique data set that 307
a unique form for each 55
a unique meaning for each 105
a unique name and can 81
a unique name and then 45
a unique name for each 750
a unique name for this 277
a unique name that can 127
a unique name that you 86
a unique plan for each 122
a unique self all his 56
a united india and that 100
a united syria and for 95
a united will and with 41
a useful book for all 53
a useful data set for 65
a useful life that can 111
a useful road map for 132
a useful role for this 42
a useful term for this 81
a useful test bed for 107
a useful test for this 40
a useful tool and can 65
a useful tool and not 62
a useful tool both for 180
a useful tool but not 48
a useful tool for all 311
a useful tool for any 244
a useful tool for both 583
a useful tool for doing 132
a useful tool for him 48
a useful tool for his 101
a useful tool for its 84
a useful tool for long 43
a useful tool for new 44
a useful tool for our 100
a useful tool for that 77
a useful tool for them 68
a useful tool for this 907
a useful tool for use 73
a useful tool for you 232
a useful tool that can 649
a useful tool that has 87
a useful tool that may 65
a useful tool that you 80
a vacuum oven and then 55
a vacuum pump and then 91
a vacuum tube and its 45
a vacuum tube does not 43
a vacuum tube that has 68
a vacuum tube with its 50
a vacuum tube with two 71
a valiant young man who 40
a valley rich with oak 41
a vector such that for 48
a verbal term than they 54
a vessel from his own 94
a vessel other than that 53
a vessel ready for him 49
a vessel upon her head 79
a vessel when she has 55
a vicious blow with his 109
a vicious kick with his 54
a violent blow and was 43
a violent blow can not 162
a violent blow with her 80
a violent blow with his 879
a violent blow with its 46
a violent break with his 46
a violent cold and was 45
a violent kick with his 134
a violent love for her 92
a violent push with one 41
a violent rage with her 103
a violent rage with his 48
a virgin from his own 67
a virgin when she got 199
a virgin when she had 94
a virgin when she met 169
a virgin when she was 316
a virgin when they got 57
a virgin when they met 128
a virgin when you get 98
a virgin when you got 95
a virgin when you met 63
a virile young man who 58
a virtue cheap and easy 47
a virtue when you are 42
a visual clue that you 126
a visual tool that can 43
a volley from all his 70
a volley from his men 68
a volley from his own 162
a volley from our men 68
a volley into them and 52
a volume dealing with his 58
a volume from his pen 69
a volume less than one 49
a volume less than that 187
a volume like this one 290
a voyage like this one 46
a walled city with its 93
a walled town and its 66
a wallet from his hip 123
a warmer glow than his 61
a warrior like his own 42
a wearied mind and eye 57
a weeded rock this old 72
a weekly rest day and 82
a weekly rest day for 53
a weekly rest day was 42
a weight from off our 159
a weight less than one 73
a weight less than that 197
a weight lift off his 59
a weight upon his head 44
a wicked fair one for 40
a wicked girl she had 43
a wicked girl you are 80
a wicker love seat and 44
a wicket left for that 58
a widely held fear that 43
a widely held idea that 207
a widely held myth that 210
a wilder folk than you 51
a willow tree that had 47
a willow twig with his 46
a window into his own 99
a window into how they 44
a window into our own 58
a window like this one 94
a window over his head 52
a window what was going 49
a window when she was 58
a window when you are 45
a winner when they saw 77
a winner when they see 41
a winter coat and hat 78
a winter coat for her 45
a winter like this one 140
a withering fire that they 52
a withering look and then 76
a wizard told him that 195
a wonder there are any 161
a wonder there are not 241
a wonder there was any 164
a wonder there was not 110
a wooded hill not far 52
a wooden bowl and was 77
a wooden bowl that was 73
a wooden door that had 53
a wooden door that led 43
a wooden door that was 65
a wooden face and with 47
a wooden idol and are 41
a wooden roof that let 48
a wooden sign that read 130
a wooden tray with two 45
a worker from his job 74
a worker from one job 104
a worker lost his job 116
a wretch whom you all 81
a writer from his own 50
a writer must deal with 47
a writer when she was 158
a writer whom one has 45
a yellow hard hat and 87
a yellow rose with each 90
a yellow tank top and 75
a younger girl who had 50
a younger girl who was 53
a zealous young man who 47
