eagerness catherine gazed 82
education functions within 71
education imparted under 46
education included latin 93
education included learning 167
education included music 201
education included study 118
education includes basic 48
education includes every 40
education includes helping 47
education includes learning 276
education includes teaching 306
education increased about 68
education increased after 102
education increased nearly 75
education increases earnings 95
education increases people 51
education increases women 105
education interest group 160
education involved learning 145
education involves helping 102
education involves learning 688
education involves teaching 536
education materials about 193
education materials could 72
education materials which 190
education materials would 41
education mentioned above 1091
education messages about 90
education minister after 44
