cabs waited at the 42
care issued by the 99
care issues at the 211
care issues in the 1122
care issues of the 330
care issues on the 48
care issues to be 47
care issues to the 154
care likely to be 1299
care listed in the 46
care little as to 472
care little if at 57
care little if he 46
care little if it 45
care little if the 333
care little to be 128
care little to do 48
care market in the 586
care market is the 195
care market of the 50
care market or the 77
care mission of the 118
care models in the 133
care nature of the 106
care nature or the 76
care needed at the 105
care needed by an 223
care needed by the 3158
care needed in the 1084
care needed is to 159
care needed on the 91
care needed to be 1834
care neither to be 126
care nurses in the 407
care nurses is to 41
care nurses to be 109
care occurs at the 55
care occurs in the 244
care options in the 310
care pearson on the 80
care placed in the 44
care placed on the 43
care places in the 88
care places on the 40
care planning at the 181
care planning in the 594
care planning is an 166
care planning is the 323
care planning is to 318
care planning on the 113
care points to the 122
care policy at the 339
care policy in the 2672
care policy is an 44
care policy is in 117
care policy is the 187
care policy is to 240
care policy of the 249
care policy on the 178
care policy to the 93
care portion of the 778
care prices in the 111
care proved to be 574
care proves to be 70
care rationing in the 189
care refers to an 54
care refers to the 2833
care reform as the 107
care reform at the 540
care reform by the 128
care reform in the 3690
care reform is an 142
care reform is the 387
care reform is to 237
care reform of the 89
care reform on the 448
care reform to be 103
care reform to the 242
care relate to the 153
care relating to the 255
care relies on the 219
care remain in the 53
care remain to be 45
care result in the 43
care scheme in the 48
care section of the 846
care sector in the 842
care sector is the 253
care sector of the 820
care sector to the 143
care seemed to be 2335
care serves as an 87
care serves as the 95
care settings as the 87
care settings by the 105
care settings in the 1253
care settings is an 41
care settings is the 398
care settings is to 172
care settings it is 109
care settings of the 160
care settings or in 237
care settings to be 124
care settings to the 117
care shifts to the 70
care should be an 842
care should be as 579
care should be at 329
care should be in 968
care should be no 147
care should be of 313
care should be on 451
care should be so 112
care should be the 3330
care should be to 9519
care should do so 121
care should go to 89
care should it be 158
care should to be 44
care simply on the 99
care skills in the 210
care skills of the 57
care skills to the 59
care solely on the 256
care sought by the 116
care spending by the 264
care spending in an 114
care spending in the 2200
care spending is the 180
care spending on the 255
care spirit of the 157
care starting in the 113
care status of the 277
care suited to the 204
care survey of the 72
care system as an 443
care system as in 44
care system as it 1074
care system as the 566
care system as we 267
care system at an 86
care system at the 1070
care system by the 601
care system if the 121
care system if we 100
care system in an 376
care system in the 19000
care system is an 1090
care system is as 98
care system is at 184
care system is by 104
care system is in 2305
care system is no 219
care system is of 167
care system is on 146
care system is so 428
care system is the 4036
care system is to 2026
care system it is 223
care system of the 5264
care system on the 1178
care system or by 101
care system or in 155
care system or the 594
care system or to 237
care system so as 101
care system to an 92
care system to be 1082
care system to do 124
care system to the 1370
care system up to 42
care takers of the 172
care tended to be 675
care thought to be 74
care through the va 170
care training in the 153
care trends in the 53
care trusts in the 97
care unless he is 86
care unless it is 617
care version of the 151
care visits in the 300
care visits to the 130
care whether he be 543
care whether he is 4914
care whether he or 386
care whether in the 145
care whether it be 1392
care whether it is 10152
care whether or no 702
care whether the king 164
care whether the thing 385
care whether we do 244
care whether we eat 50
care whether we go 301
care worker at the 304
care worker in an 100
care worker in the 918
care worker is an 49
care worker is in 105
care worker is the 221
care worker is to 249
care worker of the 450
care worker on the 122
care worker or the 133
care worker to be 326
care worker to the 263
caring adults in the 244
caring appears to be 57
caring aspect of the 130
caring enough to be 271
caring enough to do 199
caring little as to 93
caring little if he 64
caring little of the 44
caring member of the 202
caring nature of the 335
caring person in the 201
caring refers to the 44
caring values of the 44
caring whether he is 565
caring whether it be 478
caring whether it is 940
caring whether or no 142
carp appears to be 43
carp caught in the 210
carp swimming in the 342
cars across to the 45
cars already at the 49
cars already in the 205
cars already on the 292
cars appears to be 90
cars around in the 95
cars around on the 78
cars around to the 79
cars arrive at the 483
cars arrive in the 81
cars arrive on the 55
cars arriving at the 391
cars arriving in the 116
cars arriving on the 50
cars backed up at 66
cars backed up in 84
cars backed up on 139
cars backed up to 85
cars before it is 49
cars behind in the 49
cars behind us in 48
cars belonging to the 2220
cars bought by the 82
cars bought in the 115
cars caught in the 106
cars caused by the 87
cars closed in on 51
cars closer to the 95
cars crawling up the 70
cars direct to the 99
cars driven by the 396
cars driven in the 117
cars driven on the 68
cars driven to the 42
cars earlier in the 46
cars engaged in the 77
cars except in the 72
cars filled to the 56
cars fitted up as 46
cars gleamed in the 50
cars glinting in the 50
cars halted at the 55
cars happen to be 66
cars hauled by the 41
cars hooted on the 44
cars instead of by 48
cars instead of in 80
cars instead of on 88
cars instead of the 368
cars jacked up on 45
cars jammed in the 49
cars joined in the 70
cars likely to be 89
cars listed in the 107
cars loaded at the 58
cars loaded by the 47
cars loaded in the 98
cars loaded on the 42
cars loaded to the 99
cars looked as if 89
cars needed by the 49
cars needed to be 187
cars packed to the 47
cars parked at an 65
cars parked at the 2382
cars parked by the 730
cars parked in an 67
cars parked in it 135
cars parked in the 6447
cars parked on it 87
cars parked on the 4281
cars parked to the 59
cars parked up on 67
cars passed by in 61
cars passed by on 118
cars passed by the 78
cars passed in the 165
cars passed on the 390
cars passed to the 80
cars passed us on 49
cars picked up the 58
cars placed at the 73
cars placed in the 58
cars placed on the 101
cars proved to be 220
cars pulled by an 74
cars pulled by the 59
cars pulled to the 174
cars pulled up at 303
cars pulled up in 676
cars pulled up on 155
cars pulled up to 555
cars pushed to the 55
cars remain in the 89
cars remain on the 79
cars return to the 79
cars roared up the 82
cars roared up to 59
cars rolled up the 53
cars rolled up to 129
cars rushed by on 42
cars rushed to the 108
cars seemed to be 905
cars should be as 68
cars should be at 76
