calcareous clay soils of 41
clergymen have taken it 47
clergymen there would be 65
clergymen were asked to 110
clergymen were fated to 164
clergymen were known to 46
clergymen were willing to 104
clinicians have begun to 556
clinicians have found it 284
clinicians have found the 127
clinicians have found to 48
clinicians have noted the 137
clinicians have taken the 50
clinicians have tried to 168
clinicians more aware of 52
clinicians must weigh the 60
clinicians were asked to 565
clinicians were aware of 113
clinicians were found to 67
clinicians were given the 61
clinicians were quick to 44
clinicians were willing to 69
clipboard from where it 73
clockwise from right to 57
clockwise when looking at 56
clockwise when looking in 93
cloisters were built by 92
cloisters were built in 169
closeness among women is 60
cloudless blue skies of 56
clustered just above the 93
clustered just below the 86
clustered like flies on 87
clustered thick about the 154
clustered very close to 80
cluttered from floor to 44
coagulate when heated to 109
coalitions ever known in 47
coalitions have begun to 53
coalitions have sprung up 47
coalitions were based on 64
coastline along which the 93
coastline from maine to 158
coastline from which the 63
coastline from which to 161
coauthored five books on 67
coauthored four books on 50
coauthored many books on 91
coauthored three books on 153
cocktails were thrown at 260
cognitive maps based on 69
cognitive theory about the 63
cognitive theory based on 46
cognitive theory would be 45
coherence from pulse to 80
coherence length given by 60
coherence length which is 245
coherence length would be 41
coherence like words in 124
collapsed from within as 70
collapsed into gales of 183
collapsed into piles of 142
collapsed just after the 85
collapsed just short of 41
collapsed like packs of 53
collapsed only after the 95
collapsed soon after he 57
collapsed soon after it 111
collapsed soon after the 617
collapsed there would be 79
colleagues also began to 41
colleagues also found an 53
colleagues also found no 54
colleagues also found the 44
colleagues also noted the 40
colleagues also point to 40
colleagues also tried to 51
colleagues even though he 45
colleagues even though the 42
colleagues felt about the 44
colleagues from within the 143
colleagues have added to 50
colleagues have aided me 78
colleagues have asked me 293
colleagues have begun to 476
colleagues have built up 42
colleagues have found in 139
colleagues have found it 138
colleagues have found the 182
colleagues have found to 99
colleagues have given me 476
colleagues have given the 64
colleagues have given to 51
colleagues have given up 56
colleagues have given us 282
colleagues have noted the 86
colleagues have shown an 69
colleagues have shown by 82
colleagues have shown in 367
colleagues have shown me 75
colleagues have shown the 267
colleagues have spent the 44
colleagues have taken in 66
colleagues have taken the 219
colleagues have taken to 46
colleagues have taken up 40
colleagues have tried to 490
colleagues have urged me 85
colleagues knew about it 40
colleagues knew about the 73
colleagues know about it 42
colleagues know about the 73
colleagues soon after the 65
colleagues soon began to 82
colleagues talk about the 85
colleagues there about the 49
colleagues there would be 48
colleagues think about it 42
colleagues think about the 47
colleagues took pains to 60
colleagues took place in 40
colleagues were about to 347
colleagues were asked to 477
colleagues were aware of 789
colleagues were based on 105
colleagues were bound to 66
colleagues were drawn to 45
colleagues were equal to 56
colleagues were failing to 57
colleagues were first to 57
colleagues were found to 82
colleagues were given the 114
colleagues were hanged by 43
colleagues were happy to 180
colleagues were known to 102
colleagues were later to 61
colleagues were looking at 114
colleagues were moved by 44
colleagues were moved to 45
colleagues were proud of 49
colleagues were proud to 41
colleagues were pushing the 48
colleagues were quick to 388
colleagues were quite as 91
colleagues were right in 89
colleagues were right to 68
colleagues were seeking to 83
colleagues were sitting in 52
colleagues were slack in 92
colleagues were staring at 43
