pacify with soothing hand 266
person they would most 591
person they would think 43
person they would want 140
person they would wish 43
person this would have 63
person two miles away 53
person was about five 214
person was alive when 113
person was asked very 46
person was asked what 309
person was based upon 70
person was bound hand 42
person was fired from 40
person was first seen 41
person was fixed upon 45
person was found among 73
person was found there 60
person was freed from 87
person was given only 264
person was given some 51
person was given three 46
person was known there 59
person was missing from 121
person was never born 43
person was never more 48
person was never seen 84
person was rather good 134
person was really like 150
person was really there 40
person was saved from 206
person was sitting down 40
person was sitting there 225
person was still able 48
person was still held 44
person was still living 169
person was still more 210
person was still there 300
person was taken away 122
person was taken from 160
person was taken into 279
person was taken sick 75
person was thrice holy 55
person was thrown back 59
person was thrown into 346
person was waiting there 68
person was walking along 99
person was walking down 115
person was within hearing 107
person who acted like 63
person who acted upon 88
person who after having 200
person who after such 119
person who began life 79
person who bends over 43
person who breaks down 227
person who breaks into 532
person who breaks such 46
person who broke down 45
person who broke into 459
person who broke your 45
person who calls into 41
person who calls upon 129
person who calls your 45
person who cared more 44
person who cared nothing 81
person who cared only 54
person who cares less 95
person who cares more 321
person who cares most 234
person who cares much 52
person who cares nothing 125
person who cares only 145
person who cares very 45
person who cares what 136
person who cleans your 97
person who comes along 2694
person who comes back 168
person who comes down 167
person who comes from 1974
person who comes here 382
person who comes home 144
person who comes into 3300
person who comes late 92
person who comes onto 83
person who comes over 98
person who comes there 44
person who comes upon 229
person who copes well 50
person who could also 80
person who could best 1322
person who could break 137
person who could call 127
person who could calm 164
person who could care 60
person who could clear 111
person who could come 336
person who could cook 52
person who could cope 128
person who could cure 128
person who could deny 62
person who could draw 148
person who could even 142
person who could ever 635
person who could face 59
person who could fail 45
person who could fall 104
person who could feel 171
person who could fill 284
person who could find 678
person who could form 64
person who could free 129
person who could gain 83
person who could gaze 42
person who could give 3324
person who could have 11024
person who could help 3963
person who could hold 388
person who could hope 47
person who could hurt 52
person who could just 138
person who could keep 645
person who could kill 151
person who could know 289
person who could learn 78
