paced cob often took 133
people are getting down 40
people are getting from 182
people are getting good 84
people are getting here 89
people are getting hurt 766
people are getting into 713
people are getting jobs 80
people are getting laid 69
people are getting less 255
people are getting lost 52
people are getting more 2784
people are getting much 326
people are getting over 189
people are getting paid 181
people are getting ready 771
people are getting rich 394
people are getting shot 143
people are getting sick 540
people are getting some 107
people are getting their 811
people are getting these 61
people are getting used 373
people are getting very 725
people are getting weary 50
people are getting what 229
people are getting wise 87
people are given food 203
people are given free 176
people are given full 104
people are given good 60
people are given great 60
people are given jobs 85
people are given less 41
people are given more 1052
people are given much 72
people are given only 193
people are given over 287
people are given some 287
people are given such 134
people are given their 367
people are given these 69
people are given time 134
people are given very 69
people are given what 197
people are given work 53
people are gonna come 128
people are gonna have 83
people are gonna know 89
people are gonna think 255
people are gonna want 136
people are growing into 63
people are growing less 48
people are growing more 900
people are growing their 61
people are growing weary 83
people are grown more 42
people are happy here 68
people are happy just 109
people are happy living 98
people are happy most 42
people are happy only 105
people are happy there 88
people are happy when 462
people are hired from 60
people are hired into 79
people are holding back 308
people are holding more 441
people are holding onto 55
people are holding their 203
people are human beings 1212
people are hungry there 47
people are jumping into 53
people are keeping their 333
people are killing their 41
people are known from 82
people are known only 88
people are learning from 249
people are learning more 504
people are learning their 75
people are learning these 47
people are learning what 139
people are letting their 58
people are liked more 41
people are looking ahead 70
people are looking back 331
people are looking down 326
people are looking into 275
people are looking more 237
people are looking over 283
people are looking upon 61
people are lured away 42
people are lured into 255
people are meeting their 106
people are miles away 41
people are missing from 223
people are moral beings 85
people are moved from 365
people are moved into 143
people are moved more 194
people are moved only 75
people are never able 561
people are never free 353
people are never good 47
