pacified with flattery nor 42
physician and educator who 78
physician and hospital and 71
physician and hospital are 136
physician and hospital for 132
physician and hospital use 151
physician and informed him 71
physician and polished man 46
physician and treatment team 73
physician being mentioned who 101
physician can indicate that 44
physician fee schedule for 176
physician for diagnosis and 683
physician for guidance and 88
physician for patients with 67
physician for treatment and 249
physician for treatment for 51
physician had communed with 45
physician had declared that 298
physician had diagnosed her 41
physician had examined her 92
physician had examined him 49
physician had informed her 52
physician had informed him 72
physician had insisted that 99
physician had referred her 55
physician had referred him 47
physician had reported that 41
physician has declared that 113
physician has informed him 66
physician has informed you 99
physician has referred her 45
physician has reported that 91
physician may conclude that 248
physician may discover that 143
physician may indicate that 122
physician now returned with 49
physician that attended her 105
physician was indicted for 42
physician was informed that 145
physician was notified and 94
physician was provided with 42
physician was received with 107
physician was summoned and 208
physician was summoned who 49
physician who attended her 905
physician who attended him 1763
physician who attended his 135
physician who attended them 56
physician who believed that 646
physician who believes that 702
physician who complies with 71
physician who declared that 107
physician who diagnosed her 68
physician who diagnoses and 238
physician who examined her 365
physician who examined him 419
physician who examined his 51
physician who examines and 53
physician who examines him 62
physician who insisted that 93
physician who received his 96
physician who referred her 87
physician who referred him 133
physician who reported that 129
physician who suspects that 120
physician who traveled with 52
physique and capacity for 44
pickaxes and crowbars and 47
pictorial and concrete one 57
pictorial and dramatic art 55
pictorial and literary art 130
pictures and antiques and 51
pictures and articles and 82
pictures and articles for 51
pictures and articles that 236
pictures and beautiful things 68
pictures and cabinets all 60
pictures and cartoons and 65
pictures and cartoons are 42
pictures and cartoons that 101
pictures and churches and 45
pictures and concerts and 76
pictures and curtains and 54
pictures and describe them 96
pictures and developing them 71
pictures and discussing them 67
pictures and examined them 44
pictures and graphics and 59
pictures and graphics are 175
pictures and graphics can 41
pictures and graphics that 152
pictures and materials for 69
pictures and mementos that 50
pictures and memories and 67
pictures and parables and 52
pictures and presents them 62
pictures and sketches and 53
pictures and sketches are 63
pictures and sketches that 96
pictures and statuary and 227
pictures and statuary are 74
pictures and statuary was 49
