mace was presented to 99
made this community the 42
made this complaint in 94
made this complaint to 127
made this compliance be 82
made this conception of 204
made this concession as 94
made this concession at 70
made this concession in 265
made this concession of 50
made this concession on 83
made this concession to 1118
made this confession at 49
made this confession in 205
made this confession of 311
made this confession on 64
made this confession to 500
made this connection as 68
made this connection at 50
made this connection by 52
made this connection in 364
made this connection is 40
made this connection to 66
made this continent the 64
made this convention to 48
made this correction in 105
made this criticism in 106
made this criticism of 365
made this criticism to 54
made this dedication to 52
made this dependent on 47
made this difficult at 41
made this difficult by 61
made this difficult if 50
made this difficult in 130
made this difficult or 52
made this difficult to 554
made this digression by 48
made this digression in 149
made this digression to 109
made this discourse to 47
made this discovery as 288
made this discovery at 227
made this discovery by 382
made this discovery he 578
made this discovery in 1186
made this discovery is 90
made this discovery it 99
made this discovery of 257
made this discovery on 156
made this discovery so 127
made this discovery the 270
made this discovery to 84
made this discovery we 96
made this evaluation of 109
made this exhibition of 116
made this expedition in 63
made this exposition of 47
made this expression of 81
made this generation of 68
made this gentleman the 54
made this impression of 41
made this impression on 319
made this imputation on 73
made this innovation in 74
made this knowledge so 51
made this necessary in 60
made this necessary to 54
made this opposition the 44
made this prediction at 50
made this prediction in 439
made this prediction on 50
made this prediction to 80
made this pretension to 68
made this principle of 81
made this principle the 267
made this privilege of 65
made this profession of 168
made this reference in 49
made this reference to 802
made this reflection he 56
made this reflection in 114
made this reflection on 61
made this resolution he 73
made this resolution in 43
made this revelation in 59
made this revelation of 102
made this revelation to 165
made this revolution in 49
made this sacrifice as 103
made this sacrifice at 60
made this sacrifice in 153
made this sacrifice of 238
made this sacrifice on 59
made this sacrifice to 646
made this separation of 72
made this statement as 1038
made this statement at 1255
made this statement by 52
made this statement he 415
made this statement if 69
made this statement in 12921
made this statement is 225
made this statement it 82
made this statement of 460
made this statement on 1203
made this statement or 128
made this statement so 146
made this statement the 242
made this statement to 3221
made this submission to 44
made this substance of 40
made this succession the 66
made this suggestion as 207
made this suggestion at 216
made this suggestion he 51
made this suggestion in 1151
made this suggestion is 52
made this suggestion of 52
made this suggestion on 171
made this suggestion the 59
made this suggestion to 1367
made this surrender to 40
made this technique an 61
made this technique the 63
made this transition at 45
made this transition by 70
made this transition in 219
made this transition to 128
made too dependent on 115
made too difficult by 101
made too difficult or 49
made too difficult to 59
made too hurriedly to 44
made too prominent in 58
made two addresses in 46
made two arguments in 75
made two arguments to 49
made two battalions of 55
made two campaigns in 165
made two estimates of 140
made two exceptions in 41
made two exceptions to 240
made two excursions in 46
made two excursions to 243
made two objections to 167
made two portraits of 188
made two proposals to 283
made two purchases of 178
made two responses to 69
made two shipments of 42
made use especially of 138
made use primarily of 286
made use sometimes of 111
made use throughout of 46
made using estimates of 50
made was addressed to 75
made was confirmed by 190
made was conquered by 43
made was contained in 110
made was described by 57
made was destroyed by 55
