oaks upon the mountains 112
only from the reflection 211
only from the registers 47
only from the remainder 53
only from the repetition 80
only from the reputation 55
only from the researcher 60
only from the reservoir 76
only from the residence 42
only from the residents 70
only from the resolution 121
only from the resources 127
only from the responses 70
only from the revelation 111
only from the revolution 188
only from the sacrament 42
only from the sacrifice 50
only from the sanctuary 123
only from the scattered 103
only from the scientist 50
only from the scripture 271
only from the secondary 139
only from the secretary 220
only from the sensations 44
only from the sentences 84
only from the separation 72
only from the shoulders 326
only from the sidelines 371
only from the sincerity 54
only from the smallness 117
only from the socialists 73
only from the sovereign 611
only from the specified 99
only from the specimens 92
only from the spectator 62
only from the spiritual 929
only from the statement 228
only from the strategic 87
only from the structure 296
only from the substance 145
only from the successes 81
only from the succession 49
only from the surrounding 1382
only from the technical 1161
only from the telephone 79
only from the television 95
only from the temperate 68
only from the temporary 73
only from the temptation 50
only from the terminals 40
only from the territory 200
only from the testimony 1164
only from the theological 121
only from the theoretical 754
only from the traditions 184
only from the transvaal 140
only from the unanimous 47
only from the unbridled 45
only from the uncertain 86
only from the underside 50
only from the universal 170
only from the unpleasant 43
only from the uppermost 320
only from the vagueness 69
only from the vegetable 129
only from the viewpoint 6712
only from the villagers 42
only from the voluntary 157
only from the widespread 65
only from the willingness 56
only from the withdrawal 43
only from the wonderful 46
only from the workplace 51
only gain the affections 74
only gape in amazement 75
only gasp in amazement 51
only gasp of wholesome 42
only gave an additional 205
only gave an appearance 50
only gave an excellent 42
only gave an impression 57
only gave an indication 75
only gave an intrinsic 71
only gave an occasional 53
only gave me permission 257
only gave me temporary 55
only gave the appearance 251
only gave the impression 321
only gave the necessary 83
only gave the president 115
only gave the professor 54
only gave the substance 50
only gave the suggestion 42
only gave us permission 92
only gaze in amazement 46
only gets an existence 84
only give an additional 114
only give an assurance 73
only give an extremely 45
only give an imperfect 161
only give an impression 381
only give an indication 1211
only give an occasional 76
only give it additional 40
only give it reputation 73
only give me permission 63
only give my impression 85
only give the aforesaid 55
only give the appearance 408
only give the assurance 150
only give the conclusion 87
only give the definition 55
