oaken case curiously 51
often been arrested 484
often been arrogant 105
often been ascended 46
often been ascribed 3569
often been assailed 505
often been asserted 12534
often been assessed 594
often been assigned 1780
often been assisted 198
often been attached 791
often been attacked 3864
often been attained 443
often been attempts 141
often been attended 925
often been attested 155
often been avowedly 42
often been awakened 405
often been balanced 55
often been banished 197
often been beguiled 80
often been beholden 136
often been believed 1062
often been besieged 176
often been bestowed 527
often been betrayed 789
often been bewailed 43
often been bitterly 306
often been blighted 48
often been borrowed 309
often been brilliant 120
often been broached 115
often been brutally 100
often been buffeted 43
often been burdened 109
often been bypassed 253
often been captured 364
often been careless 223
often been casually 84
often been cautioned 226
often been cemented 44
often been censored 76
often been censured 1236
often been centered 107
often been children 40
often been closeted 56
often been codified 68
often been combated 56
often been combined 1543
often been commuted 74
often been compared 24256
often been compiled 107
often been complete 40
often been composed 219
often been computed 72
often been concealed 275
often been conceded 237
often been condoned 60
often been confined 1115
often been conflict 155
often been confused 9877
often been confusion 276
often been conjured 44
often been conscious 451
often been consoled 43
often been consumed 102
often been contingent 51
often been contrary 83
often been convened 85
often been conveyed 197
often been credited 2927
often been crippled 65
often been critical 1638
often been curiously 74
often been dangerous 145
often been deceived 2106
often been decisive 451
often been declared 2216
often been defended 901
often been deferred 105
often been degraded 370
often been demanded 417
often been departed 105
often been depicted 3283
often been depleted 41
often been deplored 754
often been deployed 381
often been deprived 515
often been designed 1053
often been desirous 324
often been despised 146
often been detached 90
often been detailed 263
often been detained 137
often been detected 725
often been deterred 191
often been devalued 171
often been diagnosed 412
often been dictated 393
often been directed 2359
often been directly 541
often been dismayed 145
often been disposed 487
often been disputed 1773
often been diverted 444
often been divisive 84
often been divorced 179
often been dogmatic 91
often been dominant 175
often been doubtful 119
often been downcast 68
often been dramatic 263
often been drenched 49
often been earnestly 46
often been eclipsed 242
often been economic 80
often been educated 279
often been effected 458
often been elevated 386
often been elicited 66
often been eloquent 79
often been embedded 93
often been embodied 144
often been embraced 165
often been emotional 49
often been employed 8734
often been emulated 72
often been endorsed 88
often been enforced 342
often been enhanced 150
often been enjoined 47
often been enlarged 166
often been enlisted 309
often been enormous 51
often been enriched 160
often been entangled 99
often been entirely 487
often been entitled 44
often been entreated 65
often been epidemic 47
often been erroneous 68
often been espoused 72
often been essential 321
often been esteemed 88
often been examined 1513
often been exampled 45
often been exceeded 585
often been excelled 195
often been exchanged 104
often been excluded 1656
often been executed 134
often been exempted 113
often been exhorted 115
often been expanded 254
often been expected 459
often been expelled 143
often been expended 124
often been explicit 99
often been exploded 59
often been explored 601
often been exported 74
often been extended 1007
often been extolled 500
often been extorted 188
often been failures 58
often been fashioned 42
often been fettered 49
often been feverish 44
often been fiercely 95
often been filtered 85
often been financed 143
often been followed 3306
often been forcibly 307
often been forecast 62
often been foremost 113
often been foretold 174
often been forgiven 64
often been formally 90
often been forsaken 40
often been forthcoming 64
often been fostered 211
often been friendly 80
often been fruitful 154
often been furthered 42
often been gendered 48
often been generous 289
often been governed 264
often been grateful 350
often been grounded 198
often been hampered 894
often been hamstrung 41
often been harassed 167
often been hazarded 53
often been helpless 54
often been heralded 363
often been hesitant 224
often been hijacked 62
often been hindered 627
often been idealized 165
often been ignorant 131
often been imagined 989
often been imitated 878
often been impaired 132
often been impelled 108
often been implicit 270
often been imported 244
often been impotent 41
often been improved 233
often been impugned 188
often been inclined 1349
often been included 1880
often been increased 451
often been incurred 99
often been indebted 678
often been indicted 121
often been indirect 151
often been indulged 155
often been infected 102
often been inferred 726
often been infested 145
often been inflated 92
often been informal 61
often been informed 687
often been inimical 47
often been initially 63
often been initiated 545
often been injected 60
often been injurious 131
often been inquired 287
often been inserted 151
often been insisted 823
often been inspired 927
often been insulted 136
often been integral 95
often been intended 147
often been intruded 43
often been invented 192
often been inverted 49
often been invested 258
often been involved 3964
