tab character between 181
than secondary forests 42
than secondary process 103
than secondary research 149
than secondary schooling 154
than secondary schools 1544
than secondary sources 837
than secondary storage 231
than secondary teachers 544
than secondary workers 110
than secretary stanton 85
than sedentary animals 43
than sedentary persons 133
than sedentary species 77
than sedentary workers 147
than selective schools 45
than sensitive strains 134
than sentences written 42
than separation anxiety 116
than separation between 109
than sequences involving 42
than sevenfold between 186
than sevenfold increase 489
than seventeen bushels 57
than seventeen degrees 127
than seventeen dollars 242
than seventeen editions 155
than seventeen hundred 20645
than seventeen letters 81
than seventeen members 367
than seventeen millions 749
than seventeen minutes 276
than seventeen percent 256
than seventeen persons 329
than seventeen seconds 79
than seventeen shillings 238
than seventeen species 170
than seventeen summers 59
than seventeen thousand 14961
than seventeen vessels 147
than seventeen volumes 99
than siegfried sassoon 43
than similarly exposed 76
than similarly injured 99
than similarly located 51
than similarly skilled 116
than similarly trained 127
than simulation results 55
than situations involving 82
than slavishly following 450
than slavishly imitate 97
than slavishly imitating 74
than soliloquy imitating 69
than sometimes appeared 131
than sometimes assumed 413
than sometimes claimed 105
than sometimes happens 107
than sometimes realized 48
than somewhere between 279
than sovereign princes 107
than spasmodic efforts 80
than specified amounts 862
than specified minimum 262
than speculate regarding 42
than spherical mirrors 61
than spiritual affairs 104
than spiritual awakening 44
than spiritual benefit 40
than spiritual blessings 85
than spiritual comfort 87
than spiritual devotion 48
than spiritual freedom 98
than spiritual insight 80
than spiritual matters 424
than spiritual motives 186
than spiritual persons 42
than spiritual renewal 65
than spiritual rewards 54
than spiritual warfare 61
than spiritual welfare 54
than springfield muskets 52
than sprinkler systems 68
than stationary objects 154
than stationary sources 80
than stationary targets 45
than statutory control 41
than statutory damages 52
than statutory grounds 72
than statutory language 78
than statutory minimum 252
than statutory objects 54
than stevenson himself 63
than stonewall jackson 525
than strategic bombers 45
than strategic decision 53
than strategic factors 43
than strategic grounds 48
than strategic matters 48
than strategic targets 46
than strenuous efforts 49
than strenuous liberty 349
than struggled against 42
than struggles against 55
than struggles between 136
than stylistic grounds 65
than stylistic variation 57
than submarine vessels 123
than subsidizing private 42
than substance abusers 56
than substance because 117
than summarize briefly 53
than sumptuous display 55
than supersede exertion 41
than surrender control 65
than surrender herself 64
than surrender himself 325
than surrounding buildings 107
than surrounding country 56
than surrounding material 198
than surrounding objects 284
than surrounding terrain 145
than surrounding tissues 340
than suspected because 111
than suspected herself 40
than suspected traitor 68
than suspension bridges 61
than suspension feeders 56
than sustained efforts 47
than sustained success 47
than swinburne himself 66
than symmetric ciphers 46
than symmetric systems 72
than syntactic criteria 46
than syntactic factors 52
than technical ability 379
than technical advance 58
than technical aspects 349
than technical content 93
than technical control 69
than technical criteria 174
than technical degrees 66
than technical details 392
than technical devices 62
than technical experts 221
than technical factors 469
than technical failure 44
than technical features 54
than technical grounds 204
than technical language 462
than technical manuals 49
than technical mastery 129
