tag libraries available 144
that algorithms developed 108
that aliphatic compounds 97
that allegedly committed 206
that allegedly conspired 88
that allegedly contained 640
that allegedly destroyed 125
that allegedly determine 178
that allegedly developed 85
that allegedly dominated 75
that allegedly justified 439
that allegedly justifies 87
that allegedly motivated 96
that allegedly prevailed 178
that allegedly prevented 151
that allegedly protected 147
that allegedly represent 108
that allegedly supported 203
that allegedly triggered 103
that allegedly underlies 86
that allocated resources 423
that allocates available 50
that allocates different 141
that allocates resources 1014
that allowable deductions 145
that allowance explained 81
that alternate regularly 172
that alternate throughout 130
that altogether desirable 44
that altogether different 522
that altogether satisfies 52
that altogether transcend 99
that ambiguity resolution 63
that ambiguity suspected 49
that ambiguous character 192
that ambiguous expression 283
that ambiguous provisions 150
that ambiguous sentences 316
that ambiguous situations 180
that ambiguous statement 138
that ambiguous territory 46
that ambulance personnel 143
that amendment developed 140
that amendment empowered 127
that amendment prohibits 44
that americans appreciate 244
that americans associated 285
that americans celebrate 276
that americans certainly 42
that americans cherished 238
that americans concerned 44
that americans continued 517
that americans currently 264
that americans developed 454
that americans displayed 100
that americans emphasize 99
that americans encounter 122
that americans especially 237
that americans exhibited 87
that americans expressed 156
that americans generally 3836
that americans increasingly 681
that americans inherited 188
that americans invariably 43
that americans naturally 98
that americans perceived 368
that americans possessed 880
that americans practiced 123
that americans preferred 1530
that americans professed 42
that americans purchased 129
that americans recognize 548
that americans regularly 156
that americans respected 122
that americans responded 158
that americans routinely 209
that americans sometimes 667
that americans supported 388
that americans themselves 1602
that americans throughout 120
that americans typically 524
that amorphous collection 107
that amphibious community 91
that amphibious gentleman 55
that amphibious operations 930
that amplitude distortion 196
that amplitude holograms 183
that amplitude modulation 1766
that analogous arguments 160
that analogous compounds 207
that analogous conditions 404
that analogous operations 51
that analogous phenomena 576
that analogous processes 526
that analogous situations 187
that anaphoric reference 319
that anciently inhabited 358
that anciently prevailed 104
that ancillary equipment 45
that ancillary personnel 57
that anesthetic molecules 149
that announced themselves 326
that annulment proceedings 43
that anomalous character 42
that anomalous dispersion 488
that anomalous personage 93
that anomalous phenomena 46
that anomalous sentences 92
that anonymous political 99
