wade bravely through the 48
were enjoyed before the 138
were enjoyed mainly by 86
were ensured through the 41
were entered before the 150
were entered instead of 69
were entered through an 103
were entered through the 331
were entered without the 47
were enticed across the 80
were entreating through us 177
were equally active as 90
were equally active at 67
were equally active in 2237
were equally active on 219
were equally adroit in 55
were equally afraid of 880
were equally afraid to 156
were equally aghast at 127
were equally agreed in 95
were equally agreed on 96
were equally alarming to 43
were equally amazed at 551
were equally amazed by 134
were equally amazed to 144
were equally amused at 60
were equally amused by 45
were equally angered by 60
were equally anxious to 4935
were equally appealing to 73
were equally ardent in 182
were equally averse to 1126
were equally barren of 179
were equally beyond the 161
were equally bitter in 61
were equally brutal in 43
were equally busied in 73
were equally called to 77
were equally candid in 40
were equally caught up 92
were equally common in 676
were equally common on 83
were equally common to 72
were equally cordial in 40
were equally created by 67
were equally crucial in 48
were equally crucial to 134
were equally curious to 69
were equally damaging to 101
were equally devoid of 484
were equally doomed to 134
were equally dreaded by 171
were equally driven by 58
were equally driven to 45
were equally earnest in 425
were equally engaged in 673
were equally expert at 48
were equally expert in 133
were equally famous as 61
were equally famous in 93
were equally fearful of 255
were equally fierce in 66
were equally fitted to 146
were equally fluent in 168
were equally forced to 70
were equally gifted in 45
were equally guilty as 85
were equally guilty in 288
were equally guilty of 2031
were equally honest in 56
were equally ingenious in 80
were equally intent on 652
were equally jealous of 516
were equally lavish in 117
were equally likely as 52
were equally likely in 105
were equally likely to 10574
were equally marked by 183
were equally marked in 139
were equally matter of 58
were equally obliging in 46
were equally obvious in 58
were equally obvious to 90
were equally partial to 57
were equally pleased at 103
were equally pleased by 169
were equally pleased to 372
were equally potent in 230
were equally pressing in 81
were equally prized by 58
were equally prompt in 260
were equally prompt to 180
were equally proofs of 45
were equally reliant on 40
were equally remiss in 78
were equally rooted in 103
were equally sacred to 47
were equally savage in 54
were equally scarce in 59
were equally scared of 48
were equally serious in 67
were equally served by 77
were equally severe in 215
were equally severe on 88
were equally shaped by 64
were equally shared by 547
were equally shocking to 69
were equally silent as 48
were equally silent on 79
were equally sinful in 50
were equally spaced at 85
were equally spaced in 237
were equally spaced on 164
were equally strange to 268
were equally strict in 69
were equally striking in 154
were equally struck by 275
were equally suited to 487
were equally unable to 2136
were equally united in 186
were equally unsure of 74
were equally urgent in 93
were equally useful as 96
were equally useful in 361
were equally useful to 216
were equally valued as 81
were equally valued by 89
were equally valued in 133
were equally varied in 71
were equally versed in 150
were equally violent in 155
were equally wedded to 41
were equally without the 67
were equally zealous in 1019
were equally zealous to 211
were erected across the 829
were erected around it 191
were erected around the 1634
were erected before or 55
were erected before the 1293
were erected behind the 172
were erected beside it 41
were erected beside the 232
were erected beyond the 74
were erected inside the 281
were erected instead of 73
were erected mainly in 60
were erected partly by 52
were erected partly in 40
were erected through the 150
were erected toward the 47
were erected without the 192
were erupted before the 47
were erupted through the 49
were escaped slaves or 49
